Iter	size_mean	size_sd	size_best3	size_best3_hyd	ent_mean	ent_sd	ent_best3	ent_best3_hyd	hyd_mean	hyd_sd	hyd_best3	hyd_best3_hyd
256.0	55.85	33.81	136.67	78.33	8.0	1.3	6.35	7.9	-0.3	0.78	-0.95	0.72
257.0	55.88	33.81	132.0	78.33	7.99	1.3	6.83	7.9	-0.29	0.78	-0.65	0.72
258.0	55.91	33.82	135.67	78.33	7.99	1.3	6.31	7.9	-0.29	0.78	-0.88	0.72
259.0	55.94	33.81	135.67	78.33	7.99	1.3	6.31	7.9	-0.29	0.78	-0.88	0.72
260.0	55.97	33.96	158.33	78.33	7.99	1.3	6.37	7.9	-0.29	0.78	-0.97	0.72
261.0	56.0	33.98	158.33	78.33	7.99	1.3	6.37	7.9	-0.29	0.78	-0.97	0.72
262.0	56.03	34.01	158.33	78.33	7.99	1.31	6.37	7.9	-0.29	0.78	-0.97	0.72
263.0	56.06	34.05	136.0	78.33	7.99	1.31	6.76	7.9	-0.29	0.77	-0.69	0.72
264.0	56.09	34.08	107.67	78.33	7.99	1.31	6.87	7.9	-0.29	0.78	-0.43	0.72
265.0	56.11	34.09	163.33	78.33	7.99	1.31	6.34	7.9	-0.29	0.78	-1.09	0.72
266.0	56.14	34.09	163.33	78.33	7.99	1.31	6.34	7.9	-0.29	0.78	-1.09	0.72
267.0	56.17	34.13	163.33	78.33	7.99	1.31	6.34	7.9	-0.29	0.78	-1.09	0.72
268.0	56.2	34.18	136.67	78.33	7.99	1.31	6.35	7.9	-0.29	0.78	-0.95	0.72
269.0	56.23	34.19	152.33	76.67	7.98	1.31	6.44	7.98	-0.29	0.78	-1.0	0.65
270.0	56.26	34.19	158.33	76.67	7.98	1.31	6.37	7.98	-0.29	0.78	-0.97	0.65
271.0	56.29	34.22	163.33	76.67	7.98	1.31	6.34	7.98	-0.29	0.78	-1.09	0.65
272.0	56.32	34.27	160.0	76.67	7.98	1.31	6.27	7.98	-0.29	0.78	-1.1	0.65
273.0	56.35	34.28	135.33	76.67	7.98	1.31	6.9	7.98	-0.29	0.78	-0.64	0.65
274.0	56.38	34.29	123.67	76.67	7.98	1.31	6.77	7.98	-0.29	0.78	-0.48	0.65
275.0	56.41	34.28	160.0	76.67	7.98	1.31	6.27	7.98	-0.29	0.78	-1.1	0.65
276.0	56.44	34.3	160.0	76.67	7.98	1.31	6.27	7.98	-0.3	0.78	-1.1	0.65
277.0	56.47	34.33	160.0	76.67	7.97	1.31	6.27	7.98	-0.29	0.77	-1.1	0.65
278.0	56.5	34.47	136.67	76.67	7.97	1.31	6.35	7.98	-0.29	0.77	-0.95	0.65
279.0	56.53	34.48	160.0	76.67	7.97	1.31	6.27	7.98	-0.29	0.77	-1.1	0.65
280.0	56.56	34.51	160.0	76.67	7.97	1.31	6.27	7.98	-0.3	0.77	-1.1	0.65
281.0	56.59	34.58	136.67	106.0	7.97	1.31	6.35	7.25	-0.3	0.77	-0.95	0.67
282.0	56.62	34.58	158.67	106.0	7.97	1.31	6.77	7.25	-0.3	0.77	-0.65	0.67
283.0	56.65	34.63	163.33	106.0	7.97	1.31	6.34	7.25	-0.3	0.77	-1.09	0.67
284.0	56.68	34.72	163.33	106.0	7.97	1.31	6.34	7.25	-0.3	0.77	-1.09	0.67
285.0	56.71	34.73	163.33	106.0	7.97	1.31	6.34	7.25	-0.3	0.77	-1.09	0.67
286.0	56.74	34.76	160.0	106.0	7.97	1.31	6.27	7.25	-0.3	0.77	-1.1	0.67
287.0	56.77	34.76	132.0	106.0	7.97	1.31	6.83	7.25	-0.3	0.77	-0.65	0.67
288.0	56.8	34.75	132.0	106.0	7.96	1.31	6.83	7.25	-0.3	0.77	-0.65	0.67
289.0	56.83	34.82	140.67	106.0	7.96	1.31	6.28	7.25	-0.3	0.77	-1.0	0.67
290.0	56.86	34.81	140.0	106.0	7.96	1.31	6.42	7.25	-0.3	0.77	-0.94	0.67
291.0	56.89	34.81	140.0	106.0	7.96	1.3	6.42	7.25	-0.3	0.77	-0.94	0.67
292.0	56.92	34.83	135.0	106.0	7.96	1.31	6.45	7.25	-0.3	0.77	-0.82	0.67
293.0	56.95	34.83	134.33	106.0	7.96	1.3	6.86	7.25	-0.3	0.77	-0.56	0.67
294.0	56.98	34.82	134.33	106.0	7.95	1.3	6.86	7.25	-0.3	0.77	-0.56	0.67
295.0	57.01	34.89	152.0	106.0	7.95	1.3	6.39	7.25	-0.3	0.77	-0.95	0.67
296.0	57.04	34.94	124.33	106.0	7.95	1.3	6.36	7.25	-0.3	0.77	-0.74	0.67
297.0	57.07	34.95	124.33	106.0	7.95	1.3	6.36	7.25	-0.3	0.77	-0.74	0.67
298.0	57.1	34.94	140.0	106.0	7.95	1.3	6.42	7.25	-0.3	0.77	-0.94	0.67
299.0	57.13	34.97	140.0	106.0	7.95	1.3	6.42	7.25	-0.3	0.77	-0.94	0.67
300.0	57.16	35.01	145.67	106.0	7.95	1.3	6.35	7.25	-0.3	0.77	-0.86	0.67
301.0	57.19	35.09	136.0	106.0	7.95	1.3	6.76	7.25	-0.3	0.77	-0.69	0.67
302.0	57.22	35.08	136.0	106.0	7.94	1.3	6.76	7.25	-0.3	0.77	-0.69	0.67
303.0	57.25	35.09	136.0	106.0	7.94	1.3	6.76	7.25	-0.3	0.77	-0.69	0.67
304.0	57.28	35.16	163.33	106.0	7.94	1.3	6.34	7.25	-0.3	0.77	-1.09	0.67
305.0	57.31	35.21	122.33	106.0	7.94	1.3	6.42	7.25	-0.3	0.77	-0.71	0.67
306.0	57.35	35.2	122.33	106.0	7.94	1.3	6.42	7.25	-0.3	0.77	-0.71	0.67
307.0	57.38	35.21	109.33	106.0	7.94	1.3	6.69	7.25	-0.3	0.77	-0.71	0.67
308.0	57.41	35.39	137.67	106.0	7.94	1.3	6.47	7.25	-0.3	0.77	-0.71	0.67
309.0	57.44	35.39	159.33	102.33	7.94	1.3	6.42	7.34	-0.3	0.77	-1.04	0.69
310.0	57.47	35.48	126.33	102.33	7.94	1.3	6.35	7.34	-0.3	0.77	-0.76	0.69
311.0	57.5	35.54	127.33	102.33	7.94	1.31	6.4	7.34	-0.3	0.77	-0.83	0.69
312.0	57.53	35.59	151.0	102.33	7.94	1.31	6.35	7.34	-0.3	0.77	-0.87	0.69
313.0	57.56	35.63	129.33	102.33	7.94	1.31	6.41	7.34	-0.3	0.77	-0.6	0.69
314.0	57.59	35.68	140.0	102.33	7.93	1.31	6.42	7.34	-0.3	0.77	-0.94	0.69
315.0	57.62	35.71	147.67	102.33	7.93	1.31	6.36	7.34	-0.3	0.77	-0.63	0.69
316.0	57.65	35.73	140.67	102.33	7.93	1.31	6.28	7.34	-0.3	0.77	-1.0	0.69
317.0	57.69	35.82	129.33	102.33	7.93	1.31	6.33	7.34	-0.3	0.77	-0.86	0.69
318.0	57.72	35.83	129.33	102.33	7.93	1.31	6.33	7.34	-0.3	0.77	-0.86	0.69
319.0	57.75	35.89	140.0	102.33	7.93	1.31	6.42	7.34	-0.3	0.77	-0.94	0.69
320.0	57.78	35.95	129.33	102.33	7.93	1.31	6.41	7.34	-0.3	0.77	-0.6	0.69
321.0	57.81	35.95	129.33	102.33	7.93	1.31	6.41	7.34	-0.3	0.77	-0.6	0.69
322.0	57.84	35.96	132.0	102.33	7.93	1.31	6.83	7.34	-0.3	0.77	-0.65	0.69
323.0	57.87	35.98	135.67	102.33	7.93	1.31	6.31	7.34	-0.3	0.77	-0.88	0.69
324.0	57.9	36.02	148.67	102.33	7.93	1.31	6.4	7.34	-0.3	0.77	-0.71	0.69
325.0	57.93	36.03	138.33	106.0	7.92	1.31	6.4	7.25	-0.3	0.77	-0.51	0.67
326.0	57.97	36.1	138.33	106.0	7.92	1.31	6.4	7.25	-0.3	0.77	-0.51	0.67
327.0	58.0	36.11	140.33	106.0	7.92	1.31	6.34	7.25	-0.3	0.77	-0.54	0.67
328.0	58.03	36.11	115.0	106.0	7.92	1.31	6.48	7.25	-0.3	0.77	-0.36	0.67
329.0	58.06	36.17	123.67	106.0	7.92	1.31	6.85	7.25	-0.3	0.77	-0.23	0.67
330.0	58.09	36.17	123.67	106.0	7.92	1.31	6.85	7.25	-0.3	0.77	-0.23	0.67
331.0	58.12	36.17	147.0	106.0	7.92	1.31	6.5	7.25	-0.3	0.77	-0.58	0.67
332.0	58.15	36.19	145.67	106.0	7.92	1.31	6.35	7.25	-0.3	0.77	-0.86	0.67
333.0	58.19	36.18	132.0	106.0	7.91	1.31	6.83	7.25	-0.3	0.77	-0.65	0.67
334.0	58.22	36.17	132.0	106.0	7.91	1.31	6.83	7.25	-0.3	0.77	-0.65	0.67
335.0	58.25	36.22	111.0	106.0	7.91	1.31	6.94	7.25	-0.3	0.77	-0.42	0.67
336.0	58.28	36.22	138.33	106.0	7.91	1.31	6.4	7.25	-0.3	0.77	-0.51	0.67
337.0	58.31	36.23	151.0	106.0	7.91	1.31	6.43	7.25	-0.3	0.77	-0.62	0.67
338.0	58.34	36.28	140.33	106.0	7.91	1.31	6.34	7.25	-0.3	0.77	-0.54	0.67
339.0	58.38	36.28	139.33	106.0	7.91	1.31	6.45	7.25	-0.3	0.77	-0.58	0.67
340.0	58.41	36.27	136.67	106.0	7.9	1.31	6.35	7.25	-0.3	0.77	-0.95	0.67
341.0	58.44	36.3	141.33	106.0	7.9	1.31	6.38	7.25	-0.3	0.77	-0.61	0.67
342.0	58.47	36.3	141.33	106.0	7.9	1.31	6.38	7.25	-0.3	0.77	-0.61	0.67
343.0	58.5	36.33	124.33	106.0	7.9	1.31	6.43	7.25	-0.3	0.77	-0.49	0.67
344.0	58.54	36.36	124.33	106.0	7.9	1.31	6.43	7.25	-0.3	0.77	-0.49	0.67
345.0	58.57	36.43	124.33	106.0	7.9	1.31	6.43	7.25	-0.3	0.77	-0.49	0.67
346.0	58.6	36.44	124.33	106.0	7.9	1.31	6.43	7.25	-0.3	0.77	-0.49	0.67
347.0	58.63	36.45	148.67	106.0	7.9	1.31	6.4	7.25	-0.3	0.77	-0.71	0.67
348.0	58.66	36.52	150.67	106.0	7.9	1.31	6.32	7.25	-0.3	0.77	-0.98	0.67
349.0	58.7	36.55	152.67	106.0	7.9	1.31	6.33	7.25	-0.3	0.77	-0.75	0.67
350.0	58.73	36.58	152.67	106.0	7.9	1.31	6.33	7.25	-0.3	0.77	-0.75	0.67
351.0	58.76	36.61	127.0	106.0	7.9	1.31	6.45	7.25	-0.3	0.77	-0.37	0.67
352.0	58.79	36.67	152.0	106.0	7.89	1.31	6.47	7.25	-0.3	0.77	-0.69	0.67
353.0	58.82	36.65	152.0	106.0	7.89	1.31	6.47	7.25	-0.3	0.77	-0.69	0.67
354.0	58.86	36.72	110.33	106.0	7.89	1.31	6.96	7.25	-0.3	0.77	-0.06	0.67
355.0	58.89	36.76	100.33	106.0	7.89	1.31	6.92	7.25	-0.3	0.77	-0.08	0.67
356.0	58.92	36.77	112.33	106.0	7.89	1.31	6.9	7.25	-0.3	0.77	-0.09	0.67
357.0	58.95	36.82	112.33	106.0	7.89	1.31	6.9	7.25	-0.3	0.77	-0.09	0.67
358.0	58.99	36.81	112.33	106.0	7.89	1.31	6.9	7.25	-0.3	0.77	-0.09	0.67
359.0	59.02	36.82	129.33	106.0	7.89	1.31	6.33	7.25	-0.3	0.77	-0.86	0.67
360.0	59.05	36.82	140.67	106.0	7.88	1.31	6.28	7.25	-0.3	0.77	-1.0	0.67
361.0	59.08	36.84	111.33	106.0	7.88	1.31	6.78	7.25	-0.3	0.77	-0.27	0.67
362.0	59.12	36.87	129.33	106.0	7.88	1.31	6.41	7.25	-0.3	0.77	-0.6	0.67
363.0	59.15	36.87	147.0	106.0	7.88	1.32	6.5	7.25	-0.3	0.77	-0.58	0.67
364.0	59.18	36.9	129.33	106.0	7.88	1.32	6.41	7.25	-0.3	0.77	-0.6	0.67
365.0	59.21	36.95	152.0	122.0	7.88	1.32	6.47	6.83	-0.3	0.77	-0.69	0.64
366.0	59.25	37.53	204.33	122.0	7.88	1.32	6.62	6.83	-0.3	0.77	-0.21	0.64
367.0	59.28	37.53	204.33	122.0	7.88	1.32	6.62	6.83	-0.3	0.77	-0.21	0.64
368.0	59.31	37.52	204.33	122.0	7.88	1.32	6.62	6.83	-0.3	0.77	-0.21	0.64
369.0	59.35	37.53	204.33	122.0	7.88	1.32	6.62	6.83	-0.3	0.77	-0.21	0.64
370.0	59.38	37.58	244.67	122.0	7.87	1.32	5.97	6.83	-0.3	0.77	-1.12	0.64
371.0	59.41	37.63	240.67	122.0	7.87	1.32	6.05	6.83	-0.3	0.77	-1.08	0.64
372.0	59.44	37.65	239.67	122.0	7.87	1.32	6.0	6.83	-0.3	0.77	-1.0	0.64
373.0	59.48	37.69	217.0	122.0	7.87	1.32	6.18	6.83	-0.3	0.77	-0.64	0.64
374.0	59.51	37.69	226.33	122.0	7.87	1.32	6.14	6.83	-0.3	0.77	-0.77	0.64
375.0	59.54	37.68	230.33	122.0	7.87	1.32	6.06	6.83	-0.3	0.77	-0.81	0.64
376.0	59.58	37.74	230.33	122.0	7.87	1.32	6.06	6.83	-0.3	0.77	-0.81	0.64
377.0	59.61	37.83	219.0	122.0	7.87	1.32	6.19	6.83	-0.3	0.77	-0.42	0.64
378.0	59.64	37.86	219.0	122.0	7.87	1.32	6.19	6.83	-0.3	0.77	-0.42	0.64
379.0	59.68	37.87	219.0	122.0	7.87	1.32	6.19	6.83	-0.3	0.77	-0.42	0.64
380.0	59.71	37.86	219.0	122.0	7.86	1.31	6.19	6.83	-0.3	0.77	-0.42	0.64
381.0	59.74	38.0	231.33	122.0	7.86	1.32	6.11	6.83	-0.3	0.77	-0.88	0.64
382.0	59.78	38.04	231.33	122.0	7.86	1.32	6.11	6.83	-0.3	0.77	-0.88	0.64
383.0	59.81	38.07	230.33	122.0	7.86	1.32	6.06	6.83	-0.3	0.77	-0.81	0.64
384.0	59.84	38.09	230.33	122.0	7.86	1.32	6.06	6.83	-0.3	0.77	-0.81	0.64
385.0	59.88	38.09	219.0	122.0	7.86	1.32	6.19	6.83	-0.3	0.77	-0.42	0.64
386.0	59.91	38.22	250.0	122.0	7.86	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
387.0	59.94	38.33	250.0	122.0	7.86	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
388.0	59.98	38.33	250.0	122.0	7.86	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
389.0	60.01	38.7	250.0	122.0	7.86	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
390.0	60.04	38.72	250.0	122.0	7.85	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
391.0	60.08	38.72	250.0	122.0	7.85	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
392.0	60.11	38.72	250.0	122.0	7.85	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
393.0	60.15	38.73	250.0	122.0	7.85	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
394.0	60.18	38.74	250.0	122.0	7.85	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
395.0	60.21	38.79	250.0	122.0	7.85	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
396.0	60.25	38.82	250.0	122.0	7.85	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
397.0	60.28	38.81	250.0	122.0	7.84	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
398.0	60.31	38.82	250.0	122.0	7.84	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
399.0	60.35	38.84	250.0	122.0	7.84	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
400.0	60.38	38.85	250.0	122.0	7.84	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
401.0	60.42	38.88	250.0	122.0	7.84	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
402.0	60.45	38.9	250.0	122.0	7.84	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
403.0	60.48	38.92	219.0	122.0	7.84	1.32	6.19	6.83	-0.3	0.77	-0.42	0.64
404.0	60.52	38.94	219.0	122.0	7.84	1.32	6.19	6.83	-0.3	0.77	-0.42	0.64
405.0	60.55	39.03	250.0	122.0	7.84	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
406.0	60.59	39.04	250.0	122.0	7.84	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
407.0	60.62	39.04	250.0	122.0	7.83	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
408.0	60.66	39.09	250.0	122.0	7.83	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
409.0	60.69	39.53	250.0	122.0	7.83	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
410.0	60.72	39.59	250.0	122.0	7.83	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
411.0	60.76	39.64	250.0	122.0	7.83	1.33	5.92	6.83	-0.3	0.77	-0.78	0.64
412.0	60.79	39.63	250.0	122.0	7.83	1.33	5.92	6.83	-0.3	0.77	-0.78	0.64
413.0	60.83	39.62	250.0	122.0	7.83	1.32	5.92	6.83	-0.3	0.77	-0.78	0.64
414.0	60.86	39.69	250.0	122.0	7.83	1.33	5.92	6.83	-0.3	0.77	-0.78	0.64
415.0	60.9	39.73	250.0	122.0	7.83	1.33	5.92	6.83	-0.3	0.77	-0.78	0.64
416.0	60.93	39.73	250.0	122.0	7.83	1.33	5.92	6.83	-0.3	0.77	-0.78	0.64
417.0	60.97	39.75	250.0	122.0	7.83	1.33	5.92	6.83	-0.3	0.77	-0.78	0.64
418.0	61.0	39.81	250.0	119.33	7.83	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
419.0	61.04	39.85	250.0	119.33	7.82	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
420.0	61.07	39.87	250.0	119.33	7.82	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
421.0	61.11	39.91	250.0	119.33	7.82	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
422.0	61.14	39.94	250.0	119.33	7.82	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
423.0	61.18	39.95	250.0	119.33	7.82	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
424.0	61.21	39.94	250.0	119.33	7.82	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
425.0	61.25	40.0	250.0	119.33	7.82	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
426.0	61.28	40.01	250.0	119.33	7.82	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
427.0	61.32	40.02	250.0	119.33	7.82	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
428.0	61.35	40.01	250.0	119.33	7.81	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
429.0	61.39	40.02	250.0	119.33	7.81	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
430.0	61.42	40.03	250.0	119.33	7.81	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
431.0	61.46	40.03	250.0	119.33	7.81	1.32	5.92	6.93	-0.3	0.77	-0.78	0.63
432.0	61.49	40.07	250.0	119.33	7.81	1.32	5.92	6.93	-0.3	0.77	-0.78	0.63
433.0	61.53	40.08	250.0	119.33	7.8	1.32	5.92	6.93	-0.3	0.77	-0.78	0.63
434.0	61.56	40.12	250.0	119.33	7.8	1.32	5.92	6.93	-0.3	0.77	-0.78	0.63
435.0	61.6	40.14	250.0	119.33	7.8	1.32	5.92	6.93	-0.3	0.77	-0.78	0.63
436.0	61.63	40.14	250.0	119.33	7.8	1.32	5.92	6.93	-0.3	0.77	-0.78	0.63
437.0	61.67	40.21	250.0	119.33	7.8	1.32	5.92	6.93	-0.3	0.77	-0.78	0.63
438.0	61.7	40.26	250.0	119.33	7.8	1.32	5.92	6.93	-0.3	0.77	-0.78	0.63
439.0	61.74	40.28	250.0	119.33	7.8	1.32	5.92	6.93	-0.3	0.77	-0.78	0.63
440.0	61.77	40.3	219.0	119.33	7.8	1.33	6.19	6.93	-0.3	0.77	-0.42	0.63
441.0	61.81	40.4	250.0	119.33	7.8	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
442.0	61.85	40.48	231.0	119.33	7.8	1.33	6.11	6.93	-0.3	0.77	-0.55	0.63
443.0	61.88	40.5	231.0	119.33	7.8	1.33	6.11	6.93	-0.3	0.77	-0.55	0.63
444.0	61.92	40.52	231.0	119.33	7.79	1.33	6.11	6.93	-0.3	0.77	-0.55	0.63
445.0	61.95	40.53	250.0	119.33	7.79	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
446.0	61.99	40.52	250.0	119.33	7.79	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
447.0	62.02	40.66	250.0	119.33	7.79	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
448.0	62.06	40.68	250.0	119.33	7.79	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
449.0	62.1	40.73	231.0	119.33	7.79	1.33	6.11	6.93	-0.3	0.77	-0.55	0.63
450.0	62.13	40.76	231.0	119.33	7.79	1.33	6.11	6.93	-0.3	0.77	-0.55	0.63
451.0	62.17	40.77	231.0	119.33	7.79	1.33	6.11	6.93	-0.3	0.77	-0.55	0.63
452.0	62.2	40.77	231.0	119.33	7.78	1.33	6.11	6.93	-0.3	0.77	-0.55	0.63
453.0	62.24	40.76	250.0	119.33	7.78	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
454.0	62.28	40.82	250.0	119.33	7.78	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
455.0	62.31	40.94	250.0	119.33	7.78	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
456.0	62.35	41.06	250.0	119.33	7.78	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
457.0	62.39	41.05	250.0	119.33	7.78	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
458.0	62.42	41.17	250.0	119.33	7.78	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
459.0	62.46	41.18	170.0	119.33	7.78	1.33	6.2	6.93	-0.3	0.77	-0.54	0.63
460.0	62.5	41.19	250.0	119.33	7.78	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
461.0	62.53	41.21	231.0	119.33	7.77	1.33	6.11	6.93	-0.3	0.77	-0.55	0.63
462.0	62.57	41.29	170.0	119.33	7.77	1.34	6.2	6.93	-0.3	0.77	-0.54	0.63
463.0	62.6	41.28	250.0	119.33	7.77	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
464.0	62.64	41.32	250.0	119.33	7.77	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
465.0	62.68	41.37	250.0	119.33	7.77	1.33	5.92	6.93	-0.3	0.77	-0.78	0.63
466.0	62.71	41.38	170.0	119.33	7.77	1.33	6.2	6.93	-0.3	0.77	-0.54	0.63
467.0	62.75	41.45	170.0	119.33	7.77	1.34	6.2	6.93	-0.3	0.77	-0.54	0.63
468.0	62.79	41.46	250.0	119.33	7.77	1.34	5.92	6.93	-0.3	0.77	-0.78	0.63
469.0	62.82	41.51	250.0	119.33	7.77	1.34	5.92	6.93	-0.3	0.77	-0.78	0.63
470.0	62.86	41.59	250.0	119.33	7.77	1.34	5.92	6.93	-0.3	0.77	-0.78	0.63
471.0	62.9	41.62	250.0	119.33	7.77	1.34	5.92	6.93	-0.3	0.76	-0.78	0.63
472.0	62.94	41.67	231.0	119.33	7.76	1.34	6.11	6.93	-0.3	0.76	-0.55	0.63
473.0	62.97	42.19	231.0	119.33	7.76	1.34	6.11	6.93	-0.3	0.76	-0.55	0.63
474.0	63.01	42.19	231.0	119.33	7.76	1.34	6.11	6.93	-0.3	0.76	-0.55	0.63
475.0	63.05	42.18	231.0	119.33	7.76	1.34	6.11	6.93	-0.3	0.76	-0.55	0.63
476.0	63.08	42.19	231.0	119.33	7.76	1.34	6.11	6.93	-0.3	0.76	-0.55	0.63
477.0	63.12	42.24	231.0	119.33	7.76	1.34	6.11	6.93	-0.3	0.76	-0.55	0.63
478.0	63.16	42.61	250.0	119.33	7.76	1.34	5.92	6.93	-0.3	0.76	-0.78	0.63
479.0	63.2	42.61	231.0	119.33	7.76	1.34	6.11	6.93	-0.3	0.76	-0.55	0.63
480.0	63.23	42.64	231.0	119.33	7.76	1.34	6.11	6.93	-0.3	0.76	-0.55	0.63
481.0	63.27	42.96	231.0	119.33	7.76	1.34	6.11	6.93	-0.3	0.76	-0.55	0.63
482.0	63.31	43.04	231.0	119.33	7.76	1.34	6.11	6.93	-0.3	0.76	-0.55	0.63
483.0	63.34	43.13	250.0	119.33	7.76	1.34	5.92	6.93	-0.3	0.76	-0.78	0.63
484.0	63.38	43.17	250.0	131.67	7.76	1.34	5.92	6.8	-0.3	0.76	-0.78	0.74
485.0	63.42	43.18	231.0	131.67	7.75	1.34	6.11	6.8	-0.3	0.76	-0.55	0.74
486.0	63.46	43.21	250.0	131.67	7.75	1.34	5.92	6.8	-0.3	0.76	-0.78	0.74
487.0	63.49	43.26	250.0	131.67	7.75	1.35	5.92	6.8	-0.3	0.76	-0.78	0.74
488.0	63.53	43.27	231.0	131.67	7.75	1.35	6.11	6.8	-0.3	0.76	-0.55	0.74
489.0	63.57	43.26	250.0	131.67	7.75	1.35	5.92	6.8	-0.3	0.76	-0.78	0.74
490.0	63.61	43.27	250.0	131.67	7.75	1.35	5.92	6.8	-0.3	0.76	-0.78	0.74
491.0	63.65	43.28	250.0	131.67	7.75	1.35	5.92	6.8	-0.3	0.76	-0.78	0.74
492.0	63.68	43.27	250.0	131.67	7.74	1.34	5.92	6.8	-0.3	0.76	-0.78	0.74
493.0	63.72	43.34	231.0	131.67	7.74	1.34	6.11	6.8	-0.3	0.76	-0.55	0.74
494.0	63.76	43.39	231.0	131.67	7.74	1.35	6.11	6.8	-0.3	0.76	-0.55	0.74
495.0	63.8	43.41	250.0	131.67	7.74	1.35	5.92	6.8	-0.3	0.76	-0.78	0.74
496.0	63.84	43.41	250.0	131.67	7.74	1.35	5.92	6.8	-0.3	0.76	-0.78	0.74
497.0	63.87	43.45	250.0	131.67	7.74	1.35	5.92	6.8	-0.3	0.76	-0.78	0.74
498.0	63.91	43.52	170.0	131.67	7.74	1.35	6.2	6.8	-0.3	0.76	-0.54	0.74
499.0	63.95	43.63	231.0	131.67	7.74	1.35	6.11	6.8	-0.3	0.76	-0.55	0.74
500.0	63.99	43.75	231.0	131.67	7.74	1.35	6.11	6.8	-0.3	0.76	-0.55	0.74
501.0	64.03	43.75	231.0	131.67	7.74	1.35	6.11	6.8	-0.3	0.76	-0.55	0.74
502.0	64.06	43.79	231.0	131.67	7.74	1.35	6.11	6.8	-0.3	0.76	-0.55	0.74
503.0	64.1	43.82	250.0	131.67	7.73	1.35	5.92	6.8	-0.3	0.76	-0.78	0.74
504.0	64.14	43.81	231.0	131.67	7.73	1.35	6.11	6.8	-0.3	0.76	-0.55	0.74
505.0	64.18	43.81	231.0	131.67	7.73	1.35	6.11	6.8	-0.3	0.76	-0.55	0.74
506.0	64.22	43.87	250.0	131.67	7.73	1.35	5.92	6.8	-0.3	0.76	-0.78	0.74
507.0	64.26	43.94	250.0	131.67	7.73	1.35	5.92	6.8	-0.3	0.76	-0.78	0.74
508.0	64.29	43.94	231.0	131.67	7.73	1.35	6.11	6.8	-0.3	0.76	-0.55	0.74
509.0	64.33	43.93	231.0	131.67	7.72	1.34	6.11	6.8	-0.3	0.76	-0.55	0.74
510.0	64.37	44.2	283.0	131.67	7.72	1.34	5.85	6.8	-0.3	0.76	-0.71	0.74
511.0	64.41	44.26	283.0	131.67	7.72	1.35	5.85	6.8	-0.3	0.76	-0.71	0.74
512.0	64.45	44.33	283.0	131.67	7.72	1.35	5.85	6.8	-0.3	0.76	-0.71	0.74
