N	F1	F2	F3	F4	F5	AUC1	AUC3	AUC5	AUC10
1876.0	2335.0	2305.0	2475.0	2343.0	57.0	0.5325	0.573	0.5984	0.6701
1875.0	2335.0	52.0	2320.0	2386.0	2475.0	0.5325	0.5724	0.6106	0.6785
1874.0	2335.0	52.0	2320.0	2386.0	2475.0	0.5325	0.5724	0.6106	0.6785
1873.0	2335.0	52.0	2320.0	2386.0	2475.0	0.5325	0.5724	0.6106	0.6785
1872.0	2386.0	2320.0	2335.0	2305.0	2343.0	0.5276	0.5773	0.6045	0.6785
1871.0	2305.0	2475.0	57.0	52.0	54.0	0.5267	0.5677	0.5981	0.6807
1870.0	2305.0	2475.0	57.0	52.0	54.0	0.5267	0.5677	0.5981	0.6807
1869.0	57.0	322.0	2335.0	2475.0	2320.0	0.5232	0.5698	0.6057	0.6807
1868.0	2475.0	2386.0	2343.0	2305.0	52.0	0.5261	0.5751	0.6091	0.6673
1867.0	2320.0	2305.0	2386.0	2335.0	2239.0	0.5323	0.5794	0.6171	0.6772
1866.0	57.0	2335.0	2475.0	2320.0	52.0	0.5232	0.572	0.6065	0.6799
1865.0	2320.0	2475.0	57.0	2239.0	2362.0	0.5323	0.5734	0.6132	0.6765
1864.0	2386.0	2343.0	2335.0	57.0	2305.0	0.5276	0.5693	0.6031	0.6701
1863.0	57.0	2487.0	2320.0	2386.0	2335.0	0.5232	0.5754	0.613	0.6709
1862.0	57.0	2386.0	2320.0	2475.0	2487.0	0.5232	0.5776	0.6127	0.6802
1861.0	2335.0	2305.0	2487.0	2320.0	2475.0	0.5325	0.5754	0.6106	0.6795
1860.0	2335.0	57.0	2320.0	2475.0	52.0	0.5325	0.5742	0.6065	0.6777
1859.0	2320.0	2343.0	57.0	52.0	2487.0	0.5323	0.5691	0.604	0.6725
1858.0	2320.0	2343.0	57.0	52.0	2487.0	0.5323	0.5691	0.604	0.6725
1857.0	2386.0	57.0	2320.0	2335.0	2487.0	0.5276	0.5776	0.613	0.6799
1856.0	2320.0	2487.0	57.0	2305.0	2475.0	0.5323	0.5754	0.6097	0.6725
1855.0	2320.0	2487.0	57.0	2305.0	2475.0	0.5323	0.5754	0.6097	0.6725
1854.0	2320.0	2305.0	52.0	57.0	2335.0	0.5323	0.5743	0.6091	0.6857
1853.0	2335.0	2305.0	57.0	2320.0	52.0	0.5325	0.5711	0.6091	0.6773
1852.0	2320.0	2305.0	2487.0	2362.0	52.0	0.5323	0.5777	0.6192	0.6839
1851.0	2487.0	2475.0	2335.0	2320.0	2305.0	0.527	0.5762	0.6106	0.6734
1850.0	2487.0	2475.0	2335.0	2320.0	2305.0	0.527	0.5762	0.6106	0.6734
1849.0	2335.0	2487.0	2343.0	52.0	2305.0	0.5325	0.5671	0.6003	0.6765
1848.0	57.0	2487.0	2475.0	2305.0	2386.0	0.5232	0.5684	0.6088	0.6752
1847.0	52.0	2335.0	2487.0	57.0	2320.0	0.52	0.5715	0.6089	0.6812
1846.0	52.0	2335.0	2487.0	57.0	2320.0	0.52	0.5715	0.6089	0.6812
1845.0	2386.0	2305.0	2487.0	52.0	2335.0	0.5276	0.5743	0.611	0.6803
1844.0	2475.0	2305.0	2335.0	2320.0	2386.0	0.5261	0.573	0.6117	0.6732
1843.0	2320.0	2305.0	52.0	57.0	2362.0	0.5323	0.5743	0.6203	0.6854
1842.0	2320.0	2305.0	52.0	57.0	2362.0	0.5323	0.5743	0.6203	0.6854
1841.0	57.0	52.0	2386.0	2335.0	2487.0	0.5232	0.5676	0.6092	0.6862
1840.0	2335.0	2475.0	2487.0	57.0	2386.0	0.5325	0.5762	0.6121	0.6865
1839.0	2487.0	2335.0	2386.0	57.0	2475.0	0.527	0.5784	0.6121	0.6706
1838.0	2487.0	2335.0	2343.0	2386.0	2320.0	0.527	0.5671	0.6054	0.6796
1837.0	2487.0	2475.0	2320.0	2335.0	2386.0	0.527	0.5748	0.6138	0.6876
1836.0	57.0	2305.0	2320.0	52.0	2386.0	0.5232	0.5762	0.6153	0.6801
1835.0	2487.0	2343.0	2320.0	57.0	2475.0	0.527	0.5733	0.6053	0.6878
1834.0	2487.0	2343.0	2320.0	57.0	2475.0	0.527	0.5733	0.6053	0.6878
1833.0	57.0	2487.0	2305.0	2475.0	2320.0	0.5232	0.5696	0.6097	0.6854
1832.0	57.0	2305.0	2487.0	2386.0	2320.0	0.5232	0.5696	0.6154	0.6725
1831.0	2487.0	57.0	2305.0	116.0	2343.0	0.527	0.5696	0.604	0.6682
1830.0	2487.0	57.0	2305.0	52.0	2475.0	0.527	0.5696	0.602	0.6656
1829.0	2487.0	2320.0	2305.0	2475.0	57.0	0.527	0.5777	0.6097	0.6848
1828.0	2320.0	2475.0	2335.0	2487.0	2386.0	0.5323	0.5737	0.6138	0.6746
1827.0	2320.0	2487.0	2335.0	2386.0	2305.0	0.5323	0.5772	0.6144	0.6706
1826.0	2320.0	2487.0	2335.0	2386.0	2305.0	0.5323	0.5772	0.6144	0.6706
1825.0	2487.0	2475.0	2343.0	2386.0	2335.0	0.527	0.5722	0.608	0.6772
1824.0	2386.0	2487.0	2320.0	2475.0	2335.0	0.5276	0.5777	0.6138	0.6649
1823.0	2386.0	2487.0	2320.0	2475.0	2335.0	0.5276	0.5777	0.6138	0.6649
1822.0	2487.0	52.0	2475.0	2386.0	57.0	0.527	0.5655	0.6058	0.6803
1821.0	52.0	2487.0	57.0	2335.0	2386.0	0.52	0.5638	0.6092	0.6763
1820.0	2487.0	52.0	2343.0	2362.0	2386.0	0.527	0.5659	0.6112	0.6779
1819.0	2487.0	52.0	2343.0	2362.0	2386.0	0.527	0.5659	0.6112	0.6779
1818.0	2487.0	52.0	2343.0	2362.0	2386.0	0.527	0.5659	0.6112	0.6779
1817.0	57.0	2320.0	2343.0	2305.0	2386.0	0.5232	0.5691	0.6097	0.6731
1816.0	2335.0	57.0	2320.0	2487.0	2475.0	0.5325	0.5742	0.6089	0.6798
1815.0	57.0	2305.0	54.0	2386.0	2487.0	0.5232	0.567	0.6078	0.6736
1814.0	57.0	2487.0	2320.0	2305.0	52.0	0.5232	0.5754	0.6111	0.6737
1813.0	2487.0	2386.0	2305.0	52.0	57.0	0.527	0.5743	0.6074	0.6765
1812.0	2487.0	2320.0	57.0	2335.0	160.0	0.527	0.5754	0.6103	0.6772
1811.0	2487.0	2320.0	2386.0	2335.0	2305.0	0.527	0.5777	0.6144	0.6871
1810.0	2541.0	2487.0	52.0	2335.0	2320.0	0.5485	0.5848	0.6278	0.6962
1809.0	2541.0	2487.0	52.0	2335.0	2320.0	0.5485	0.5848	0.6278	0.6962
1808.0	2541.0	2487.0	52.0	2335.0	2320.0	0.5485	0.5848	0.6278	0.6962
1807.0	2541.0	2487.0	52.0	2335.0	2320.0	0.5485	0.5848	0.6278	0.6962
1806.0	2541.0	2320.0	2335.0	2487.0	57.0	0.5485	0.5961	0.6302	0.6856
1805.0	2541.0	2305.0	2320.0	2335.0	2487.0	0.5485	0.5977	0.6319	0.6854
1804.0	2541.0	2335.0	2305.0	2487.0	57.0	0.5485	0.5966	0.6294	0.6901
1803.0	2548.0	2541.0	2475.0	2305.0	2335.0	0.5291	0.5933	0.6342	0.7031
1802.0	2548.0	2541.0	2305.0	2320.0	2487.0	0.5291	0.5973	0.6377	0.6992
1801.0	2541.0	2548.0	2335.0	2386.0	2320.0	0.5485	0.6012	0.6339	0.6974
1800.0	2541.0	2548.0	2335.0	2386.0	2320.0	0.5485	0.6012	0.6339	0.6974
1799.0	2548.0	2541.0	2487.0	2320.0	2305.0	0.5291	0.5949	0.6377	0.7061
1798.0	2548.0	2541.0	2487.0	2320.0	2386.0	0.5291	0.5949	0.6339	0.7066
1797.0	2548.0	2541.0	2487.0	2320.0	2386.0	0.5291	0.5949	0.6339	0.7066
1796.0	2548.0	2541.0	2487.0	2320.0	2386.0	0.5291	0.5949	0.6339	0.7066
1795.0	2541.0	2548.0	2320.0	2487.0	2475.0	0.5485	0.5992	0.6325	0.6929
1794.0	2541.0	2548.0	2320.0	2487.0	2475.0	0.5485	0.5992	0.6325	0.6929
1793.0	2548.0	2541.0	2335.0	57.0	2343.0	0.5291	0.6012	0.6276	0.6955
1792.0	2548.0	2541.0	2335.0	57.0	2343.0	0.5291	0.6012	0.6276	0.6955
1791.0	2548.0	2541.0	2487.0	2335.0	2320.0	0.5291	0.5949	0.6359	0.6986
1790.0	2548.0	2541.0	2561.0	2487.0	2320.0	0.5291	0.6076	0.6407	0.7016
1789.0	2548.0	2541.0	2561.0	2487.0	57.0	0.5291	0.6076	0.6403	0.6977
1788.0	2541.0	2561.0	2548.0	2305.0	2487.0	0.5485	0.6076	0.6403	0.7011
1787.0	2541.0	2561.0	2548.0	2305.0	2487.0	0.5485	0.6076	0.6403	0.7011
1786.0	2548.0	2541.0	2561.0	57.0	2386.0	0.5291	0.6076	0.6411	0.7007
1785.0	2548.0	2541.0	2561.0	2487.0	2305.0	0.5291	0.6076	0.6403	0.698
1784.0	2548.0	2541.0	2561.0	2487.0	2305.0	0.5291	0.6076	0.6403	0.7038
1783.0	2548.0	2541.0	2561.0	2487.0	2305.0	0.5291	0.6076	0.6403	0.7038
1782.0	2548.0	2561.0	2541.0	2320.0	2487.0	0.5291	0.6076	0.6407	0.7007
1781.0	2548.0	2561.0	2541.0	2487.0	2320.0	0.5291	0.6076	0.6407	0.7064
1780.0	2548.0	2541.0	2561.0	2487.0	57.0	0.5291	0.6076	0.6403	0.6979
1779.0	2548.0	2561.0	2541.0	2386.0	57.0	0.5291	0.6076	0.6411	0.698
1778.0	2548.0	2541.0	2561.0	2487.0	2320.0	0.5291	0.6076	0.6407	0.6971
1777.0	2548.0	2541.0	2561.0	57.0	2487.0	0.5291	0.6076	0.6403	0.7029
1776.0	2541.0	2548.0	2561.0	2320.0	2475.0	0.5485	0.6076	0.6374	0.7006
1775.0	2541.0	2548.0	2561.0	2320.0	2475.0	0.5485	0.6076	0.6374	0.7006
1774.0	2541.0	2548.0	2561.0	2320.0	2475.0	0.5485	0.6076	0.6374	0.7006
1773.0	2548.0	2541.0	2487.0	2386.0	2475.0	0.5291	0.5949	0.6299	0.6958
1772.0	2548.0	2541.0	2487.0	2386.0	2475.0	0.5291	0.5949	0.6299	0.6958
1771.0	2548.0	2561.0	2541.0	2475.0	2320.0	0.5291	0.6076	0.6374	0.6971
1770.0	2548.0	2561.0	2541.0	2475.0	2320.0	0.5291	0.6076	0.6374	0.6971
1769.0	2548.0	2541.0	2561.0	2320.0	57.0	0.5291	0.6076	0.641	0.6981
1768.0	2548.0	2541.0	2561.0	57.0	2320.0	0.5291	0.6076	0.641	0.6931
1767.0	2541.0	2561.0	2548.0	2320.0	2487.0	0.5485	0.6076	0.6407	0.7003
1766.0	2548.0	2541.0	2561.0	2487.0	57.0	0.5291	0.6076	0.6403	0.6973
1765.0	2548.0	2541.0	2561.0	2487.0	57.0	0.5291	0.6076	0.6403	0.7069
1764.0	2548.0	2541.0	2561.0	2487.0	57.0	0.5291	0.6076	0.6403	0.7069
1763.0	2548.0	2541.0	2561.0	2487.0	57.0	0.5291	0.6076	0.6403	0.7069
1762.0	2548.0	2561.0	2541.0	57.0	2475.0	0.5291	0.6076	0.6389	0.703
1761.0	2548.0	2561.0	2541.0	57.0	2487.0	0.5291	0.6076	0.6403	0.7028
1760.0	2548.0	2561.0	2541.0	57.0	2487.0	0.5291	0.6076	0.6403	0.7028
1759.0	2548.0	2541.0	2561.0	57.0	2487.0	0.5291	0.6076	0.6403	0.6939
1758.0	2548.0	2541.0	2561.0	2320.0	2487.0	0.5291	0.6076	0.6407	0.7059
1757.0	2548.0	2561.0	2541.0	2320.0	2386.0	0.5291	0.6076	0.6394	0.7021
1756.0	2548.0	2541.0	2561.0	2487.0	57.0	0.5291	0.6076	0.6403	0.6958
1755.0	2548.0	2541.0	2561.0	2487.0	2305.0	0.5291	0.6076	0.6403	0.7082
1754.0	2548.0	2541.0	2561.0	2487.0	2305.0	0.5291	0.6076	0.6403	0.7082
1753.0	2548.0	2541.0	2561.0	57.0	2305.0	0.5291	0.6076	0.6398	0.7014
1752.0	2548.0	2541.0	2561.0	57.0	2487.0	0.5291	0.6076	0.6403	0.7059
1751.0	2548.0	2541.0	2561.0	57.0	2320.0	0.5291	0.6076	0.641	0.702
1750.0	2548.0	2541.0	2561.0	2343.0	2487.0	0.5291	0.6076	0.6329	0.6971
1749.0	2548.0	2541.0	2561.0	2320.0	57.0	0.5291	0.6076	0.641	0.7014
1748.0	2541.0	2548.0	2561.0	2343.0	2320.0	0.5485	0.6076	0.6313	0.696
1747.0	2541.0	2548.0	2561.0	57.0	52.0	0.5485	0.6076	0.6378	0.698
1746.0	2541.0	2548.0	2561.0	57.0	52.0	0.5485	0.6076	0.6378	0.698
1745.0	2541.0	2548.0	2561.0	57.0	52.0	0.5485	0.6076	0.6378	0.698
1744.0	2548.0	2541.0	2561.0	57.0	2320.0	0.5291	0.6076	0.641	0.6971
1743.0	2548.0	2541.0	2561.0	57.0	2305.0	0.5291	0.6076	0.6398	0.7046
1742.0	2548.0	2541.0	2561.0	57.0	2305.0	0.5291	0.6076	0.6398	0.7046
1741.0	2548.0	2541.0	2561.0	57.0	2320.0	0.5291	0.6076	0.641	0.702
1740.0	2548.0	2541.0	2561.0	57.0	2320.0	0.5291	0.6076	0.641	0.702
1739.0	2548.0	2541.0	2561.0	2487.0	2475.0	0.5291	0.6076	0.639	0.6948
1738.0	2548.0	2541.0	2561.0	2487.0	2305.0	0.5291	0.6076	0.6403	0.7071
1737.0	2541.0	2561.0	2548.0	2305.0	2475.0	0.5485	0.6076	0.6379	0.6957
1736.0	2548.0	2541.0	2487.0	2561.0	57.0	0.5291	0.5949	0.6403	0.7014
1735.0	2548.0	2561.0	2541.0	2487.0	2305.0	0.5291	0.6076	0.6403	0.6977
1734.0	2548.0	2617.0	2541.0	2561.0	2487.0	0.5291	0.6	0.6422	0.6986
1733.0	2548.0	2541.0	2617.0	2561.0	2320.0	0.5291	0.6	0.6426	0.7078
1732.0	2548.0	2541.0	2617.0	2561.0	2305.0	0.5291	0.6	0.6454	0.6984
1731.0	2548.0	2541.0	2561.0	2617.0	57.0	0.5291	0.6076	0.6445	0.7036
1730.0	2548.0	2541.0	2561.0	2617.0	57.0	0.5291	0.6076	0.6445	0.7036
1729.0	2548.0	2541.0	2561.0	2617.0	2305.0	0.5291	0.6076	0.6454	0.7007
1728.0	2548.0	2541.0	2561.0	2617.0	2386.0	0.5291	0.6076	0.6438	0.6981
1727.0	2548.0	2541.0	2617.0	2561.0	57.0	0.5291	0.6	0.6445	0.7045
1726.0	2548.0	2541.0	2617.0	2561.0	57.0	0.5291	0.6	0.6445	0.7104
1725.0	2548.0	2617.0	2541.0	2561.0	2487.0	0.5291	0.6	0.6422	0.7003
1724.0	2548.0	2541.0	2617.0	2561.0	2487.0	0.5291	0.6	0.6422	0.6975
1723.0	2548.0	2561.0	2541.0	2617.0	2305.0	0.5291	0.6076	0.6454	0.7027
1722.0	2548.0	2561.0	2541.0	2617.0	2305.0	0.5291	0.6076	0.6454	0.7027
1721.0	2541.0	2561.0	2548.0	2617.0	2305.0	0.5485	0.6076	0.6454	0.7022
1720.0	2548.0	2561.0	2541.0	2617.0	2487.0	0.5291	0.6076	0.6422	0.6984
1719.0	2548.0	2561.0	2541.0	2617.0	2487.0	0.5291	0.6076	0.6422	0.6984
1718.0	2548.0	2561.0	2541.0	2617.0	2320.0	0.5291	0.6076	0.6426	0.6972
1717.0	2548.0	2561.0	2617.0	2541.0	2320.0	0.5291	0.5935	0.6426	0.696
1716.0	2548.0	2541.0	2561.0	2617.0	2487.0	0.5291	0.6076	0.6422	0.6963
1715.0	2548.0	2541.0	2617.0	2561.0	2320.0	0.5291	0.6	0.6426	0.6942
1714.0	2548.0	2561.0	2617.0	2541.0	2487.0	0.5291	0.5935	0.6422	0.7046
1713.0	2548.0	2541.0	2561.0	2487.0	2617.0	0.5291	0.6076	0.6422	0.699
1712.0	2548.0	2541.0	2561.0	2487.0	2617.0	0.5291	0.6076	0.6422	0.699
1711.0	2548.0	2541.0	2561.0	2617.0	2480.0	0.5291	0.6076	0.6421	0.6952
1710.0	2548.0	2617.0	2561.0	2541.0	2320.0	0.5291	0.5935	0.6426	0.7074
1709.0	2548.0	2617.0	2561.0	2541.0	2320.0	0.5291	0.5935	0.6426	0.7074
1708.0	2541.0	2548.0	2561.0	2617.0	2305.0	0.5485	0.6076	0.6454	0.7029
1707.0	2548.0	2541.0	2561.0	2617.0	2320.0	0.5291	0.6076	0.6426	0.699
1706.0	2548.0	2541.0	2561.0	2305.0	2617.0	0.5291	0.6076	0.6454	0.7039
1705.0	2548.0	2541.0	2561.0	2305.0	2617.0	0.5291	0.6076	0.6454	0.7039
1704.0	2548.0	2541.0	2617.0	2561.0	2487.0	0.5291	0.6	0.6422	0.6975
1703.0	2548.0	2541.0	2617.0	2561.0	2487.0	0.5291	0.6	0.6422	0.6975
1702.0	2548.0	2541.0	2617.0	2561.0	57.0	0.5291	0.6	0.6445	0.7008
1701.0	2548.0	2541.0	2617.0	2561.0	57.0	0.5291	0.6	0.6445	0.7008
1700.0	2617.0	2548.0	2541.0	2561.0	2487.0	0.5353	0.6	0.6422	0.7039
1699.0	2617.0	2541.0	2548.0	2561.0	2320.0	0.5353	0.6	0.6426	0.7063
1698.0	2548.0	2541.0	2561.0	2617.0	2320.0	0.5291	0.6076	0.6426	0.6965
1697.0	2548.0	2617.0	2541.0	2305.0	2561.0	0.5291	0.6	0.6454	0.7042
1696.0	2548.0	2541.0	2617.0	2305.0	2320.0	0.5291	0.6	0.6387	0.7028
1695.0	2548.0	2541.0	2617.0	2561.0	57.0	0.5291	0.6	0.6445	0.7095
1694.0	2548.0	2541.0	2617.0	2561.0	57.0	0.5291	0.6	0.6445	0.7101
1693.0	2541.0	2548.0	2561.0	2617.0	2647.0	0.5485	0.6076	0.646	0.7082
1692.0	2548.0	2561.0	2541.0	2617.0	2320.0	0.5291	0.6076	0.6426	0.6999
1691.0	2541.0	2548.0	2617.0	2561.0	2658.0	0.5485	0.6	0.6438	0.7068
1690.0	2548.0	2541.0	2561.0	2617.0	2487.0	0.5291	0.6076	0.6422	0.7034
1689.0	2548.0	2541.0	2561.0	2617.0	2320.0	0.5291	0.6076	0.6426	0.7034
1688.0	2548.0	2541.0	2617.0	2561.0	2320.0	0.5291	0.6	0.6426	0.7084
1687.0	2548.0	2541.0	2561.0	2617.0	57.0	0.5291	0.6076	0.6445	0.7104
1686.0	2548.0	2541.0	2561.0	2617.0	57.0	0.5291	0.6076	0.6445	0.7104
1685.0	2561.0	2541.0	2548.0	2320.0	2617.0	0.5397	0.6076	0.6426	0.6988
1684.0	2561.0	2541.0	2548.0	2320.0	2617.0	0.5397	0.6076	0.6426	0.6988
1683.0	2548.0	2541.0	2617.0	2561.0	2668.0	0.5291	0.6	0.65	0.7045
1682.0	2541.0	2548.0	2617.0	2561.0	2320.0	0.5485	0.6	0.6426	0.7077
1681.0	2548.0	2541.0	2561.0	2617.0	2320.0	0.5291	0.6076	0.6426	0.7066
1680.0	2548.0	2541.0	2561.0	2617.0	2320.0	0.5291	0.6076	0.6426	0.7066
1679.0	2548.0	2541.0	2561.0	2617.0	2668.0	0.5291	0.6076	0.65	0.7135
1678.0	2548.0	2617.0	2561.0	2541.0	57.0	0.5291	0.5935	0.6445	0.7135
1677.0	2548.0	2541.0	2617.0	2320.0	2305.0	0.5291	0.6	0.6387	0.7095
1676.0	2548.0	2541.0	2617.0	2320.0	2305.0	0.5291	0.6	0.6387	0.7095
1675.0	2548.0	2541.0	2617.0	2561.0	2305.0	0.5291	0.6	0.6454	0.7148
1674.0	2548.0	2541.0	2617.0	2561.0	2487.0	0.5291	0.6	0.6422	0.7084
1673.0	2548.0	2541.0	2561.0	2320.0	2668.0	0.5291	0.6076	0.6452	0.7141
1672.0	2548.0	2541.0	2617.0	2561.0	57.0	0.5291	0.6	0.6445	0.7077
1671.0	2548.0	2541.0	2617.0	2561.0	57.0	0.5291	0.6	0.6445	0.7077
1670.0	2541.0	2548.0	2561.0	2617.0	2668.0	0.5485	0.6076	0.65	0.707
1669.0	2548.0	2541.0	2561.0	2617.0	2668.0	0.5291	0.6076	0.65	0.7066
1668.0	2617.0	2548.0	2541.0	2320.0	2561.0	0.5353	0.6	0.6426	0.7053
1667.0	2617.0	2548.0	2541.0	2320.0	2561.0	0.5353	0.6	0.6426	0.7053
1666.0	2548.0	2541.0	2685.0	2617.0	2668.0	0.5291	0.5998	0.6435	0.7125
1665.0	2548.0	2541.0	2685.0	2617.0	2561.0	0.5291	0.5998	0.6496	0.7118
1664.0	2548.0	2685.0	2541.0	2561.0	2617.0	0.5291	0.5998	0.6496	0.7067
1663.0	2685.0	2541.0	2548.0	2320.0	2561.0	0.545	0.5998	0.6443	0.7125
1662.0	2548.0	2561.0	2541.0	2685.0	2617.0	0.5291	0.6076	0.6496	0.7132
1661.0	2548.0	2561.0	2685.0	2541.0	2617.0	0.5291	0.6005	0.6496	0.7166
1660.0	2548.0	2685.0	2541.0	2561.0	2617.0	0.5291	0.5998	0.6496	0.7119
1659.0	2685.0	2548.0	2541.0	2561.0	2668.0	0.545	0.5998	0.6493	0.7131
1658.0	2548.0	2561.0	2617.0	2685.0	2541.0	0.5291	0.5935	0.6496	0.7172
1657.0	2548.0	2685.0	2541.0	2617.0	2668.0	0.5291	0.5998	0.6435	0.7137
1656.0	2548.0	2685.0	2541.0	2617.0	2668.0	0.5291	0.5998	0.6435	0.7137
1655.0	2617.0	2541.0	2685.0	2548.0	2561.0	0.5353	0.6041	0.6496	0.7027
1654.0	2548.0	2617.0	2541.0	2685.0	2668.0	0.5291	0.6	0.6435	0.7134
1653.0	2548.0	2617.0	2541.0	2685.0	2561.0	0.5291	0.6	0.6496	0.7077
1652.0	2548.0	2541.0	2685.0	2561.0	2617.0	0.5291	0.5998	0.6496	0.7094
1651.0	2548.0	2685.0	2541.0	2617.0	2668.0	0.5291	0.5998	0.6435	0.7122
1650.0	2548.0	2685.0	2541.0	2617.0	2668.0	0.5291	0.5998	0.6435	0.7122
1649.0	2548.0	2685.0	2541.0	2617.0	2668.0	0.5291	0.5998	0.6435	0.7122
1648.0	2548.0	2685.0	2541.0	2617.0	2668.0	0.5291	0.5998	0.6435	0.7122
1647.0	2548.0	2685.0	2541.0	2617.0	2668.0	0.5291	0.5998	0.6435	0.7122
1646.0	2548.0	2685.0	2541.0	2617.0	2668.0	0.5291	0.5998	0.6435	0.7122
1645.0	2541.0	2548.0	2561.0	2617.0	2668.0	0.5485	0.6076	0.65	0.7137
1644.0	2541.0	2548.0	2561.0	2617.0	2668.0	0.5485	0.6076	0.65	0.7137
1643.0	2561.0	2541.0	2548.0	2685.0	2617.0	0.5397	0.6076	0.6496	0.7165
1642.0	2548.0	2541.0	2561.0	2617.0	2685.0	0.5291	0.6076	0.6496	0.7118
1641.0	2548.0	2541.0	2561.0	2617.0	2685.0	0.5291	0.6076	0.6496	0.7118
1640.0	2548.0	2685.0	2541.0	2617.0	2561.0	0.5291	0.5998	0.6496	0.7113
1639.0	2548.0	2541.0	2561.0	2617.0	2685.0	0.5291	0.6076	0.6496	0.7097
1638.0	2548.0	2617.0	2541.0	2685.0	2561.0	0.5291	0.6	0.6496	0.7121
1637.0	2548.0	2561.0	2685.0	2617.0	2541.0	0.5291	0.6005	0.6496	0.7105
1636.0	2541.0	2685.0	2548.0	2617.0	2320.0	0.5485	0.5998	0.6402	0.7116
1635.0	2548.0	2617.0	2685.0	2561.0	2541.0	0.5291	0.5962	0.6496	0.7067
1634.0	2548.0	2541.0	2685.0	2561.0	2668.0	0.5291	0.5998	0.6493	0.715
1633.0	2541.0	2617.0	2548.0	2685.0	2561.0	0.5485	0.6	0.6496	0.7134
1632.0	2541.0	2548.0	2617.0	2685.0	2561.0	0.5485	0.6	0.6496	0.7146
1631.0	2548.0	2541.0	2617.0	2685.0	2668.0	0.5291	0.6	0.6435	0.7125
1630.0	2548.0	2541.0	2617.0	2685.0	2668.0	0.5291	0.6	0.6435	0.7125
1629.0	2541.0	2548.0	2685.0	2617.0	2668.0	0.5485	0.5998	0.6435	0.712
1628.0	2548.0	2617.0	2541.0	2685.0	2561.0	0.5291	0.6	0.6496	0.7166
1627.0	2548.0	2541.0	2561.0	2617.0	2685.0	0.5291	0.6076	0.6496	0.7166
1626.0	2548.0	2541.0	2561.0	2617.0	2685.0	0.5291	0.6076	0.6496	0.7166
1625.0	2548.0	2541.0	2685.0	2561.0	2617.0	0.5291	0.5998	0.6496	0.711
1624.0	2541.0	2548.0	2561.0	2685.0	2617.0	0.5485	0.6076	0.6496	0.7139
1623.0	2548.0	2541.0	2617.0	2685.0	2561.0	0.5291	0.6	0.6496	0.7105
1622.0	2548.0	2541.0	2617.0	2685.0	2561.0	0.5291	0.6	0.6496	0.7105
1621.0	2685.0	2541.0	2617.0	2548.0	2561.0	0.545	0.6041	0.6496	0.7134
1620.0	2541.0	2548.0	2685.0	2668.0	2561.0	0.5485	0.5998	0.6493	0.7125
1619.0	2548.0	2541.0	2561.0	2685.0	2617.0	0.5291	0.6076	0.6496	0.7111
1618.0	2548.0	2685.0	2617.0	2541.0	2668.0	0.5291	0.5962	0.6435	0.7119
1617.0	2548.0	2541.0	2617.0	2685.0	2561.0	0.5291	0.6	0.6496	0.7124
1616.0	2548.0	2541.0	2617.0	2685.0	2561.0	0.5291	0.6	0.6496	0.7145
1615.0	2685.0	2548.0	2541.0	2617.0	2561.0	0.545	0.5998	0.6496	0.7084
1614.0	2685.0	2617.0	2548.0	2541.0	2561.0	0.545	0.5962	0.6496	0.7134
1613.0	2541.0	2548.0	2617.0	2561.0	2668.0	0.5485	0.6	0.65	0.7118
1612.0	2548.0	2685.0	2541.0	2561.0	2617.0	0.5291	0.5998	0.6496	0.7098
1611.0	2548.0	2541.0	2685.0	2617.0	2487.0	0.5291	0.5998	0.6375	0.7125
1610.0	2548.0	2685.0	2617.0	2541.0	2668.0	0.5291	0.5962	0.6435	0.7124
1609.0	2548.0	2685.0	2561.0	2742.0	2541.0	0.5291	0.6005	0.6498	0.7193
1608.0	2548.0	2561.0	2541.0	2685.0	2617.0	0.5291	0.6076	0.6496	0.7173
1607.0	2548.0	2541.0	2685.0	2742.0	2617.0	0.5291	0.5998	0.6452	0.7156
1606.0	2548.0	2541.0	2685.0	2742.0	2617.0	0.5291	0.5998	0.6452	0.7156
1605.0	2548.0	2541.0	2685.0	2742.0	2617.0	0.5291	0.5998	0.6452	0.7156
1604.0	2548.0	2541.0	2685.0	2742.0	2617.0	0.5291	0.5998	0.6452	0.7156
1603.0	2541.0	2742.0	2685.0	2617.0	2548.0	0.5485	0.6092	0.6452	0.7155
1602.0	2541.0	2742.0	2617.0	2685.0	2548.0	0.5485	0.6041	0.6452	0.7139
1601.0	2548.0	2742.0	2541.0	2617.0	2685.0	0.5291	0.6055	0.6452	0.7202
1600.0	2541.0	2548.0	2742.0	2617.0	2685.0	0.5485	0.6055	0.6452	0.7135
1599.0	2548.0	2541.0	2752.0	2561.0	2742.0	0.5291	0.5992	0.6522	0.7215
1598.0	2548.0	2541.0	2752.0	2561.0	2742.0	0.5291	0.5992	0.6522	0.7215
1597.0	2548.0	2541.0	2752.0	2561.0	2742.0	0.5291	0.5992	0.6522	0.7215
1596.0	2548.0	2541.0	2752.0	2561.0	2742.0	0.5291	0.5992	0.6522	0.7215
1595.0	2548.0	2541.0	2752.0	2561.0	2742.0	0.5291	0.5992	0.6522	0.7215
1594.0	2541.0	2742.0	2548.0	2752.0	2561.0	0.5485	0.6055	0.6522	0.7189
1593.0	2548.0	2561.0	2742.0	2541.0	2617.0	0.5291	0.5935	0.6475	0.7215
