cluster1	cluster2	clusterNew	distance	size
11.0	975.0	2777.0	-2.173	111.0
1719.0	2564.0	2778.0	-2.168	374.0
24.0	153.0	2779.0	-2.166	132.0
969.0	1099.0	2780.0	-2.165	116.0
121.0	160.0	2781.0	-2.163	181.0
698.0	1621.0	2782.0	-2.162	93.0
1707.0	2575.0	2783.0	-2.162	147.0
1332.0	1943.0	2784.0	-2.157	60.0
1169.0	2447.0	2785.0	-2.155	169.0
1460.0	2119.0	2786.0	-2.15	41.0
856.0	1102.0	2787.0	-2.148	117.0
3.0	2418.0	2788.0	-2.147	256.0
263.0	1088.0	2789.0	-2.144	128.0
124.0	1363.0	2790.0	-2.133	163.0
377.0	499.0	2791.0	-2.133	102.0
1458.0	2627.0	2792.0	-2.133	118.0
1295.0	1740.0	2793.0	-2.125	79.0
127.0	725.0	2794.0	-2.122	166.0
580.0	1358.0	2795.0	-2.121	102.0
1249.0	2592.0	2796.0	-2.115	164.0
328.0	1237.0	2797.0	-2.114	101.0
1636.0	1684.0	2798.0	-2.112	104.0
2309.0	2453.0	2799.0	-2.11	395.0
2040.0	2694.0	2800.0	-2.105	222.0
2357.0	2425.0	2801.0	-2.097	236.0
352.0	1929.0	2802.0	-2.096	92.0
416.0	2196.0	2803.0	-2.095	129.0
2416.0	2604.0	2804.0	-2.09	221.0
1753.0	1983.0	2805.0	-2.081	50.0
1431.0	2463.0	2806.0	-2.079	87.0
130.0	1850.0	2807.0	-2.077	104.0
900.0	2448.0	2808.0	-2.077	166.0
392.0	2492.0	2809.0	-2.076	251.0
2556.0	2633.0	2810.0	-2.074	407.0
1080.0	2166.0	2811.0	-2.073	38.0
466.0	2497.0	2812.0	-2.06	172.0
2469.0	2538.0	2813.0	-2.053	114.0
902.0	1321.0	2814.0	-2.052	101.0
152.0	2190.0	2815.0	-2.051	195.0
215.0	2475.0	2816.0	-2.043	186.0
678.0	2354.0	2817.0	-2.039	219.0
462.0	2061.0	2818.0	-2.036	65.0
954.0	1524.0	2819.0	-2.035	91.0
1362.0	2228.0	2820.0	-2.034	134.0
1791.0	2327.0	2821.0	-2.034	154.0
1958.0	2355.0	2822.0	-2.034	93.0
882.0	2460.0	2823.0	-2.029	146.0
1706.0	1848.0	2824.0	-2.028	68.0
1476.0	1971.0	2825.0	-2.025	54.0
391.0	1189.0	2826.0	-2.024	122.0
1505.0	2276.0	2827.0	-2.024	119.0
1462.0	1529.0	2828.0	-2.02	70.0
557.0	630.0	2829.0	-2.014	131.0
820.0	2243.0	2830.0	-2.007	162.0
484.0	788.0	2831.0	-2.003	148.0
333.0	2170.0	2832.0	-2.0	69.0
1140.0	1232.0	2833.0	-1.999	127.0
1666.0	1952.0	2834.0	-1.997	73.0
1085.0	1234.0	2835.0	-1.992	105.0
795.0	1456.0	2836.0	-1.989	102.0
2010.0	2569.0	2837.0	-1.985	104.0
16.0	1632.0	2838.0	-1.983	111.0
417.0	787.0	2839.0	-1.981	121.0
201.0	812.0	2840.0	-1.973	143.0
476.0	2517.0	2841.0	-1.973	116.0
1215.0	1513.0	2842.0	-1.973	76.0
1429.0	1838.0	2843.0	-1.972	51.0
826.0	1323.0	2844.0	-1.969	98.0
83.0	532.0	2845.0	-1.965	100.0
89.0	317.0	2846.0	-1.965	133.0
734.0	2664.0	2847.0	-1.961	94.0
1379.0	2307.0	2848.0	-1.958	113.0
291.0	563.0	2849.0	-1.956	125.0
676.0	2605.0	2850.0	-1.955	183.0
2229.0	2318.0	2851.0	-1.95	331.0
1609.0	2445.0	2852.0	-1.948	111.0
510.0	1511.0	2853.0	-1.946	125.0
1614.0	2807.0	2854.0	-1.945	131.0
589.0	1159.0	2855.0	-1.944	77.0
1042.0	1834.0	2856.0	-1.944	100.0
845.0	1322.0	2857.0	-1.938	113.0
1640.0	2546.0	2858.0	-1.938	178.0
1507.0	1992.0	2859.0	-1.937	47.0
840.0	2618.0	2860.0	-1.933	139.0
2107.0	2205.0	2861.0	-1.932	114.0
337.0	2612.0	2862.0	-1.93	360.0
794.0	922.0	2863.0	-1.916	116.0
1146.0	1445.0	2864.0	-1.916	68.0
1670.0	1710.0	2865.0	-1.916	49.0
294.0	634.0	2866.0	-1.915	125.0
195.0	1660.0	2867.0	-1.911	89.0
0.0	2094.0	2868.0	-1.907	110.0
690.0	2511.0	2869.0	-1.906	100.0
1145.0	1444.0	2870.0	-1.9	75.0
1160.0	1265.0	2871.0	-1.898	87.0
2411.0	2413.0	2872.0	-1.898	214.0
1639.0	2773.0	2873.0	-1.897	176.0
341.0	1310.0	2874.0	-1.892	109.0
1328.0	1413.0	2875.0	-1.886	68.0
971.0	2508.0	2876.0	-1.877	120.0
1787.0	2158.0	2877.0	-1.871	41.0
2049.0	2120.0	2878.0	-1.871	17.0
278.0	2676.0	2879.0	-1.863	164.0
827.0	1324.0	2880.0	-1.859	102.0
2210.0	2381.0	2881.0	-1.854	170.0
1862.0	2164.0	2882.0	-1.849	38.0
108.0	839.0	2883.0	-1.846	115.0
2326.0	2384.0	2884.0	-1.839	258.0
2140.0	2268.0	2885.0	-1.835	99.0
1855.0	2582.0	2886.0	-1.834	104.0
2.0	2732.0	2887.0	-1.833	178.0
212.0	1200.0	2888.0	-1.827	114.0
1530.0	2740.0	2889.0	-1.825	147.0
1325.0	2513.0	2890.0	-1.824	174.0
1932.0	1946.0	2891.0	-1.82	43.0
1467.0	2132.0	2892.0	-1.819	73.0
143.0	1314.0	2893.0	-1.809	108.0
1887.0	2539.0	2894.0	-1.808	122.0
2644.0	2752.0	2895.0	-1.807	280.0
283.0	2643.0	2896.0	-1.801	158.0
1615.0	2555.0	2897.0	-1.799	89.0
938.0	1206.0	2898.0	-1.798	107.0
2089.0	2528.0	2899.0	-1.798	43.0
2486.0	2698.0	2900.0	-1.796	403.0
1289.0	1469.0	2901.0	-1.795	113.0
54.0	2684.0	2902.0	-1.79	150.0
321.0	2340.0	2903.0	-1.788	163.0
1039.0	2399.0	2904.0	-1.787	109.0
752.0	2127.0	2905.0	-1.786	74.0
521.0	1702.0	2906.0	-1.784	116.0
937.0	1818.0	2907.0	-1.783	80.0
631.0	2293.0	2908.0	-1.782	151.0
1341.0	2893.0	2909.0	-1.781	153.0
220.0	1902.0	2910.0	-1.772	73.0
766.0	1925.0	2911.0	-1.771	78.0
50.0	2554.0	2912.0	-1.769	168.0
828.0	1168.0	2913.0	-1.768	95.0
194.0	824.0	2914.0	-1.766	138.0
1269.0	2337.0	2915.0	-1.766	154.0
1335.0	2324.0	2916.0	-1.766	197.0
2165.0	2290.0	2917.0	-1.757	135.0
260.0	965.0	2918.0	-1.753	128.0
2712.0	2756.0	2919.0	-1.749	255.0
374.0	2884.0	2920.0	-1.746	312.0
991.0	1334.0	2921.0	-1.745	102.0
1795.0	2814.0	2922.0	-1.744	117.0
280.0	912.0	2923.0	-1.734	123.0
1041.0	2007.0	2924.0	-1.729	77.0
1009.0	1520.0	2925.0	-1.727	84.0
1311.0	1846.0	2926.0	-1.725	66.0
667.0	2372.0	2927.0	-1.723	196.0
1677.0	2912.0	2928.0	-1.722	200.0
238.0	1897.0	2929.0	-1.721	87.0
211.0	546.0	2930.0	-1.72	177.0
1553.0	2100.0	2931.0	-1.72	33.0
1909.0	2800.0	2932.0	-1.717	246.0
636.0	1051.0	2933.0	-1.716	95.0
120.0	1135.0	2934.0	-1.714	112.0
738.0	1008.0	2935.0	-1.713	75.0
724.0	1052.0	2936.0	-1.708	122.0
1220.0	1842.0	2937.0	-1.706	73.0
359.0	2385.0	2938.0	-1.704	171.0
454.0	1564.0	2939.0	-1.701	118.0
489.0	1087.0	2940.0	-1.701	137.0
348.0	2811.0	2941.0	-1.699	136.0
2146.0	2628.0	2942.0	-1.699	74.0
1384.0	1956.0	2943.0	-1.698	74.0
261.0	1276.0	2944.0	-1.694	124.0
2501.0	2739.0	2945.0	-1.694	395.0
1779.0	2430.0	2946.0	-1.692	82.0
906.0	2193.0	2947.0	-1.689	128.0
1026.0	2382.0	2948.0	-1.688	231.0
1649.0	2820.0	2949.0	-1.688	160.0
909.0	1371.0	2950.0	-1.686	111.0
339.0	2795.0	2951.0	-1.683	161.0
2020.0	2695.0	2952.0	-1.68	79.0
1612.0	1690.0	2953.0	-1.679	52.0
758.0	2117.0	2954.0	-1.676	79.0
2277.0	2498.0	2955.0	-1.674	189.0
118.0	458.0	2956.0	-1.67	137.0
1121.0	1481.0	2957.0	-1.664	101.0
284.0	2491.0	2958.0	-1.656	190.0
672.0	2269.0	2959.0	-1.656	168.0
2455.0	2496.0	2960.0	-1.653	182.0
642.0	707.0	2961.0	-1.652	148.0
439.0	2060.0	2962.0	-1.651	87.0
1568.0	2161.0	2963.0	-1.647	48.0
504.0	605.0	2964.0	-1.646	111.0
920.0	2870.0	2965.0	-1.645	122.0
60.0	2036.0	2966.0	-1.644	97.0
765.0	1924.0	2967.0	-1.635	73.0
847.0	1821.0	2968.0	-1.63	79.0
524.0	1521.0	2969.0	-1.621	76.0
2601.0	2620.0	2970.0	-1.621	165.0
467.0	1163.0	2971.0	-1.619	131.0
1674.0	1714.0	2972.0	-1.618	37.0
2208.0	2681.0	2973.0	-1.615	234.0
1586.0	2333.0	2974.0	-1.614	137.0
1351.0	2028.0	2975.0	-1.611	70.0
334.0	2841.0	2976.0	-1.608	186.0
1024.0	1425.0	2977.0	-1.606	118.0
2257.0	2533.0	2978.0	-1.604	139.0
1166.0	2339.0	2979.0	-1.603	148.0
767.0	1926.0	2980.0	-1.6	63.0
639.0	2638.0	2981.0	-1.599	228.0
745.0	746.0	2982.0	-1.599	121.0
57.0	2033.0	2983.0	-1.598	114.0
134.0	2383.0	2984.0	-1.597	200.0
1349.0	2504.0	2985.0	-1.596	195.0
469.0	2583.0	2986.0	-1.593	231.0
764.0	2042.0	2987.0	-1.592	95.0
753.0	2128.0	2988.0	-1.591	64.0
1224.0	1773.0	2989.0	-1.591	103.0
346.0	2363.0	2990.0	-1.589	154.0
2406.0	2829.0	2991.0	-1.585	212.0
1208.0	2894.0	2992.0	-1.584	174.0
1293.0	1402.0	2993.0	-1.584	112.0
901.0	2636.0	2994.0	-1.578	161.0
2045.0	2437.0	2995.0	-1.578	120.0
259.0	1274.0	2996.0	-1.576	125.0
1784.0	2552.0	2997.0	-1.57	200.0
347.0	2226.0	2998.0	-1.568	159.0
306.0	933.0	2999.0	-1.567	123.0
654.0	2715.0	3000.0	-1.564	143.0
1442.0	1776.0	3001.0	-1.561	56.0
1671.0	1711.0	3002.0	-1.557	42.0
1139.0	1518.0	3003.0	-1.552	90.0
946.0	1141.0	3004.0	-1.546	134.0
345.0	2595.0	3005.0	-1.545	159.0
1360.0	2753.0	3006.0	-1.544	289.0
207.0	573.0	3007.0	-1.542	154.0
2315.0	2738.0	3008.0	-1.542	149.0
558.0	1911.0	3009.0	-1.541	91.0
1422.0	2726.0	3010.0	-1.539	242.0
1259.0	1309.0	3011.0	-1.535	84.0
1459.0	2284.0	3012.0	-1.533	190.0
501.0	2408.0	3013.0	-1.526	135.0
1408.0	2832.0	3014.0	-1.526	107.0
1533.0	2282.0	3015.0	-1.52	120.0
1493.0	2108.0	3016.0	-1.519	60.0
1735.0	2512.0	3017.0	-1.516	115.0
236.0	1895.0	3018.0	-1.511	78.0
1820.0	2603.0	3019.0	-1.51	115.0
1611.0	2371.0	3020.0	-1.507	160.0
859.0	1045.0	3021.0	-1.506	162.0
25.0	53.0	3022.0	-1.504	144.0
483.0	1941.0	3023.0	-1.502	114.0
1685.0	2639.0	3024.0	-1.499	163.0
1225.0	1816.0	3025.0	-1.492	58.0
1910.0	2750.0	3026.0	-1.492	169.0
549.0	2822.0	3027.0	-1.49	172.0
1019.0	2758.0	3028.0	-1.488	180.0
1900.0	2402.0	3029.0	-1.485	71.0
1280.0	2485.0	3030.0	-1.483	214.0
1794.0	2899.0	3031.0	-1.482	60.0
917.0	2483.0	3032.0	-1.481	279.0
27.0	342.0	3033.0	-1.475	118.0
1572.0	2964.0	3034.0	-1.475	153.0
990.0	1333.0	3035.0	-1.471	77.0
1424.0	2000.0	3036.0	-1.471	48.0
789.0	1734.0	3037.0	-1.47	88.0
332.0	2068.0	3038.0	-1.465	58.0
200.0	2529.0	3039.0	-1.46	216.0
1584.0	2301.0	3040.0	-1.451	162.0
1465.0	1808.0	3041.0	-1.45	64.0
1000.0	2471.0	3042.0	-1.443	187.0
2012.0	2126.0	3043.0	-1.443	17.0
1968.0	2484.0	3044.0	-1.442	77.0
710.0	2707.0	3045.0	-1.437	234.0
2398.0	2507.0	3046.0	-1.436	204.0
1054.0	1879.0	3047.0	-1.435	86.0
1538.0	2792.0	3048.0	-1.427	169.0
292.0	1789.0	3049.0	-1.426	89.0
2079.0	2581.0	3050.0	-1.417	90.0
2174.0	2775.0	3051.0	-1.416	132.0
2220.0	2451.0	3052.0	-1.414	156.0
903.0	2748.0	3053.0	-1.413	243.0
34.0	1428.0	3054.0	-1.412	103.0
801.0	2733.0	3055.0	-1.411	237.0
680.0	1427.0	3056.0	-1.408	92.0
932.0	2705.0	3057.0	-1.404	163.0
2821.0	2866.0	3058.0	-1.402	279.0
633.0	1079.0	3059.0	-1.396	82.0
1581.0	1733.0	3060.0	-1.396	56.0
727.0	1590.0	3061.0	-1.394	115.0
329.0	2951.0	3062.0	-1.391	237.0
226.0	2227.0	3063.0	-1.388	245.0
592.0	2703.0	3064.0	-1.388	235.0
2173.0	2589.0	3065.0	-1.388	166.0
2818.0	3005.0	3066.0	-1.387	224.0
966.0	2264.0	3067.0	-1.385	200.0
866.0	2887.0	3068.0	-1.383	257.0
208.0	444.0	3069.0	-1.379	145.0
86.0	323.0	3070.0	-1.372	132.0
1871.0	2370.0	3071.0	-1.368	83.0
1898.0	2577.0	3072.0	-1.368	125.0
606.0	1995.0	3073.0	-1.366	55.0
2693.0	2880.0	3074.0	-1.357	244.0
214.0	2617.0	3075.0	-1.356	240.0
552.0	2580.0	3076.0	-1.356	238.0
2426.0	3010.0	3077.0	-1.352	348.0
1223.0	1772.0	3078.0	-1.351	106.0
591.0	2254.0	3079.0	-1.35	170.0
1833.0	2405.0	3080.0	-1.349	166.0
1607.0	2409.0	3081.0	-1.346	110.0
528.0	1672.0	3082.0	-1.344	72.0
1330.0	2488.0	3083.0	-1.344	147.0
657.0	2304.0	3084.0	-1.342	153.0
1010.0	2596.0	3085.0	-1.342	172.0
2026.0	2656.0	3086.0	-1.338	333.0
865.0	2600.0	3087.0	-1.336	220.0
35.0	1542.0	3088.0	-1.335	124.0
696.0	792.0	3089.0	-1.334	127.0
2396.0	2541.0	3090.0	-1.333	499.0
190.0	2729.0	3091.0	-1.331	250.0
674.0	781.0	3092.0	-1.331	141.0
1696.0	2325.0	3093.0	-1.331	117.0
2848.0	2938.0	3094.0	-1.325	284.0
1236.0	2940.0	3095.0	-1.324	173.0
1463.0	1765.0	3096.0	-1.324	50.0
656.0	945.0	3097.0	-1.323	123.0
2679.0	2881.0	3098.0	-1.322	226.0
293.0	2749.0	3099.0	-1.316	267.0
513.0	1436.0	3100.0	-1.316	106.0
810.0	2523.0	3101.0	-1.315	239.0
373.0	445.0	3102.0	-1.311	141.0
701.0	2134.0	3103.0	-1.311	82.0
585.0	1589.0	3104.0	-1.309	86.0
123.0	2921.0	3105.0	-1.305	182.0
876.0	2573.0	3106.0	-1.297	180.0
1471.0	2558.0	3107.0	-1.293	151.0
453.0	1563.0	3108.0	-1.291	140.0
2527.0	2690.0	3109.0	-1.289	360.0
10.0	2674.0	3110.0	-1.285	281.0
136.0	2815.0	3111.0	-1.285	266.0
376.0	2551.0	3112.0	-1.282	198.0
2431.0	2584.0	3113.0	-1.281	502.0
1044.0	1836.0	3114.0	-1.279	101.0
1810.0	2763.0	3115.0	-1.275	136.0
2446.0	2917.0	3116.0	-1.274	250.0
1435.0	2557.0	3117.0	-1.273	160.0
2506.0	2747.0	3118.0	-1.27	188.0
1585.0	1737.0	3119.0	-1.262	49.0
697.0	793.0	3120.0	-1.261	127.0
2435.0	2766.0	3121.0	-1.26	275.0
1561.0	2837.0	3122.0	-1.259	136.0
1190.0	2946.0	3123.0	-1.258	128.0
227.0	686.0	3124.0	-1.254	114.0
2050.0	2835.0	3125.0	-1.252	111.0
768.0	2025.0	3126.0	-1.25	72.0
2441.0	2687.0	3127.0	-1.25	219.0
2724.0	2769.0	3128.0	-1.248	146.0
594.0	2456.0	3129.0	-1.247	194.0
2494.0	2685.0	3130.0	-1.244	466.0
400.0	691.0	3131.0	-1.242	114.0
69.0	221.0	3132.0	-1.24	131.0
2519.0	2741.0	3133.0	-1.236	213.0
825.0	2410.0	3134.0	-1.232	141.0
964.0	2825.0	3135.0	-1.228	116.0
2540.0	2776.0	3136.0	-1.227	217.0
253.0	1167.0	3137.0	-1.223	117.0
28.0	3023.0	3138.0	-1.22	179.0
699.0	2905.0	3139.0	-1.219	134.0
90.0	318.0	3140.0	-1.217	102.0
414.0	664.0	3141.0	-1.215	138.0
370.0	2647.0	3142.0	-1.212	219.0
242.0	1764.0	3143.0	-1.21	112.0
2397.0	2608.0	3144.0	-1.21	201.0
465.0	2150.0	3145.0	-1.208	68.0
2030.0	2157.0	3146.0	-1.208	22.0
2526.0	2683.0	3147.0	-1.204	201.0
587.0	1128.0	3148.0	-1.2	93.0
175.0	2462.0	3149.0	-1.199	116.0
693.0	2356.0	3150.0	-1.197	194.0
749.0	2306.0	3151.0	-1.196	173.0
12.0	576.0	3152.0	-1.189	137.0
509.0	623.0	3153.0	-1.187	146.0
2386.0	2673.0	3154.0	-1.186	315.0
2032.0	2559.0	3155.0	-1.184	172.0
344.0	2827.0	3156.0	-1.175	183.0
2027.0	2509.0	3157.0	-1.168	71.0
757.0	2858.0	3158.0	-1.167	230.0
516.0	2939.0	3159.0	-1.165	198.0
239.0	2588.0	3160.0	-1.163	116.0
1913.0	2642.0	3161.0	-1.156	195.0
369.0	948.0	3162.0	-1.155	165.0
1.0	2901.0	3163.0	-1.152	211.0
303.0	2882.0	3164.0	-1.151	126.0
1815.0	1894.0	3165.0	-1.151	28.0
830.0	2454.0	3166.0	-1.149	152.0
112.0	669.0	3167.0	-1.145	144.0
1072.0	1921.0	3168.0	-1.145	50.0
981.0	1197.0	3169.0	-1.138	95.0
2280.0	2585.0	3170.0	-1.137	247.0
2550.0	2809.0	3171.0	-1.131	299.0
1119.0	1193.0	3172.0	-1.13	115.0
115.0	1852.0	3173.0	-1.129	98.0
569.0	1858.0	3174.0	-1.123	78.0
41.0	2343.0	3175.0	-1.12	207.0
1181.0	2129.0	3176.0	-1.12	40.0
1294.0	1419.0	3177.0	-1.12	88.0
2798.0	2923.0	3178.0	-1.12	227.0
113.0	1420.0	3179.0	-1.114	102.0
811.0	1880.0	3180.0	-1.113	93.0
2006.0	2872.0	3181.0	-1.113	228.0
1878.0	2651.0	3182.0	-1.11	131.0
2568.0	2783.0	3183.0	-1.107	258.0
1258.0	2665.0	3184.0	-1.106	139.0
2294.0	2997.0	3185.0	-1.1	355.0
2594.0	3028.0	3186.0	-1.098	309.0
2035.0	2686.0	3187.0	-1.096	177.0
2338.0	2518.0	3188.0	-1.096	210.0
2360.0	2545.0	3189.0	-1.087	287.0
2525.0	2806.0	3190.0	-1.084	199.0
2353.0	2635.0	3191.0	-1.082	235.0
32.0	1426.0	3192.0	-1.079	133.0
1499.0	2786.0	3193.0	-1.078	80.0
148.0	1272.0	3194.0	-1.074	127.0
192.0	1018.0	3195.0	-1.072	156.0
1762.0	2903.0	3196.0	-1.068	184.0
2392.0	2634.0	3197.0	-1.067	155.0
243.0	962.0	3198.0	-1.066	147.0
1541.0	2868.0	3199.0	-1.063	150.0
2481.0	3137.0	3200.0	-1.062	144.0
2650.0	2957.0	3201.0	-1.061	149.0
443.0	1716.0	3202.0	-1.06	106.0
2666.0	3000.0	3203.0	-1.06	228.0
1364.0	2702.0	3204.0	-1.052	129.0
2331.0	2366.0	3205.0	-1.05	170.0
2351.0	3047.0	3206.0	-1.05	172.0
1593.0	2369.0	3207.0	-1.049	133.0
1691.0	2368.0	3208.0	-1.045	84.0
1030.0	2781.0	3209.0	-1.041	226.0
363.0	702.0	3210.0	-1.04	137.0
1108.0	2560.0	3211.0	-1.039	130.0
2622.0	2787.0	3212.0	-1.039	331.0
240.0	479.0	3213.0	-1.037	131.0
2443.0	2916.0	3214.0	-1.032	325.0
2334.0	3152.0	3215.0	-1.031	290.0
20.0	951.0	3216.0	-1.026	138.0
1194.0	2629.0	3217.0	-1.024	193.0
492.0	1466.0	3218.0	-1.023	123.0
2649.0	3133.0	3219.0	-1.023	288.0
177.0	2590.0	3220.0	-1.02	192.0
885.0	2662.0	3221.0	-1.013	197.0
1016.0	2613.0	3222.0	-1.013	185.0
1101.0	3045.0	3223.0	-1.013	282.0
2828.0	2852.0	3224.0	-1.011	181.0
891.0	2576.0	3225.0	-1.01	177.0
2487.0	2816.0	3226.0	-1.01	315.0
2489.0	2774.0	3227.0	-1.009	227.0
1629.0	2691.0	3228.0	-1.008	197.0
1687.0	2764.0	3229.0	-1.008	140.0
864.0	2110.0	3230.0	-1.006	90.0
2367.0	2922.0	3231.0	-1.002	211.0
545.0	2625.0	3232.0	-1.001	221.0
645.0	3075.0	3233.0	-0.998	291.0
541.0	3044.0	3234.0	-0.997	142.0
1803.0	2667.0	3235.0	-0.996	74.0
2572.0	3094.0	3236.0	-0.994	331.0
2615.0	3194.0	3237.0	-0.994	234.0
368.0	947.0	3238.0	-0.988	154.0
641.0	706.0	3239.0	-0.985	152.0
1103.0	3013.0	3240.0	-0.984	187.0
1724.0	2329.0	3241.0	-0.983	186.0
1050.0	2414.0	3242.0	-0.982	165.0
2801.0	2934.0	3243.0	-0.98	348.0
297.0	2658.0	3244.0	-0.972	265.0
967.0	2641.0	3245.0	-0.971	149.0
2778.0	3030.0	3246.0	-0.969	588.0
2502.0	2579.0	3247.0	-0.968	192.0
498.0	2799.0	3248.0	-0.965	456.0
556.0	2259.0	3249.0	-0.961	176.0
1144.0	1788.0	3250.0	-0.961	117.0
1287.0	1534.0	3251.0	-0.959	87.0
1196.0	2791.0	3252.0	-0.958	152.0
3015.0	3038.0	3253.0	-0.954	178.0
436.0	2520.0	3254.0	-0.952	240.0
503.0	1837.0	3255.0	-0.952	73.0
2869.0	2993.0	3256.0	-0.949	212.0
475.0	3014.0	3257.0	-0.948	157.0
540.0	2578.0	3258.0	-0.944	170.0
1617.0	2760.0	3259.0	-0.944	210.0
350.0	1082.0	3260.0	-0.943	134.0
331.0	886.0	3261.0	-0.941	117.0
1001.0	1306.0	3262.0	-0.94	87.0
1123.0	2124.0	3263.0	-0.94	62.0
183.0	2442.0	3264.0	-0.934	210.0
535.0	1717.0	3265.0	-0.934	97.0
2883.0	2987.0	3266.0	-0.933	210.0
202.0	813.0	3267.0	-0.93	164.0
1814.0	2570.0	3268.0	-0.93	162.0
2474.0	3006.0	3269.0	-0.929	403.0
2391.0	2586.0	3270.0	-0.926	213.0
365.0	1116.0	3271.0	-0.925	129.0
131.0	2862.0	3272.0	-0.923	427.0
1100.0	1498.0	3273.0	-0.919	97.0
2482.0	2891.0	3274.0	-0.917	134.0
1709.0	2909.0	3275.0	-0.915	196.0
474.0	1111.0	3276.0	-0.914	116.0
1769.0	2937.0	3277.0	-0.912	114.0
2759.0	3054.0	3278.0	-0.909	207.0
1715.0	2896.0	3279.0	-0.907	190.0
1662.0	1874.0	3280.0	-0.906	61.0
511.0	2721.0	3281.0	-0.904	142.0
2886.0	3130.0	3282.0	-0.902	570.0
2914.0	3071.0	3283.0	-0.898	221.0
555.0	2048.0	3284.0	-0.895	79.0
2240.0	2709.0	3285.0	-0.894	193.0
925.0	1813.0	3286.0	-0.893	81.0
2616.0	3066.0	3287.0	-0.89	412.0
1157.0	2745.0	3288.0	-0.889	184.0
588.0	905.0	3289.0	-0.885	96.0
2235.0	2888.0	3290.0	-0.885	234.0
1457.0	1539.0	3291.0	-0.883	95.0
2131.0	2659.0	3292.0	-0.883	143.0
258.0	3051.0	3293.0	-0.876	203.0
1083.0	2626.0	3294.0	-0.876	129.0
2542.0	2860.0	3295.0	-0.873	180.0
2754.0	2826.0	3296.0	-0.871	193.0
572.0	3115.0	3297.0	-0.87	206.0
543.0	1738.0	3298.0	-0.869	101.0
1437.0	2607.0	3299.0	-0.864	170.0
2388.0	2838.0	3300.0	-0.864	179.0
2742.0	2930.0	3301.0	-0.864	388.0
295.0	635.0	3302.0	-0.86	136.0
2162.0	2543.0	3303.0	-0.86	82.0
846.0	2844.0	3304.0	-0.856	170.0
273.0	2314.0	3305.0	-0.852	160.0
310.0	2900.0	3306.0	-0.852	460.0
2051.0	2330.0	3307.0	-0.85	65.0
525.0	1522.0	3308.0	-0.845	88.0
1792.0	2444.0	3309.0	-0.84	119.0
1899.0	2106.0	3310.0	-0.838	33.0
1055.0	1566.0	3311.0	-0.834	114.0
2942.0	3046.0	3312.0	-0.834	278.0
325.0	2395.0	3313.0	-0.833	140.0
189.0	2611.0	3314.0	-0.819	151.0
403.0	2640.0	3315.0	-0.817	200.0
1782.0	1839.0	3316.0	-0.816	43.0
911.0	3150.0	3317.0	-0.811	253.0
1147.0	2963.0	3318.0	-0.81	89.0
2332.0	2767.0	3319.0	-0.81	203.0
512.0	626.0	3320.0	-0.809	129.0
1455.0	2863.0	3321.0	-0.806	152.0
575.0	3286.0	3322.0	-0.804	178.0
2499.0	2574.0	3323.0	-0.799	233.0
147.0	1536.0	3324.0	-0.798	95.0
675.0	2424.0	3325.0	-0.797	149.0
2209.0	2704.0	3326.0	-0.793	156.0
586.0	1127.0	3327.0	-0.79	104.0
1281.0	2537.0	3328.0	-0.79	160.0
2365.0	2975.0	3329.0	-0.79	212.0
907.0	2553.0	3330.0	-0.784	182.0
2404.0	3024.0	3331.0	-0.772	250.0
2788.0	3090.0	3332.0	-0.769	755.0
2879.0	3116.0	3333.0	-0.769	414.0
1912.0	2450.0	3334.0	-0.762	97.0
1115.0	2104.0	3335.0	-0.751	82.0
1229.0	2440.0	3336.0	-0.749	144.0
2631.0	2794.0	3337.0	-0.747	377.0
2516.0	3157.0	3338.0	-0.746	188.0
2719.0	2924.0	3339.0	-0.744	197.0
1218.0	1516.0	3340.0	-0.743	103.0
688.0	2885.0	3341.0	-0.741	130.0
420.0	2696.0	3342.0	-0.733	273.0
1303.0	1651.0	3343.0	-0.732	69.0
364.0	1257.0	3344.0	-0.729	137.0
581.0	2945.0	3345.0	-0.728	443.0
1049.0	2464.0	3346.0	-0.727	210.0
730.0	2275.0	3347.0	-0.724	154.0
301.0	921.0	3348.0	-0.723	146.0
2632.0	2998.0	3349.0	-0.715	199.0
1032.0	3275.0	3350.0	-0.712	237.0
2834.0	3230.0	3351.0	-0.705	163.0
1126.0	2645.0	3352.0	-0.704	216.0
2614.0	2706.0	3353.0	-0.704	172.0
1693.0	1804.0	3354.0	-0.7	56.0
2678.0	2743.0	3355.0	-0.698	357.0
1802.0	2591.0	3356.0	-0.692	92.0
1125.0	1947.0	3357.0	-0.689	71.0
2648.0	2985.0	3358.0	-0.689	849.0
2854.0	3062.0	3359.0	-0.681	368.0
463.0	2981.0	3360.0	-0.68	279.0
2419.0	3154.0	3361.0	-0.679	450.0
750.0	2530.0	3362.0	-0.675	179.0
1228.0	1365.0	3363.0	-0.675	96.0
1053.0	3159.0	3364.0	-0.673	252.0
314.0	2387.0	3365.0	-0.662	142.0
1007.0	2364.0	3366.0	-0.661	141.0
2956.0	3187.0	3367.0	-0.658	314.0
2285.0	2817.0	3368.0	-0.656	335.0
2328.0	2561.0	3369.0	-0.656	309.0
2270.0	2947.0	3370.0	-0.654	201.0
2534.0	2779.0	3371.0	-0.652	207.0
2311.0	2536.0	3372.0	-0.65	198.0
