cluster1	cluster2	clusterNew	distance	size
443.0	2622.0	2726.0	2.022	208.0
2412.0	2633.0	2727.0	2.022	106.0
2093.0	2606.0	2728.0	2.05	157.0
2153.0	2490.0	2729.0	2.056	223.0
919.0	2328.0	2730.0	2.058	214.0
2614.0	2636.0	2731.0	2.067	383.0
875.0	2434.0	2732.0	2.074	80.0
2625.0	2664.0	2733.0	2.088	580.0
2397.0	2631.0	2734.0	2.09	350.0
420.0	2347.0	2735.0	2.106	68.0
2385.0	2650.0	2736.0	2.114	199.0
2353.0	2518.0	2737.0	2.137	152.0
1401.0	2640.0	2738.0	2.143	75.0
2249.0	2658.0	2739.0	2.144	263.0
2373.0	2479.0	2740.0	2.144	180.0
2474.0	2594.0	2741.0	2.15	375.0
2326.0	2429.0	2742.0	2.151	120.0
1793.0	2573.0	2743.0	2.172	124.0
2554.0	2569.0	2744.0	2.172	269.0
2570.0	2702.0	2745.0	2.175	333.0
2376.0	2466.0	2746.0	2.192	233.0
2529.0	2544.0	2747.0	2.199	124.0
2498.0	2667.0	2748.0	2.205	261.0
491.0	2248.0	2749.0	2.207	80.0
740.0	2599.0	2750.0	2.208	95.0
452.0	2069.0	2751.0	2.21	37.0
1968.0	2679.0	2752.0	2.214	178.0
2473.0	2517.0	2753.0	2.228	203.0
2579.0	2607.0	2754.0	2.243	294.0
2237.0	2630.0	2755.0	2.251	197.0
2445.0	2521.0	2756.0	2.262	164.0
1807.0	2671.0	2757.0	2.266	119.0
2192.0	2688.0	2758.0	2.268	252.0
2161.0	2683.0	2759.0	2.275	115.0
2467.0	2602.0	2760.0	2.275	270.0
378.0	2499.0	2761.0	2.277	55.0
2557.0	2649.0	2762.0	2.283	479.0
2262.0	2559.0	2763.0	2.293	272.0
2620.0	2632.0	2764.0	2.301	222.0
2618.0	2623.0	2765.0	2.306	280.0
2401.0	2700.0	2766.0	2.309	730.0
127.0	221.0	2767.0	2.311	38.0
2566.0	2719.0	2768.0	2.312	266.0
2628.0	2730.0	2769.0	2.313	303.0
2162.0	2652.0	2770.0	2.322	329.0
2081.0	2706.0	2771.0	2.324	84.0
2167.0	2485.0	2772.0	2.327	260.0
2277.0	2497.0	2773.0	2.334	133.0
2406.0	2598.0	2774.0	2.339	153.0
2275.0	2571.0	2775.0	2.35	85.0
184.0	2113.0	2776.0	2.353	106.0
2541.0	2558.0	2777.0	2.356	286.0
2495.0	2641.0	2778.0	2.357	243.0
915.0	2384.0	2779.0	2.363	45.0
2666.0	2694.0	2780.0	2.374	349.0
2562.0	2701.0	2781.0	2.377	536.0
2225.0	2414.0	2782.0	2.38	181.0
2576.0	2672.0	2783.0	2.385	255.0
421.0	1402.0	2784.0	2.418	16.0
2308.0	2673.0	2785.0	2.418	337.0
2363.0	2661.0	2786.0	2.436	177.0
2396.0	2777.0	2787.0	2.439	571.0
2605.0	2715.0	2788.0	2.439	356.0
2176.0	2689.0	2789.0	2.44	230.0
2536.0	2684.0	2790.0	2.442	210.0
2563.0	2567.0	2791.0	2.467	117.0
2461.0	2733.0	2792.0	2.476	895.0
2481.0	2754.0	2793.0	2.487	353.0
488.0	2011.0	2794.0	2.491	48.0
2686.0	2707.0	2795.0	2.519	388.0
2575.0	2676.0	2796.0	2.52	392.0
2135.0	2646.0	2797.0	2.528	115.0
120.0	1467.0	2798.0	2.529	36.0
612.0	2334.0	2799.0	2.537	60.0
2460.0	2772.0	2800.0	2.54	383.0
2724.0	2745.0	2801.0	2.543	454.0
544.0	1461.0	2802.0	2.55	21.0
2504.0	2643.0	2803.0	2.55	243.0
969.0	2394.0	2804.0	2.557	31.0
2553.0	2587.0	2805.0	2.578	229.0
2321.0	2651.0	2806.0	2.581	234.0
2411.0	2430.0	2807.0	2.6	101.0
2583.0	2739.0	2808.0	2.628	337.0
2596.0	2786.0	2809.0	2.644	321.0
2439.0	2572.0	2810.0	2.648	131.0
977.0	1258.0	2811.0	2.662	18.0
2722.0	2726.0	2812.0	2.662	275.0
2393.0	2561.0	2813.0	2.676	82.0
2624.0	2732.0	2814.0	2.683	179.0
424.0	2776.0	2815.0	2.694	120.0
2597.0	2778.0	2816.0	2.706	301.0
1259.0	2677.0	2817.0	2.712	191.0
2611.0	2713.0	2818.0	2.719	467.0
2723.0	2744.0	2819.0	2.725	532.0
2697.0	2788.0	2820.0	2.727	570.0
2405.0	2509.0	2821.0	2.754	107.0
2678.0	2738.0	2822.0	2.758	311.0
2731.0	2736.0	2823.0	2.76	582.0
832.0	2486.0	2824.0	2.786	48.0
253.0	2610.0	2825.0	2.791	99.0
2219.0	2766.0	2826.0	2.798	844.0
2459.0	2734.0	2827.0	2.817	432.0
2178.0	2763.0	2828.0	2.844	319.0
2064.0	2750.0	2829.0	2.845	193.0
2665.0	2714.0	2830.0	2.857	425.0
2591.0	2798.0	2831.0	2.859	224.0
2656.0	2698.0	2832.0	2.861	104.0
2448.0	2764.0	2833.0	2.862	280.0
2691.0	2765.0	2834.0	2.876	398.0
2680.0	2725.0	2835.0	2.901	281.0
2626.0	2749.0	2836.0	2.908	246.0
606.0	2758.0	2837.0	2.922	268.0
2674.0	2784.0	2838.0	2.922	143.0
2669.0	2703.0	2839.0	2.927	267.0
2565.0	2752.0	2840.0	2.93	217.0
2710.0	2789.0	2841.0	2.932	281.0
601.0	2477.0	2842.0	2.952	67.0
2164.0	2720.0	2843.0	2.972	93.0
2642.0	2771.0	2844.0	2.985	138.0
604.0	2774.0	2845.0	3.011	176.0
2685.0	2787.0	2846.0	3.029	723.0
380.0	2696.0	2847.0	3.033	119.0
2705.0	2795.0	2848.0	3.035	415.0
2383.0	2756.0	2849.0	3.039	262.0
2746.0	2768.0	2850.0	3.074	499.0
789.0	2783.0	2851.0	3.122	272.0
2226.0	2785.0	2852.0	3.129	420.0
2593.0	2718.0	2853.0	3.135	196.0
1437.0	2840.0	2854.0	3.142	224.0
2805.0	2848.0	2855.0	3.153	644.0
2743.0	2753.0	2856.0	3.159	327.0
2670.0	2823.0	2857.0	3.185	629.0
2637.0	2647.0	2858.0	3.191	242.0
2775.0	2792.0	2859.0	3.211	980.0
2693.0	2728.0	2860.0	3.221	601.0
1028.0	2830.0	2861.0	3.223	434.0
2581.0	2762.0	2862.0	3.223	600.0
2336.0	2644.0	2863.0	3.23	144.0
2682.0	2833.0	2864.0	3.239	333.0
918.0	2814.0	2865.0	3.26	198.0
547.0	2761.0	2866.0	3.264	68.0
2729.0	2793.0	2867.0	3.294	576.0
2824.0	2837.0	2868.0	3.302	316.0
2514.0	2861.0	2869.0	3.304	513.0
2214.0	2645.0	2870.0	3.313	95.0
2487.0	2838.0	2871.0	3.318	206.0
2629.0	2741.0	2872.0	3.328	516.0
2800.0	2817.0	2873.0	3.337	574.0
2810.0	2832.0	2874.0	3.338	235.0
2801.0	2834.0	2875.0	3.342	852.0
2648.0	2737.0	2876.0	3.361	344.0
2780.0	2808.0	2877.0	3.365	686.0
2548.0	2806.0	2878.0	3.372	291.0
175.0	1073.0	2879.0	3.434	31.0
2803.0	2858.0	2880.0	3.439	485.0
2653.0	2859.0	2881.0	3.458	1225.0
1031.0	2813.0	2882.0	3.46	93.0
787.0	2759.0	2883.0	3.461	132.0
2635.0	2820.0	2884.0	3.47	654.0
2735.0	2857.0	2885.0	3.476	697.0
254.0	2773.0	2886.0	3.489	145.0
156.0	2770.0	2887.0	3.518	353.0
2549.0	2862.0	2888.0	3.521	636.0
2675.0	2704.0	2889.0	3.528	359.0
2797.0	2850.0	2890.0	3.531	614.0
1361.0	2654.0	2891.0	3.535	121.0
2708.0	2747.0	2892.0	3.536	442.0
2711.0	2871.0	2893.0	3.537	460.0
2692.0	2846.0	2894.0	3.551	970.0
2659.0	2835.0	2895.0	3.553	425.0
2519.0	2657.0	2896.0	3.558	154.0
2442.0	2854.0	2897.0	3.562	257.0
2699.0	2826.0	2898.0	3.584	960.0
2815.0	2891.0	2899.0	3.616	241.0
584.0	2802.0	2900.0	3.619	36.0
2836.0	2852.0	2901.0	3.627	666.0
2782.0	2828.0	2902.0	3.633	500.0
490.0	2742.0	2903.0	3.639	131.0
2663.0	2791.0	2904.0	3.64	152.0
2812.0	2878.0	2905.0	3.65	566.0
239.0	2799.0	2906.0	3.651	83.0
2695.0	2849.0	2907.0	3.688	514.0
2600.0	2740.0	2908.0	3.69	298.0
2767.0	2819.0	2909.0	3.719	570.0
2721.0	2899.0	2910.0	3.736	422.0
2839.0	2890.0	2911.0	3.75	881.0
2717.0	2898.0	2912.0	3.756	1279.0
2856.0	2881.0	2913.0	3.758	1552.0
2887.0	2888.0	2914.0	3.77	989.0
2465.0	2507.0	2915.0	3.775	84.0
2426.0	2884.0	2916.0	3.781	708.0
2827.0	2860.0	2917.0	3.798	1033.0
2619.0	2842.0	2918.0	3.801	100.0
2781.0	2790.0	2919.0	3.807	746.0
2687.0	2892.0	2920.0	3.832	487.0
2755.0	2844.0	2921.0	3.835	335.0
2617.0	2822.0	2922.0	3.838	467.0
2366.0	2885.0	2923.0	3.841	721.0
2748.0	2889.0	2924.0	3.841	620.0
2825.0	2841.0	2925.0	3.872	380.0
2061.0	2796.0	2926.0	3.874	416.0
585.0	820.0	2927.0	3.88	35.0
2769.0	2874.0	2928.0	3.923	538.0
2690.0	2876.0	2929.0	3.931	402.0
2586.0	2902.0	2930.0	3.932	573.0
2869.0	2872.0	2931.0	3.934	1029.0
786.0	2882.0	2932.0	3.939	112.0
2727.0	2779.0	2933.0	3.948	151.0
2751.0	2896.0	2934.0	3.964	191.0
2912.0	2926.0	2935.0	4.023	1695.0
518.0	2757.0	2936.0	4.154	129.0
2908.0	2909.0	2937.0	4.154	868.0
2843.0	2879.0	2938.0	4.167	124.0
2804.0	2873.0	2939.0	4.168	605.0
2829.0	2903.0	2940.0	4.168	324.0
2588.0	2845.0	2941.0	4.221	210.0
2853.0	2930.0	2942.0	4.235	769.0
1359.0	2863.0	2943.0	4.275	149.0
2760.0	2933.0	2944.0	4.286	421.0
2865.0	2886.0	2945.0	4.32	343.0
2821.0	2921.0	2946.0	4.359	442.0
2866.0	2936.0	2947.0	4.369	197.0
2847.0	2877.0	2948.0	4.374	805.0
2546.0	2864.0	2949.0	4.417	356.0
2818.0	2855.0	2950.0	4.42	1111.0
2060.0	2897.0	2951.0	4.424	279.0
2931.0	2939.0	2952.0	4.432	1634.0
2660.0	2867.0	2953.0	4.438	628.0
2927.0	2944.0	2954.0	4.456	456.0
2709.0	2938.0	2955.0	4.463	185.0
2925.0	2943.0	2956.0	4.489	529.0
2913.0	2914.0	2957.0	4.524	2541.0
2923.0	2937.0	2958.0	4.614	1589.0
306.0	2907.0	2959.0	4.622	539.0
2929.0	2940.0	2960.0	4.624	726.0
2196.0	2900.0	2961.0	4.658	66.0
2794.0	2920.0	2962.0	4.665	535.0
2928.0	2949.0	2963.0	4.667	894.0
2904.0	2924.0	2964.0	4.697	772.0
2916.0	2948.0	2965.0	4.769	1513.0
2662.0	2932.0	2966.0	4.895	137.0
2956.0	2962.0	2967.0	4.899	1064.0
2811.0	2893.0	2968.0	4.901	478.0
2894.0	2955.0	2969.0	4.94	1155.0
2816.0	2947.0	2970.0	5.021	498.0
2964.0	2969.0	2971.0	5.102	1927.0
2895.0	2961.0	2972.0	5.107	491.0
2952.0	2953.0	2973.0	5.198	2262.0
2917.0	2935.0	2974.0	5.211	2728.0
2712.0	2934.0	2975.0	5.244	223.0
2906.0	2910.0	2976.0	5.322	505.0
2915.0	2957.0	2977.0	5.393	2625.0
2809.0	2901.0	2978.0	5.4	987.0
2960.0	2970.0	2979.0	5.412	1224.0
2958.0	2965.0	2980.0	5.477	3102.0
2977.0	2979.0	2981.0	5.558	3849.0
2919.0	2967.0	2982.0	5.592	1810.0
2971.0	2980.0	2983.0	5.645	5029.0
2807.0	2974.0	2984.0	5.869	2829.0
2982.0	2984.0	2985.0	5.892	4639.0
2942.0	2973.0	2986.0	6.043	3031.0
2905.0	2981.0	2987.0	6.06	4415.0
2875.0	2966.0	2988.0	6.078	989.0
2978.0	2983.0	2989.0	6.192	6016.0
2968.0	2985.0	2990.0	6.199	5117.0
2976.0	2986.0	2991.0	6.267	3536.0
2880.0	2918.0	2992.0	6.312	585.0
2946.0	2989.0	2993.0	6.321	6458.0
2911.0	2988.0	2994.0	6.332	1870.0
2972.0	2987.0	2995.0	6.349	4906.0
2959.0	2993.0	2996.0	6.407	6997.0
2963.0	2990.0	2997.0	6.427	6011.0
2945.0	2995.0	2998.0	6.533	5249.0
2975.0	2998.0	2999.0	6.557	5472.0
2941.0	2991.0	3000.0	6.568	3746.0
2950.0	2996.0	3001.0	6.568	8108.0
3000.0	3001.0	3002.0	6.61	11854.0
2922.0	2999.0	3003.0	6.673	5939.0
2994.0	2997.0	3004.0	6.686	7881.0
2954.0	3002.0	3005.0	6.7	12310.0
