N	F1	F2	F3	F4	F5	AUC1	AUC3	AUC5	AUC10
905.0	204.0	1987.0	98.0	1757.0	1880.0	0.6651	0.7617	0.7915	0.8333
904.0	204.0	1734.0	2092.0	1898.0	2088.0	0.6651	0.7419	0.7565	0.8211
903.0	204.0	1734.0	797.0	1987.0	1590.0	0.6651	0.7947	0.8127	0.8127
902.0	1987.0	204.0	797.0	1873.0	1898.0	0.644	0.7631	0.7712	0.7883
901.0	1964.0	204.0	1987.0	1898.0	455.0	0.6451	0.7523	0.7604	0.8206
900.0	1898.0	204.0	1863.0	2082.0	797.0	0.6307	0.7471	0.7432	0.8103
899.0	204.0	1734.0	1898.0	1590.0	281.0	0.6651	0.7554	0.7933	0.8522
898.0	1734.0	1987.0	204.0	2082.0	2064.0	0.6491	0.7768	0.7884	0.8709
897.0	204.0	1734.0	1898.0	1757.0	1987.0	0.6651	0.7554	0.7827	0.8094
896.0	1987.0	204.0	1734.0	797.0	2064.0	0.644	0.7768	0.8326	0.8154
895.0	204.0	2082.0	1987.0	1734.0	2064.0	0.6651	0.7013	0.7884	0.8429
894.0	797.0	204.0	1987.0	1590.0	1734.0	0.6178	0.7631	0.8127	0.8371
893.0	1987.0	204.0	1898.0	1590.0	358.0	0.644	0.7364	0.766	0.8292
892.0	204.0	1734.0	1841.0	1885.0	1873.0	0.6651	0.7565	0.771	0.8069
891.0	2064.0	797.0	1898.0	1734.0	2082.0	0.6645	0.7367	0.78	0.8233
890.0	1987.0	204.0	1898.0	797.0	690.0	0.644	0.7364	0.7698	0.7886
889.0	797.0	204.0	1615.0	1734.0	1987.0	0.6178	0.7482	0.7983	0.812
888.0	204.0	2042.0	1734.0	1590.0	281.0	0.6651	0.7554	0.8261	0.8497
887.0	204.0	281.0	690.0	1898.0	1987.0	0.6651	0.768	0.7687	0.7989
886.0	1734.0	1987.0	204.0	1898.0	690.0	0.6491	0.7768	0.785	0.8394
885.0	204.0	1734.0	1898.0	2082.0	2088.0	0.6651	0.7554	0.7362	0.8172
884.0	204.0	1734.0	2118.0	797.0	2082.0	0.6651	0.7859	0.7866	0.8303
883.0	204.0	2130.0	1898.0	2118.0	1987.0	0.6651	0.7511	0.7723	0.8324
882.0	204.0	2130.0	2082.0	98.0	2088.0	0.6651	0.7155	0.7392	0.8506
881.0	1734.0	204.0	281.0	2131.0	1856.0	0.6491	0.7719	0.7918	0.8182
880.0	1898.0	1734.0	204.0	2082.0	2130.0	0.6307	0.7554	0.7599	0.8235
879.0	204.0	1987.0	1734.0	1964.0	797.0	0.6651	0.7768	0.8163	0.8669
878.0	204.0	1898.0	2118.0	1734.0	2041.0	0.6651	0.7469	0.7989	0.8121
877.0	204.0	281.0	1898.0	1590.0	1987.0	0.6651	0.7473	0.7708	0.8332
876.0	204.0	2064.0	1898.0	1734.0	2130.0	0.6651	0.7459	0.8147	0.8217
875.0	1898.0	204.0	2082.0	1734.0	281.0	0.6307	0.6965	0.7541	0.857
874.0	204.0	1898.0	1987.0	1734.0	2064.0	0.6651	0.7364	0.8102	0.8032
873.0	204.0	1987.0	1734.0	1898.0	797.0	0.6651	0.7768	0.7931	0.8037
872.0	204.0	1987.0	1734.0	1898.0	797.0	0.6651	0.7768	0.7931	0.8037
871.0	204.0	1987.0	1734.0	1898.0	797.0	0.6651	0.7768	0.7931	0.8037
870.0	204.0	2130.0	1964.0	1863.0	797.0	0.6651	0.7566	0.8244	0.8452
869.0	204.0	2130.0	1964.0	1863.0	797.0	0.6651	0.7566	0.8244	0.8452
868.0	1987.0	204.0	1590.0	281.0	2130.0	0.644	0.7455	0.7847	0.8337
867.0	1987.0	1734.0	2130.0	204.0	2082.0	0.644	0.7381	0.771	0.8188
866.0	204.0	797.0	1734.0	2111.0	1918.0	0.6651	0.7947	0.7602	0.8299
865.0	204.0	797.0	1734.0	2111.0	1918.0	0.6651	0.7947	0.7602	0.8299
864.0	2130.0	204.0	444.0	1964.0	1590.0	0.6164	0.7565	0.7994	0.8332
863.0	2130.0	204.0	444.0	1964.0	1590.0	0.6164	0.7565	0.7994	0.8332
862.0	444.0	204.0	1964.0	1590.0	2118.0	0.6131	0.7329	0.8003	0.8454
861.0	204.0	281.0	2130.0	1987.0	1585.0	0.6651	0.7557	0.7938	0.8254
860.0	204.0	1987.0	1734.0	28.0	1863.0	0.6651	0.7768	0.8073	0.8622
859.0	204.0	2130.0	1987.0	1590.0	797.0	0.6651	0.7489	0.792	0.829
858.0	204.0	1987.0	1898.0	2064.0	1863.0	0.6651	0.7364	0.7962	0.8475
857.0	204.0	797.0	1734.0	1987.0	1863.0	0.6651	0.7947	0.8166	0.8461
856.0	1898.0	204.0	1734.0	2064.0	2082.0	0.6307	0.7554	0.7838	0.8403
855.0	1898.0	204.0	1734.0	2064.0	2082.0	0.6307	0.7554	0.7838	0.8403
854.0	1898.0	204.0	1734.0	1757.0	797.0	0.6307	0.7554	0.7902	0.8393
853.0	1987.0	797.0	204.0	2118.0	2064.0	0.644	0.7631	0.7929	0.8581
852.0	204.0	1898.0	797.0	1987.0	444.0	0.6651	0.7428	0.7579	0.8111
851.0	1987.0	204.0	1898.0	1964.0	690.0	0.644	0.7364	0.7681	0.8376
850.0	1987.0	204.0	1898.0	1964.0	690.0	0.644	0.7364	0.7681	0.8376
849.0	1987.0	2130.0	1830.0	98.0	2043.0	0.644	0.706	0.7644	0.8402
848.0	1987.0	2130.0	1830.0	98.0	2043.0	0.644	0.706	0.7644	0.8402
847.0	204.0	1898.0	1863.0	1987.0	1841.0	0.6651	0.7471	0.7441	0.7967
846.0	204.0	2082.0	98.0	1734.0	1987.0	0.6651	0.7137	0.7834	0.8272
845.0	1734.0	204.0	98.0	613.0	1898.0	0.6491	0.8014	0.8109	0.8479
844.0	1987.0	204.0	1898.0	1734.0	797.0	0.644	0.7364	0.7931	0.8256
843.0	204.0	1987.0	2130.0	281.0	2042.0	0.6651	0.7489	0.7845	0.8161
842.0	204.0	1987.0	281.0	613.0	1734.0	0.6651	0.7471	0.8168	0.8341
841.0	1898.0	2064.0	1734.0	204.0	281.0	0.6307	0.7628	0.815	0.8552
840.0	204.0	1734.0	1987.0	2130.0	2118.0	0.6651	0.7768	0.8071	0.8455
839.0	204.0	1987.0	2082.0	1898.0	1734.0	0.6651	0.7013	0.7647	0.7904
838.0	204.0	797.0	1734.0	1987.0	2130.0	0.6651	0.7947	0.82	0.854
837.0	204.0	797.0	1898.0	2064.0	1880.0	0.6651	0.7428	0.8026	0.8358
836.0	204.0	2130.0	1898.0	1987.0	797.0	0.6651	0.7511	0.7733	0.7892
835.0	1987.0	204.0	1590.0	2130.0	1615.0	0.644	0.7455	0.7764	0.8103
834.0	1987.0	204.0	1590.0	1734.0	126.0	0.644	0.7455	0.7945	0.8251
833.0	1987.0	204.0	2082.0	1898.0	281.0	0.644	0.7013	0.7394	0.8411
832.0	204.0	2088.0	1734.0	1982.0	1918.0	0.6651	0.7432	0.769	0.8245
831.0	204.0	2082.0	2064.0	797.0	1734.0	0.6651	0.717	0.7967	0.8199
830.0	204.0	1964.0	1987.0	2131.0	2042.0	0.6651	0.7523	0.7901	0.8394
829.0	204.0	1863.0	1734.0	2130.0	2041.0	0.6651	0.7746	0.8139	0.8355
828.0	204.0	1987.0	1590.0	2064.0	1898.0	0.6651	0.7455	0.7769	0.7935
827.0	204.0	1898.0	1987.0	2130.0	281.0	0.6651	0.7364	0.7631	0.8103
826.0	204.0	797.0	1987.0	444.0	1841.0	0.6651	0.7631	0.7507	0.8506
825.0	204.0	1987.0	797.0	1898.0	2042.0	0.6651	0.7631	0.7681	0.8346
824.0	204.0	797.0	1898.0	281.0	1987.0	0.6651	0.7428	0.7676	0.8202
823.0	1734.0	204.0	1898.0	1964.0	1987.0	0.6491	0.7554	0.7892	0.8249
822.0	204.0	2082.0	1834.0	1987.0	1863.0	0.6651	0.7112	0.7683	0.8561
821.0	204.0	1987.0	1734.0	281.0	1863.0	0.6651	0.7768	0.8084	0.847
820.0	1734.0	1898.0	204.0	1585.0	281.0	0.6491	0.7554	0.7741	0.8366
819.0	204.0	1987.0	2082.0	1898.0	1590.0	0.6651	0.7013	0.745	0.7924
818.0	204.0	2118.0	281.0	1964.0	2082.0	0.6651	0.7566	0.7376	0.847
817.0	204.0	2064.0	1873.0	28.0	797.0	0.6651	0.7399	0.7865	0.8531
816.0	1734.0	204.0	2064.0	2111.0	2082.0	0.6491	0.7971	0.7599	0.8152
815.0	204.0	2082.0	1834.0	2042.0	28.0	0.6651	0.7112	0.7529	0.8522
814.0	204.0	1734.0	2064.0	2130.0	444.0	0.6651	0.7971	0.8188	0.8233
813.0	204.0	1987.0	281.0	1898.0	797.0	0.6651	0.7471	0.7676	0.783
812.0	281.0	1898.0	1987.0	204.0	797.0	0.6103	0.7078	0.7676	0.8297
811.0	204.0	281.0	1987.0	1734.0	28.0	0.6651	0.7471	0.8077	0.8132
810.0	204.0	797.0	281.0	1987.0	1898.0	0.6651	0.7532	0.7676	0.806
809.0	204.0	1987.0	1734.0	1898.0	2130.0	0.6651	0.7768	0.7947	0.7575
808.0	204.0	1987.0	1734.0	1898.0	2130.0	0.6651	0.7768	0.7947	0.7575
807.0	204.0	1734.0	2130.0	1903.0	797.0	0.6651	0.776	0.7915	0.8163
806.0	658.0	2082.0	1898.0	204.0	1734.0	0.5808	0.6787	0.7513	0.7999
805.0	204.0	797.0	1898.0	2064.0	1590.0	0.6651	0.7428	0.7807	0.8529
804.0	204.0	1734.0	1987.0	2118.0	1898.0	0.6651	0.7768	0.7938	0.8069
803.0	204.0	1734.0	1898.0	184.0	1590.0	0.6651	0.7554	0.7829	0.8265
802.0	204.0	1987.0	1734.0	2130.0	2082.0	0.6651	0.7768	0.771	0.7976
801.0	204.0	1898.0	1734.0	1585.0	797.0	0.6651	0.7554	0.783	0.815
800.0	204.0	1898.0	1734.0	1987.0	2082.0	0.6651	0.7554	0.7647	0.8206
799.0	204.0	281.0	1898.0	1987.0	1734.0	0.6651	0.7473	0.789	0.7884
798.0	204.0	281.0	1898.0	1987.0	1734.0	0.6651	0.7473	0.789	0.7884
797.0	204.0	2082.0	1898.0	2064.0	1757.0	0.6651	0.6965	0.7364	0.7949
796.0	204.0	1987.0	1852.0	2064.0	797.0	0.6651	0.7619	0.813	0.8369
795.0	281.0	204.0	1590.0	1964.0	1982.0	0.6103	0.7428	0.7884	0.7787
794.0	2082.0	1987.0	2064.0	204.0	797.0	0.6295	0.7031	0.7635	0.7857
793.0	204.0	797.0	1987.0	1873.0	2118.0	0.6651	0.7631	0.7868	0.8041
792.0	204.0	1987.0	797.0	1852.0	1757.0	0.6651	0.7631	0.789	0.801
791.0	204.0	797.0	1964.0	2064.0	1734.0	0.6651	0.7457	0.8459	0.8475
790.0	204.0	1987.0	1734.0	2088.0	281.0	0.6651	0.7768	0.785	0.8499
789.0	204.0	1987.0	797.0	2082.0	1964.0	0.6651	0.7631	0.7444	0.8346
788.0	2082.0	204.0	1987.0	281.0	1585.0	0.6295	0.7013	0.7577	0.8536
787.0	281.0	1590.0	2130.0	1734.0	204.0	0.6103	0.731	0.8055	0.861
786.0	204.0	1734.0	2200.0	1852.0	1964.0	0.6651	0.7597	0.8242	0.8913
785.0	1987.0	204.0	1734.0	2130.0	1982.0	0.644	0.7768	0.8035	0.7999
784.0	204.0	2064.0	1987.0	1918.0	1585.0	0.6651	0.7678	0.775	0.8367
783.0	204.0	1987.0	1734.0	2130.0	281.0	0.6651	0.7768	0.8057	0.8497
782.0	204.0	1734.0	2064.0	2130.0	1987.0	0.6651	0.7971	0.8191	0.8276
781.0	204.0	2233.0	1987.0	2082.0	1734.0	0.6651	0.7276	0.7626	0.7983
780.0	204.0	281.0	1987.0	1903.0	658.0	0.6651	0.7471	0.755	0.8269
779.0	204.0	1987.0	1734.0	2082.0	1896.0	0.6651	0.7768	0.739	0.7965
778.0	204.0	1964.0	1880.0	2064.0	2130.0	0.6651	0.7809	0.8082	0.8513
777.0	204.0	1964.0	2130.0	2233.0	2088.0	0.6651	0.7566	0.7631	0.8513
776.0	204.0	1987.0	1734.0	2082.0	2233.0	0.6651	0.7768	0.7626	0.7981
775.0	281.0	1734.0	204.0	2042.0	2130.0	0.6103	0.7719	0.8123	0.833
774.0	204.0	281.0	2233.0	1734.0	2169.0	0.6651	0.7301	0.7944	0.8475
773.0	281.0	204.0	1734.0	2233.0	2130.0	0.6103	0.7719	0.7989	0.8443
772.0	204.0	1987.0	281.0	2130.0	2125.0	0.6651	0.7471	0.7168	0.8033
771.0	204.0	1987.0	2233.0	2082.0	281.0	0.6651	0.7276	0.7437	0.799
770.0	1987.0	204.0	2233.0	2135.0	1615.0	0.644	0.7276	0.7356	0.8089
769.0	204.0	281.0	2118.0	1734.0	2064.0	0.6651	0.7566	0.8173	0.8197
768.0	204.0	281.0	2064.0	2118.0	1918.0	0.6651	0.7548	0.7403	0.8102
767.0	204.0	2064.0	281.0	1734.0	2130.0	0.6651	0.7548	0.8233	0.8297
766.0	204.0	1734.0	1982.0	1852.0	1964.0	0.6651	0.7839	0.8339	0.8326
765.0	204.0	1734.0	98.0	281.0	2130.0	0.6651	0.8014	0.8195	0.8382
764.0	1987.0	204.0	1734.0	2082.0	1982.0	0.644	0.7768	0.778	0.8324
763.0	204.0	281.0	1987.0	2064.0	2169.0	0.6651	0.7471	0.7726	0.8238
762.0	204.0	281.0	1987.0	2064.0	2169.0	0.6651	0.7471	0.7726	0.8238
761.0	204.0	2130.0	2082.0	2233.0	1987.0	0.6651	0.7155	0.7355	0.7843
760.0	204.0	1734.0	1987.0	2130.0	2064.0	0.6651	0.7768	0.8191	0.8204
759.0	1734.0	204.0	2082.0	1987.0	2233.0	0.6491	0.7249	0.7626	0.8121
758.0	1734.0	2118.0	2233.0	2064.0	204.0	0.6491	0.7565	0.7976	0.8229
757.0	204.0	1734.0	281.0	1880.0	1987.0	0.6651	0.7719	0.8125	0.8287
756.0	2082.0	2088.0	1585.0	1918.0	2200.0	0.6295	0.65	0.6915	0.8136
755.0	204.0	1987.0	2233.0	281.0	2064.0	0.6651	0.7276	0.782	0.8254
754.0	204.0	1987.0	2130.0	2082.0	2042.0	0.6651	0.7489	0.7441	0.8353
753.0	204.0	2130.0	1987.0	281.0	2257.0	0.6651	0.7489	0.7531	0.7899
752.0	1987.0	204.0	1734.0	2082.0	2259.0	0.644	0.7768	0.7795	0.8536
751.0	1987.0	204.0	1964.0	2082.0	1734.0	0.644	0.7523	0.7726	0.8139
750.0	204.0	281.0	1987.0	2257.0	1585.0	0.6651	0.7471	0.7739	0.8014
749.0	204.0	281.0	1987.0	1982.0	2082.0	0.6651	0.7471	0.7398	0.8084
748.0	204.0	1987.0	1734.0	2169.0	2200.0	0.6651	0.7768	0.7786	0.7701
747.0	204.0	1987.0	2064.0	1734.0	1585.0	0.6651	0.7678	0.8157	0.796
746.0	204.0	2064.0	1987.0	2233.0	1964.0	0.6651	0.7678	0.7884	0.8064
745.0	204.0	1734.0	281.0	2118.0	2131.0	0.6651	0.7719	0.8087	0.8369
744.0	204.0	98.0	1964.0	1615.0	1987.0	0.6651	0.7419	0.7809	0.8118
743.0	204.0	2064.0	2259.0	1615.0	98.0	0.6651	0.7592	0.8064	0.8421
742.0	1987.0	1734.0	204.0	2273.0	2064.0	0.644	0.7768	0.8096	0.8391
741.0	1987.0	1734.0	204.0	2273.0	2064.0	0.644	0.7768	0.8096	0.8391
740.0	204.0	1987.0	2118.0	1918.0	2041.0	0.6651	0.7574	0.7478	0.8236
739.0	281.0	1987.0	204.0	2041.0	1885.0	0.6103	0.7471	0.7676	0.8073
738.0	281.0	2233.0	204.0	2064.0	2118.0	0.6103	0.7301	0.7724	0.7874
737.0	204.0	281.0	1734.0	1987.0	2111.0	0.6651	0.7719	0.7728	0.801
736.0	204.0	281.0	1734.0	1987.0	2111.0	0.6651	0.7719	0.7728	0.801
735.0	204.0	1615.0	281.0	1987.0	2082.0	0.6651	0.7457	0.7534	0.8362
734.0	204.0	1987.0	1734.0	2064.0	281.0	0.6651	0.7768	0.8247	0.8109
733.0	1987.0	204.0	2130.0	1964.0	1734.0	0.644	0.7489	0.8136	0.8177
732.0	1987.0	204.0	2130.0	1964.0	1734.0	0.644	0.7489	0.8136	0.8177
731.0	204.0	1987.0	1734.0	1964.0	281.0	0.6651	0.7768	0.8111	0.8518
730.0	1734.0	204.0	2259.0	2118.0	1982.0	0.6491	0.7714	0.8274	0.8294
729.0	204.0	1987.0	1734.0	2082.0	281.0	0.6651	0.7768	0.7786	0.8215
728.0	204.0	1987.0	1734.0	2082.0	281.0	0.6651	0.7768	0.7786	0.8215
727.0	204.0	2233.0	2064.0	2130.0	1734.0	0.6651	0.7387	0.8012	0.8518
726.0	204.0	2233.0	2064.0	2130.0	1734.0	0.6651	0.7387	0.8012	0.8518
725.0	2290.0	2082.0	204.0	281.0	1873.0	0.6642	0.7091	0.7385	0.8301
724.0	204.0	281.0	1987.0	1982.0	2043.0	0.6651	0.7471	0.7606	0.822
723.0	204.0	1987.0	2290.0	2292.0	2064.0	0.6651	0.7769	0.8102	0.8464
722.0	204.0	1734.0	2292.0	1827.0	1987.0	0.6651	0.7574	0.7884	0.7744
721.0	1987.0	2064.0	2273.0	1734.0	2292.0	0.644	0.7329	0.7823	0.7888
720.0	204.0	1987.0	1734.0	2259.0	2130.0	0.6651	0.7768	0.8105	0.8087
719.0	204.0	1987.0	2290.0	1734.0	2233.0	0.6651	0.7769	0.7953	0.7895
718.0	1987.0	2290.0	1734.0	204.0	2064.0	0.644	0.7595	0.8387	0.8032
717.0	1987.0	1734.0	2233.0	2292.0	2290.0	0.644	0.7358	0.7769	0.8077
716.0	204.0	1987.0	2233.0	1734.0	2292.0	0.6651	0.7276	0.782	0.8423
715.0	1987.0	2082.0	1734.0	1757.0	2064.0	0.644	0.7137	0.7773	0.8448
714.0	2292.0	204.0	630.0	2118.0	2082.0	0.6236	0.7042	0.7283	0.7798
713.0	204.0	2292.0	1987.0	2130.0	2082.0	0.6651	0.7403	0.7455	0.7825
712.0	204.0	1987.0	1734.0	2064.0	2293.0	0.6651	0.7768	0.8125	0.8197
711.0	204.0	1734.0	1987.0	2111.0	2233.0	0.6651	0.7768	0.7712	0.8068
710.0	1987.0	1734.0	204.0	2064.0	1873.0	0.644	0.7768	0.8222	0.8105
709.0	1987.0	204.0	281.0	1964.0	2082.0	0.644	0.7471	0.7426	0.8014
708.0	1987.0	204.0	2082.0	1964.0	281.0	0.644	0.7013	0.7426	0.8103
707.0	1987.0	2064.0	1964.0	2292.0	281.0	0.644	0.7622	0.7971	0.8673
706.0	1734.0	2292.0	204.0	2259.0	2233.0	0.6491	0.7574	0.7834	0.8222
705.0	204.0	1987.0	2130.0	2292.0	1982.0	0.6651	0.7489	0.7674	0.7969
704.0	1734.0	1987.0	204.0	2273.0	1964.0	0.6491	0.7768	0.801	0.8103
703.0	2130.0	1987.0	281.0	1734.0	204.0	0.6164	0.7006	0.8057	0.826
702.0	204.0	2233.0	1734.0	2082.0	2292.0	0.6651	0.7645	0.7523	0.8247
701.0	204.0	2292.0	1987.0	1734.0	2273.0	0.6651	0.7403	0.7861	0.8274
700.0	204.0	1734.0	1956.0	1903.0	2211.0	0.6651	0.741	0.6981	0.7645
699.0	204.0	1987.0	281.0	2082.0	1734.0	0.6651	0.7471	0.7786	0.829
698.0	204.0	1734.0	281.0	2233.0	1964.0	0.6651	0.7719	0.8084	0.8391
697.0	1987.0	2233.0	2064.0	281.0	204.0	0.644	0.7324	0.782	0.8337
696.0	1987.0	2292.0	281.0	1734.0	2064.0	0.644	0.7236	0.8037	0.8378
695.0	204.0	1982.0	2233.0	2130.0	1987.0	0.6651	0.7195	0.7654	0.8082
694.0	204.0	1987.0	281.0	2118.0	2231.0	0.6651	0.7471	0.7895	0.8371
693.0	204.0	2064.0	1734.0	2082.0	2111.0	0.6651	0.7971	0.7599	0.8006
692.0	204.0	2088.0	1734.0	2233.0	2131.0	0.6651	0.7432	0.783	0.8163
691.0	204.0	2088.0	1734.0	2233.0	2131.0	0.6651	0.7432	0.783	0.8163
690.0	2082.0	204.0	1734.0	1964.0	281.0	0.6295	0.7249	0.764	0.8423
689.0	204.0	2292.0	281.0	1987.0	2130.0	0.6651	0.7335	0.7769	0.8024
688.0	2082.0	281.0	2064.0	204.0	1888.0	0.6295	0.7013	0.7196	0.8292
687.0	204.0	2064.0	2233.0	1734.0	2292.0	0.6651	0.7387	0.7938	0.8121
686.0	204.0	1987.0	2259.0	2064.0	1734.0	0.6651	0.7392	0.8292	0.8168
685.0	204.0	1964.0	2088.0	2273.0	2130.0	0.6651	0.7094	0.7545	0.8545
684.0	204.0	2292.0	1964.0	1734.0	2130.0	0.6651	0.7292	0.8028	0.8434
683.0	204.0	1987.0	2064.0	2233.0	2082.0	0.6651	0.7678	0.7491	0.8035
682.0	204.0	1734.0	281.0	2292.0	1982.0	0.6651	0.7719	0.8037	0.782
681.0	2292.0	1734.0	1987.0	204.0	2064.0	0.6236	0.7487	0.8105	0.8569
680.0	2292.0	204.0	1987.0	1734.0	2131.0	0.6236	0.7403	0.8037	0.8224
679.0	1987.0	1734.0	204.0	2259.0	2233.0	0.644	0.7768	0.7976	0.8323
678.0	2130.0	2082.0	1987.0	2127.0	2292.0	0.6164	0.6789	0.7383	0.8238
677.0	1734.0	1903.0	1987.0	2233.0	2292.0	0.6491	0.7026	0.746	0.8024
676.0	204.0	1734.0	1987.0	2111.0	2064.0	0.6651	0.7768	0.7759	0.8023
675.0	1987.0	204.0	2292.0	2259.0	2200.0	0.644	0.7403	0.7575	0.7793
674.0	204.0	1734.0	2292.0	2233.0	2082.0	0.6651	0.7574	0.7523	0.8238
673.0	204.0	2292.0	2259.0	2233.0	1734.0	0.6651	0.7195	0.7834	0.7879
672.0	204.0	1987.0	2130.0	281.0	2292.0	0.6651	0.7489	0.7769	0.8191
671.0	1987.0	204.0	2064.0	2273.0	1734.0	0.644	0.7678	0.8096	0.8217
670.0	204.0	1987.0	2231.0	281.0	2111.0	0.6651	0.7638	0.7568	0.799
669.0	204.0	2233.0	1987.0	281.0	1734.0	0.6651	0.7276	0.7997	0.8563
668.0	204.0	1987.0	281.0	1734.0	2082.0	0.6651	0.7471	0.7786	0.8416
667.0	204.0	2130.0	1987.0	2292.0	1964.0	0.6651	0.7489	0.7838	0.7881
666.0	204.0	2130.0	1987.0	2292.0	1964.0	0.6651	0.7489	0.7838	0.7881
665.0	1987.0	1964.0	2292.0	2082.0	281.0	0.644	0.7372	0.738	0.8114
664.0	204.0	281.0	2064.0	1987.0	2328.0	0.6651	0.7548	0.7482	0.7723
663.0	204.0	2292.0	1734.0	2082.0	2118.0	0.6651	0.7574	0.7626	0.8186
662.0	2130.0	2292.0	1987.0	204.0	2233.0	0.6164	0.7293	0.7619	0.8224
661.0	204.0	1734.0	1987.0	2292.0	281.0	0.6651	0.7768	0.7976	0.7809
660.0	204.0	1734.0	2088.0	2343.0	2233.0	0.6651	0.7432	0.7268	0.7721
659.0	1734.0	204.0	1987.0	2064.0	240.0	0.6491	0.7768	0.8188	0.8348
658.0	281.0	1987.0	204.0	2292.0	2169.0	0.6103	0.7471	0.7565	0.8258
657.0	204.0	2292.0	281.0	1734.0	2130.0	0.6651	0.7335	0.8055	0.8001
656.0	204.0	2292.0	2233.0	1734.0	281.0	0.6651	0.7196	0.785	0.796
655.0	204.0	2130.0	2292.0	2042.0	1903.0	0.6651	0.7374	0.7319	0.824
654.0	204.0	2259.0	1734.0	2064.0	2111.0	0.6651	0.7714	0.7906	0.7626
653.0	2292.0	1734.0	281.0	2111.0	2307.0	0.6236	0.745	0.7439	0.7857
652.0	204.0	1734.0	281.0	1987.0	1982.0	0.6651	0.7719	0.8008	0.8082
651.0	204.0	1987.0	2130.0	1734.0	2273.0	0.6651	0.7489	0.7927	0.8078
650.0	204.0	2130.0	1987.0	1734.0	1827.0	0.6651	0.7489	0.8121	0.8438
649.0	204.0	1987.0	2292.0	2130.0	2064.0	0.6651	0.7403	0.7879	0.815
648.0	204.0	2292.0	1987.0	1734.0	281.0	0.6651	0.7403	0.7976	0.796
647.0	1734.0	2259.0	204.0	2292.0	2169.0	0.6491	0.7714	0.7615	0.8032
646.0	1734.0	2292.0	2130.0	98.0	281.0	0.6491	0.7624	0.7906	0.8326
645.0	2292.0	204.0	1734.0	281.0	2259.0	0.6236	0.7574	0.7938	0.8159
644.0	2292.0	204.0	1734.0	281.0	2259.0	0.6236	0.7574	0.7938	0.8159
643.0	204.0	1734.0	2292.0	2233.0	281.0	0.6651	0.7574	0.785	0.7963
642.0	204.0	1987.0	2292.0	2367.0	281.0	0.6651	0.7403	0.7437	0.7475
641.0	204.0	1987.0	2292.0	1903.0	2064.0	0.6651	0.7403	0.7575	0.7662
640.0	1734.0	1987.0	2233.0	2292.0	2064.0	0.6491	0.7358	0.787	0.8059
639.0	204.0	1987.0	1734.0	2064.0	98.0	0.6651	0.7768	0.831	0.8112
638.0	1734.0	1964.0	2233.0	2064.0	204.0	0.6491	0.7588	0.8136	0.7746
637.0	1964.0	204.0	1841.0	1615.0	1987.0	0.6451	0.6943	0.7545	0.8066
636.0	2292.0	204.0	281.0	2064.0	2367.0	0.6236	0.7335	0.7478	0.8412
635.0	1734.0	204.0	2292.0	2064.0	2131.0	0.6491	0.7574	0.8184	0.794
634.0	204.0	2292.0	2041.0	1734.0	2233.0	0.6651	0.7304	0.7893	0.8242
633.0	204.0	2292.0	2041.0	1734.0	2233.0	0.6651	0.7304	0.7893	0.8242
632.0	204.0	2233.0	1734.0	2041.0	2130.0	0.6651	0.7645	0.7985	0.8057
631.0	1734.0	2292.0	204.0	2354.0	281.0	0.6491	0.7574	0.7918	0.7931
630.0	1964.0	204.0	1987.0	281.0	2292.0	0.6451	0.7523	0.7798	0.7956
629.0	1734.0	204.0	1987.0	2130.0	281.0	0.6491	0.7768	0.8057	0.8145
628.0	1734.0	204.0	281.0	1987.0	98.0	0.6491	0.7719	0.82	0.8463
627.0	204.0	1987.0	2292.0	281.0	2233.0	0.6651	0.7403	0.7615	0.7978
626.0	204.0	1987.0	2292.0	281.0	2233.0	0.6651	0.7403	0.7615	0.7978
625.0	204.0	2292.0	1834.0	1987.0	2338.0	0.6651	0.738	0.7157	0.7852
624.0	204.0	2292.0	1734.0	1987.0	2041.0	0.6651	0.7574	0.7902	0.8078
623.0	2292.0	2392.0	204.0	281.0	1987.0	0.6236	0.7223	0.7644	0.7931
622.0	1987.0	204.0	1734.0	2064.0	1964.0	0.644	0.7768	0.8341	0.8285
621.0	1734.0	2064.0	281.0	1987.0	98.0	0.6491	0.7726	0.8089	0.8563
620.0	1987.0	204.0	2233.0	1734.0	2292.0	0.644	0.7276	0.782	0.8459
619.0	204.0	2292.0	1734.0	1987.0	281.0	0.6651	0.7574	0.7976	0.8147
618.0	2292.0	204.0	2259.0	1880.0	2367.0	0.6236	0.7195	0.738	0.8385
617.0	204.0	281.0	2131.0	1987.0	2259.0	0.6651	0.7681	0.7877	0.8161
616.0	204.0	2064.0	2398.0	2379.0	281.0	0.6651	0.6491	0.6645	0.7579
615.0	204.0	1987.0	281.0	2233.0	1964.0	0.6651	0.7471	0.7789	0.794
614.0	204.0	1987.0	1734.0	2292.0	2249.0	0.6651	0.7768	0.7719	0.7935
613.0	1734.0	2064.0	204.0	1964.0	1987.0	0.6491	0.7971	0.8341	0.796
612.0	204.0	1880.0	1734.0	2367.0	2402.0	0.6651	0.7874	0.6977	0.7559
611.0	1987.0	204.0	2292.0	2367.0	1734.0	0.644	0.7403	0.7665	0.7838
610.0	204.0	2292.0	2130.0	281.0	1987.0	0.6651	0.7374	0.7769	0.7971
