N	F1	F2	F3	F4	F5	AUC1	AUC3	AUC5	AUC10
1205.0	1734.0	286.0	1619.0	1685.0	1693.0	0.6491	0.692	0.697	0.7638
1204.0	1734.0	286.0	1619.0	1685.0	1693.0	0.6491	0.692	0.697	0.7638
1203.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1202.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1201.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1200.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1199.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1198.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1197.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1196.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1195.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1194.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1193.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1192.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1191.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1190.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1189.0	1734.0	5.0	184.0	1812.0	85.0	0.6491	0.7466	0.7838	0.734
1188.0	1734.0	1827.0	1619.0	184.0	658.0	0.6491	0.731	0.7604	0.7574
1187.0	1734.0	1827.0	1619.0	184.0	658.0	0.6491	0.731	0.7604	0.7574
1186.0	1734.0	1827.0	1619.0	184.0	658.0	0.6491	0.731	0.7604	0.7574
1185.0	1734.0	1827.0	1619.0	184.0	658.0	0.6491	0.731	0.7604	0.7574
1184.0	1734.0	1827.0	1619.0	184.0	658.0	0.6491	0.731	0.7604	0.7574
1183.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1182.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1181.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1180.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1179.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1178.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1177.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1176.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1175.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1174.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1173.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1172.0	1734.0	1693.0	1827.0	653.0	286.0	0.6491	0.7013	0.7159	0.7601
1171.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1170.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1169.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1168.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1167.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1166.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1165.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1164.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1163.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1162.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1161.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1160.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1159.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1158.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1157.0	1734.0	1619.0	1812.0	1827.0	286.0	0.6491	0.7238	0.7753	0.7929
1156.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1155.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1154.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1153.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1152.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1151.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1150.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1149.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1148.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1147.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1146.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1145.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1144.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1143.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1142.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1141.0	1734.0	1827.0	1619.0	167.0	1859.0	0.6491	0.731	0.7507	0.7681
1140.0	1734.0	1827.0	1812.0	70.0	181.0	0.6491	0.743	0.7791	0.7753
1139.0	1734.0	1827.0	1812.0	70.0	181.0	0.6491	0.743	0.7791	0.7753
1138.0	1734.0	1827.0	1812.0	70.0	181.0	0.6491	0.743	0.7791	0.7753
1137.0	1734.0	1619.0	184.0	1859.0	1693.0	0.6491	0.6979	0.6898	0.7471
1136.0	1734.0	1619.0	184.0	1859.0	1693.0	0.6491	0.6979	0.6898	0.7471
1135.0	1734.0	1619.0	184.0	1859.0	1693.0	0.6491	0.6979	0.6898	0.7471
1134.0	1734.0	1619.0	184.0	1859.0	1693.0	0.6491	0.6979	0.6898	0.7471
1133.0	1734.0	1619.0	184.0	1859.0	1693.0	0.6491	0.6979	0.6898	0.7471
1132.0	1734.0	1619.0	184.0	1859.0	1693.0	0.6491	0.6979	0.6898	0.7471
1131.0	1734.0	1619.0	184.0	1859.0	1693.0	0.6491	0.6979	0.6898	0.7471
1130.0	1734.0	1827.0	184.0	181.0	1812.0	0.6491	0.7437	0.7857	0.7917
1129.0	1734.0	1827.0	184.0	181.0	1812.0	0.6491	0.7437	0.7857	0.7917
1128.0	1734.0	1827.0	184.0	181.0	1812.0	0.6491	0.7437	0.7857	0.7917
1127.0	1734.0	286.0	1827.0	1619.0	1812.0	0.6491	0.7559	0.7753	0.7852
1126.0	1734.0	286.0	1827.0	1619.0	1812.0	0.6491	0.7559	0.7753	0.7852
1125.0	1734.0	286.0	1827.0	1619.0	1812.0	0.6491	0.7559	0.7753	0.7852
1124.0	1734.0	286.0	1827.0	1619.0	1812.0	0.6491	0.7559	0.7753	0.7852
1123.0	1734.0	1619.0	1827.0	1812.0	286.0	0.6491	0.731	0.7753	0.7254
1122.0	1734.0	1619.0	1827.0	1812.0	286.0	0.6491	0.731	0.7753	0.7254
1121.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1120.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1119.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1118.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1117.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1116.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1115.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1114.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1113.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1112.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1111.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1110.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1109.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1108.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1107.0	1734.0	1827.0	1619.0	1812.0	1693.0	0.6491	0.731	0.7292	0.7584
1106.0	1734.0	286.0	1619.0	1827.0	1812.0	0.6491	0.692	0.7753	0.8024
1105.0	1734.0	286.0	1619.0	1827.0	1812.0	0.6491	0.692	0.7753	0.8024
1104.0	1734.0	1827.0	1812.0	184.0	1619.0	0.6491	0.743	0.7773	0.722
1103.0	1734.0	1827.0	1812.0	184.0	1619.0	0.6491	0.743	0.7773	0.722
1102.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1101.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1100.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1099.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1098.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1097.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1096.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1095.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1094.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1093.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1092.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1091.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1090.0	1734.0	1619.0	184.0	1827.0	169.0	0.6491	0.6979	0.7838	0.7606
1089.0	1734.0	1812.0	1827.0	184.0	1619.0	0.6491	0.743	0.7773	0.7202
1088.0	1734.0	1812.0	1827.0	184.0	1619.0	0.6491	0.743	0.7773	0.7202
1087.0	1734.0	1812.0	1827.0	184.0	1619.0	0.6491	0.743	0.7773	0.7202
1086.0	1734.0	1812.0	1827.0	184.0	1619.0	0.6491	0.743	0.7773	0.7202
1085.0	1734.0	1619.0	1827.0	184.0	286.0	0.6491	0.731	0.7751	0.7981
1084.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1083.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1082.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1081.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1080.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1079.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1078.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1077.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1076.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1075.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1074.0	1734.0	1827.0	1812.0	184.0	286.0	0.6491	0.743	0.783	0.7593
1073.0	1734.0	1619.0	1827.0	1812.0	286.0	0.6491	0.731	0.7753	0.7818
1072.0	1734.0	1619.0	1827.0	1812.0	286.0	0.6491	0.731	0.7753	0.7818
1071.0	1734.0	1619.0	1827.0	1812.0	286.0	0.6491	0.731	0.7753	0.7818
1070.0	1734.0	1827.0	1812.0	1619.0	184.0	0.6491	0.743	0.7773	0.7829
1069.0	1734.0	1827.0	179.0	1619.0	1812.0	0.6491	0.7378	0.7699	0.8111
1068.0	1734.0	1827.0	179.0	1619.0	1812.0	0.6491	0.7378	0.7699	0.8111
1067.0	1734.0	1827.0	179.0	1619.0	1812.0	0.6491	0.7378	0.7699	0.8111
1066.0	1734.0	1827.0	179.0	1619.0	1812.0	0.6491	0.7378	0.7699	0.8111
1065.0	1734.0	1827.0	179.0	1619.0	1812.0	0.6491	0.7378	0.7699	0.8111
1064.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1063.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1062.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1061.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1060.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1059.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1058.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1057.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1056.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1055.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1054.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1053.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1052.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1051.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1050.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1049.0	1734.0	1619.0	1812.0	1827.0	181.0	0.6491	0.7238	0.7821	0.7624
1048.0	1734.0	1619.0	1812.0	169.0	1859.0	0.6491	0.7238	0.732	0.7692
1047.0	1734.0	1619.0	1812.0	169.0	1859.0	0.6491	0.7238	0.732	0.7692
1046.0	1734.0	1619.0	1812.0	169.0	1859.0	0.6491	0.7238	0.732	0.7692
1045.0	1734.0	1619.0	1812.0	169.0	1859.0	0.6491	0.7238	0.732	0.7692
1044.0	1734.0	1619.0	1812.0	169.0	1859.0	0.6491	0.7238	0.732	0.7692
1043.0	1734.0	1619.0	1812.0	169.0	1859.0	0.6491	0.7238	0.732	0.7692
1042.0	1734.0	1619.0	1812.0	169.0	1859.0	0.6491	0.7238	0.732	0.7692
1041.0	1734.0	184.0	1827.0	1812.0	1619.0	0.6491	0.7437	0.7773	0.7662
1040.0	1734.0	184.0	1827.0	1812.0	1619.0	0.6491	0.7437	0.7773	0.7662
1039.0	1734.0	184.0	1827.0	1812.0	1619.0	0.6491	0.7437	0.7773	0.7662
1038.0	1734.0	184.0	1827.0	1812.0	1619.0	0.6491	0.7437	0.7773	0.7662
1037.0	1734.0	184.0	1827.0	1812.0	1619.0	0.6491	0.7437	0.7773	0.7662
1036.0	1734.0	184.0	1827.0	1812.0	1619.0	0.6491	0.7437	0.7773	0.7662
1035.0	1734.0	1812.0	184.0	1619.0	1951.0	0.6491	0.7489	0.7647	0.7601
1034.0	1734.0	1812.0	1974.0	181.0	1619.0	0.6491	0.7362	0.7667	0.7827
1033.0	1734.0	1812.0	1974.0	181.0	1619.0	0.6491	0.7362	0.7667	0.7827
1032.0	1734.0	1812.0	1974.0	181.0	1619.0	0.6491	0.7362	0.7667	0.7827
1031.0	1734.0	1812.0	1974.0	181.0	1619.0	0.6491	0.7362	0.7667	0.7827
1030.0	1734.0	1827.0	184.0	181.0	1693.0	0.6491	0.7437	0.7514	0.7611
1029.0	1734.0	1812.0	184.0	1619.0	169.0	0.6491	0.7489	0.7687	0.7723
1028.0	1987.0	1734.0	181.0	1619.0	1827.0	0.644	0.7423	0.7658	0.801
1027.0	1987.0	1734.0	1619.0	1693.0	1812.0	0.644	0.7089	0.7103	0.7575
1026.0	1987.0	1734.0	1619.0	1693.0	1812.0	0.644	0.7089	0.7103	0.7575
1025.0	1987.0	1734.0	1619.0	1693.0	1812.0	0.644	0.7089	0.7103	0.7575
1024.0	1987.0	1734.0	1619.0	1693.0	1812.0	0.644	0.7089	0.7103	0.7575
1023.0	1987.0	1734.0	1619.0	1693.0	1812.0	0.644	0.7089	0.7103	0.7575
1022.0	1987.0	1734.0	1619.0	1693.0	1812.0	0.644	0.7089	0.7103	0.7575
1021.0	1987.0	1734.0	1619.0	1693.0	1812.0	0.644	0.7089	0.7103	0.7575
1020.0	1987.0	1734.0	1619.0	181.0	1693.0	0.644	0.7089	0.7125	0.7511
1019.0	1987.0	1734.0	1619.0	184.0	1878.0	0.644	0.7089	0.7001	0.7331
1018.0	1987.0	1734.0	1619.0	184.0	1878.0	0.644	0.7089	0.7001	0.7331
1017.0	1987.0	1734.0	1619.0	184.0	1878.0	0.644	0.7089	0.7001	0.7331
1016.0	1987.0	1734.0	1619.0	184.0	1878.0	0.644	0.7089	0.7001	0.7331
1015.0	1987.0	1734.0	1619.0	184.0	1878.0	0.644	0.7089	0.7001	0.7331
1014.0	1987.0	1734.0	1619.0	184.0	1878.0	0.644	0.7089	0.7001	0.7331
1013.0	1734.0	1987.0	1827.0	1619.0	1693.0	0.6491	0.7423	0.7191	0.7575
1012.0	1734.0	1987.0	1827.0	1619.0	1693.0	0.6491	0.7423	0.7191	0.7575
1011.0	1734.0	1987.0	1827.0	1619.0	1693.0	0.6491	0.7423	0.7191	0.7575
1010.0	1734.0	1987.0	1827.0	1619.0	1693.0	0.6491	0.7423	0.7191	0.7575
1009.0	1987.0	184.0	1734.0	1812.0	1980.0	0.644	0.7367	0.7457	0.7575
1008.0	1987.0	184.0	1734.0	1812.0	1980.0	0.644	0.7367	0.7457	0.7575
1007.0	1987.0	184.0	1734.0	1812.0	1980.0	0.644	0.7367	0.7457	0.7575
1006.0	1987.0	184.0	1734.0	1812.0	1980.0	0.644	0.7367	0.7457	0.7575
1005.0	1987.0	184.0	1734.0	1812.0	1980.0	0.644	0.7367	0.7457	0.7575
1004.0	1987.0	184.0	1734.0	1812.0	1980.0	0.644	0.7367	0.7457	0.7575
1003.0	1987.0	184.0	1734.0	1812.0	1980.0	0.644	0.7367	0.7457	0.7575
1002.0	1987.0	184.0	1734.0	1812.0	1980.0	0.644	0.7367	0.7457	0.7575
1001.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
1000.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
999.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
998.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
997.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
996.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
995.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
994.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
993.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
992.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
991.0	1734.0	1987.0	1827.0	1812.0	1619.0	0.6491	0.7423	0.7667	0.7444
990.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
989.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
988.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
987.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
986.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
985.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
984.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
983.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
982.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
981.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
980.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
979.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
978.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
977.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
976.0	1734.0	1987.0	1812.0	1827.0	1619.0	0.6491	0.7509	0.7667	0.7566
975.0	1987.0	1734.0	184.0	1619.0	1693.0	0.644	0.7367	0.7076	0.7423
974.0	1987.0	1734.0	184.0	1619.0	1693.0	0.644	0.7367	0.7076	0.7423
973.0	1987.0	1734.0	1812.0	184.0	1619.0	0.644	0.7509	0.7586	0.7265
972.0	1987.0	1734.0	1812.0	184.0	1619.0	0.644	0.7509	0.7586	0.7265
971.0	1734.0	1987.0	1827.0	1619.0	1812.0	0.6491	0.7423	0.7667	0.783
970.0	1734.0	1987.0	1827.0	1619.0	1812.0	0.6491	0.7423	0.7667	0.783
969.0	1734.0	1987.0	1812.0	1619.0	1980.0	0.6491	0.7509	0.7225	0.7606
968.0	1734.0	1987.0	1812.0	1619.0	1980.0	0.6491	0.7509	0.7225	0.7606
967.0	1734.0	1987.0	1812.0	1619.0	1980.0	0.6491	0.7509	0.7225	0.7606
966.0	1734.0	1987.0	1812.0	1619.0	1980.0	0.6491	0.7509	0.7225	0.7606
965.0	1734.0	1987.0	1812.0	1619.0	1980.0	0.6491	0.7509	0.7225	0.7606
964.0	1734.0	1987.0	1812.0	1619.0	1980.0	0.6491	0.7509	0.7225	0.7606
963.0	1734.0	1987.0	1812.0	1619.0	1980.0	0.6491	0.7509	0.7225	0.7606
962.0	1734.0	1987.0	1812.0	1619.0	1980.0	0.6491	0.7509	0.7225	0.7606
961.0	1734.0	1987.0	1812.0	1619.0	1980.0	0.6491	0.7509	0.7225	0.7606
960.0	1734.0	1987.0	1812.0	1619.0	1980.0	0.6491	0.7509	0.7225	0.7606
959.0	1734.0	1987.0	1619.0	1812.0	184.0	0.6491	0.7089	0.7586	0.7663
958.0	1734.0	1987.0	1619.0	1812.0	184.0	0.6491	0.7089	0.7586	0.7663
957.0	1734.0	1987.0	1619.0	1812.0	184.0	0.6491	0.7089	0.7586	0.7663
956.0	1734.0	1987.0	1619.0	1812.0	184.0	0.6491	0.7089	0.7586	0.7663
955.0	1987.0	1619.0	1734.0	1980.0	1827.0	0.644	0.7089	0.7222	0.7635
954.0	1987.0	1734.0	1812.0	1619.0	169.0	0.644	0.7509	0.7656	0.7635
953.0	1987.0	1734.0	1812.0	1619.0	169.0	0.644	0.7509	0.7656	0.7635
952.0	1987.0	1734.0	1812.0	1619.0	169.0	0.644	0.7509	0.7656	0.7635
951.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
950.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
949.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
948.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
947.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
946.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
945.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
944.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
943.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
942.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
941.0	1734.0	1987.0	1693.0	2064.0	1619.0	0.6491	0.695	0.7284	0.7712
940.0	1734.0	2064.0	1987.0	1827.0	1619.0	0.6491	0.7721	0.7868	0.7459
939.0	1734.0	2064.0	1987.0	1827.0	1619.0	0.6491	0.7721	0.7868	0.7459
938.0	1734.0	2064.0	1987.0	1827.0	1619.0	0.6491	0.7721	0.7868	0.7459
937.0	1734.0	2064.0	1987.0	1827.0	1619.0	0.6491	0.7721	0.7868	0.7459
936.0	1734.0	2064.0	1987.0	1827.0	1619.0	0.6491	0.7721	0.7868	0.7459
935.0	1734.0	2064.0	1987.0	1827.0	1619.0	0.6491	0.7721	0.7868	0.7459
934.0	1734.0	2064.0	1987.0	1827.0	1619.0	0.6491	0.7721	0.7868	0.7459
933.0	1734.0	2064.0	1987.0	1827.0	1619.0	0.6491	0.7721	0.7868	0.7459
932.0	1734.0	2064.0	1987.0	1827.0	1619.0	0.6491	0.7721	0.7868	0.7459
931.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
930.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
929.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
928.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
927.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
926.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
925.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
924.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
923.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
922.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
921.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
920.0	1734.0	1987.0	2064.0	1619.0	1827.0	0.6491	0.7721	0.7868	0.7633
919.0	1734.0	1987.0	2064.0	181.0	1619.0	0.6491	0.7721	0.7796	0.7741
918.0	1987.0	1734.0	2064.0	1619.0	1693.0	0.644	0.7721	0.7284	0.7466
917.0	1734.0	2064.0	1987.0	1693.0	2098.0	0.6491	0.7721	0.6968	0.7518
