Iter	size_mean	size_sd	size_best3	size_best3_hyd	ent_mean	ent_sd	ent_best3	ent_best3_hyd	hyd_mean	hyd_sd	hyd_best3	hyd_best3_hyd
513.0	64.31	41.92	213.33	143.67	7.7	1.36	6.11	6.78	-0.3	0.75	-0.57	0.65
514.0	64.35	42.01	233.33	143.67	7.7	1.36	5.93	6.78	-0.3	0.75	-0.75	0.65
515.0	64.39	42.15	233.33	143.67	7.7	1.36	5.93	6.78	-0.3	0.75	-0.75	0.65
516.0	64.42	42.15	233.33	143.67	7.7	1.36	5.93	6.78	-0.3	0.75	-0.75	0.65
517.0	64.46	42.16	284.0	143.67	7.7	1.36	5.85	6.78	-0.3	0.75	-0.66	0.65
518.0	64.5	42.16	300.67	143.67	7.7	1.36	5.61	6.78	-0.3	0.75	-0.9	0.65
519.0	64.54	42.16	245.0	143.67	7.7	1.37	5.8	6.78	-0.3	0.75	-0.69	0.65
520.0	64.58	42.22	233.33	143.67	7.7	1.37	5.93	6.78	-0.3	0.75	-0.75	0.65
521.0	64.62	42.25	284.0	143.67	7.7	1.37	5.85	6.78	-0.3	0.75	-0.66	0.65
522.0	64.66	42.35	233.33	143.67	7.7	1.37	5.93	6.78	-0.3	0.75	-0.75	0.65
523.0	64.7	42.37	230.0	173.0	7.69	1.37	5.86	6.32	-0.3	0.75	-0.8	0.58
524.0	64.74	42.39	233.33	173.0	7.69	1.37	5.93	6.32	-0.3	0.75	-0.75	0.58
525.0	64.77	42.38	233.33	173.0	7.69	1.36	5.93	6.32	-0.3	0.75	-0.75	0.58
526.0	64.81	42.41	233.33	173.0	7.69	1.36	5.93	6.32	-0.3	0.75	-0.75	0.58
527.0	64.85	42.46	245.0	173.0	7.69	1.36	5.8	6.32	-0.3	0.75	-0.69	0.58
528.0	64.89	42.48	245.0	162.33	7.69	1.36	5.8	6.39	-0.3	0.75	-0.69	0.56
529.0	64.93	42.5	225.0	162.33	7.69	1.37	5.98	6.39	-0.3	0.75	-0.5	0.56
530.0	64.97	42.59	233.33	162.33	7.69	1.37	5.93	6.39	-0.3	0.75	-0.75	0.56
531.0	65.01	42.64	284.0	162.33	7.69	1.37	5.85	6.39	-0.3	0.75	-0.66	0.56
532.0	65.05	43.01	284.0	162.33	7.69	1.37	5.85	6.39	-0.3	0.75	-0.66	0.56
533.0	65.09	43.06	213.33	162.33	7.69	1.37	6.11	6.39	-0.3	0.75	-0.57	0.56
534.0	65.13	43.12	233.33	162.33	7.68	1.37	5.93	6.39	-0.3	0.75	-0.75	0.56
535.0	65.17	43.18	233.33	162.33	7.68	1.37	5.93	6.39	-0.3	0.75	-0.75	0.56
536.0	65.21	43.2	245.0	162.33	7.68	1.37	5.8	6.39	-0.3	0.75	-0.69	0.56
537.0	65.25	43.21	174.33	162.33	7.68	1.37	6.06	6.39	-0.3	0.75	-0.59	0.56
538.0	65.29	43.29	245.0	162.33	7.68	1.37	5.8	6.39	-0.3	0.75	-0.69	0.56
539.0	65.33	43.45	300.67	162.33	7.68	1.37	5.61	6.39	-0.3	0.75	-0.9	0.56
540.0	65.37	43.5	225.0	162.33	7.68	1.37	5.98	6.39	-0.3	0.75	-0.5	0.56
541.0	65.41	43.5	245.0	162.33	7.68	1.37	5.8	6.39	-0.3	0.75	-0.69	0.56
542.0	65.45	43.51	233.33	162.33	7.68	1.37	5.93	6.39	-0.3	0.75	-0.75	0.56
543.0	65.49	43.64	233.33	162.33	7.68	1.37	5.93	6.39	-0.3	0.75	-0.75	0.56
544.0	65.53	43.64	233.33	162.33	7.67	1.37	5.93	6.39	-0.3	0.75	-0.75	0.56
545.0	65.57	43.65	284.0	155.67	7.67	1.38	5.85	6.56	-0.3	0.75	-0.66	0.6
546.0	65.61	43.65	245.0	155.67	7.67	1.38	5.8	6.56	-0.3	0.75	-0.69	0.6
547.0	65.65	43.64	245.0	155.67	7.67	1.37	5.8	6.56	-0.3	0.75	-0.69	0.6
548.0	65.69	43.66	300.67	161.0	7.67	1.37	5.61	6.31	-0.3	0.75	-0.9	0.58
549.0	65.73	43.67	300.67	161.0	7.67	1.38	5.61	6.31	-0.3	0.75	-0.9	0.58
550.0	65.77	43.67	300.67	161.0	7.67	1.37	5.61	6.31	-0.3	0.75	-0.9	0.58
551.0	65.81	43.76	300.67	161.0	7.67	1.37	5.61	6.31	-0.3	0.75	-0.9	0.58
552.0	65.85	43.75	233.33	161.0	7.66	1.37	5.93	6.31	-0.3	0.75	-0.75	0.58
553.0	65.89	43.8	233.33	161.0	7.66	1.37	5.93	6.31	-0.3	0.75	-0.75	0.58
554.0	65.93	43.8	233.33	161.0	7.66	1.37	5.93	6.31	-0.3	0.75	-0.75	0.58
555.0	65.97	43.81	233.33	161.0	7.66	1.37	5.93	6.31	-0.3	0.75	-0.75	0.58
556.0	66.01	43.82	284.0	161.0	7.66	1.37	5.85	6.31	-0.3	0.75	-0.66	0.58
557.0	66.05	43.83	284.0	161.0	7.66	1.37	5.85	6.31	-0.3	0.75	-0.66	0.58
558.0	66.09	43.84	233.33	161.0	7.66	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
559.0	66.13	43.88	174.33	161.0	7.65	1.38	6.06	6.31	-0.3	0.75	-0.59	0.58
560.0	66.17	43.94	233.33	161.0	7.65	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
561.0	66.22	43.94	233.33	161.0	7.65	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
562.0	66.26	44.01	245.0	161.0	7.65	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
563.0	66.3	44.06	233.33	161.0	7.65	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
564.0	66.34	44.06	284.0	161.0	7.65	1.38	5.85	6.31	-0.3	0.75	-0.66	0.58
565.0	66.38	44.06	241.67	161.0	7.65	1.38	5.74	6.31	-0.3	0.75	-0.74	0.58
566.0	66.42	44.05	284.0	161.0	7.65	1.38	5.85	6.31	-0.3	0.75	-0.66	0.58
567.0	66.46	44.05	284.0	161.0	7.64	1.38	5.85	6.31	-0.3	0.75	-0.66	0.58
568.0	66.5	44.06	241.67	161.0	7.64	1.38	5.74	6.31	-0.3	0.75	-0.74	0.58
569.0	66.54	44.07	245.0	161.0	7.64	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
570.0	66.59	44.09	245.0	161.0	7.64	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
571.0	66.63	44.25	233.33	161.0	7.64	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
572.0	66.67	44.24	233.33	161.0	7.64	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
573.0	66.71	44.29	300.67	161.0	7.64	1.38	5.61	6.31	-0.3	0.75	-0.9	0.58
574.0	66.75	44.29	300.67	161.0	7.64	1.38	5.61	6.31	-0.3	0.75	-0.9	0.58
575.0	66.79	44.33	233.33	161.0	7.63	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
576.0	66.84	44.33	233.33	161.0	7.63	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
577.0	66.88	44.41	245.0	161.0	7.63	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
578.0	66.92	44.58	174.33	161.0	7.63	1.38	6.06	6.31	-0.3	0.75	-0.59	0.58
579.0	66.96	44.63	245.0	161.0	7.63	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
580.0	67.0	44.62	174.33	161.0	7.63	1.38	6.06	6.31	-0.3	0.75	-0.59	0.58
581.0	67.04	44.66	174.33	161.0	7.63	1.38	6.06	6.31	-0.3	0.75	-0.59	0.58
582.0	67.09	44.65	245.0	161.0	7.63	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
583.0	67.13	44.67	245.0	161.0	7.62	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
584.0	67.17	44.66	245.0	161.0	7.62	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
585.0	67.21	44.71	245.0	161.0	7.62	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
586.0	67.25	44.79	241.67	161.0	7.62	1.38	5.74	6.31	-0.3	0.75	-0.74	0.58
587.0	67.3	44.8	245.0	161.0	7.62	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
588.0	67.34	44.79	241.67	161.0	7.62	1.38	5.74	6.31	-0.3	0.75	-0.74	0.58
589.0	67.38	44.84	233.33	161.0	7.62	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
590.0	67.42	44.9	233.33	162.33	7.62	1.38	5.93	6.39	-0.3	0.75	-0.75	0.56
591.0	67.47	44.89	225.0	162.33	7.61	1.38	5.98	6.39	-0.3	0.75	-0.5	0.56
592.0	67.51	44.93	245.0	162.33	7.61	1.38	5.8	6.39	-0.3	0.75	-0.69	0.56
593.0	67.55	44.93	174.33	161.0	7.61	1.38	6.06	6.31	-0.3	0.75	-0.59	0.58
594.0	67.59	44.96	245.0	161.0	7.61	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
595.0	67.64	44.98	174.33	161.0	7.61	1.38	6.06	6.31	-0.3	0.75	-0.59	0.58
596.0	67.68	44.98	233.33	161.0	7.61	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
597.0	67.72	45.08	245.0	161.0	7.61	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
598.0	67.77	45.1	233.33	161.0	7.6	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
599.0	67.81	45.14	233.33	161.0	7.6	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
600.0	67.85	45.13	233.33	155.67	7.6	1.38	5.93	6.56	-0.3	0.75	-0.75	0.6
601.0	67.89	45.3	233.33	155.67	7.6	1.38	5.93	6.56	-0.3	0.75	-0.75	0.6
602.0	67.94	45.28	300.67	155.67	7.6	1.37	5.61	6.56	-0.3	0.75	-0.9	0.6
603.0	67.98	45.42	245.0	155.67	7.6	1.38	5.8	6.56	-0.3	0.75	-0.69	0.6
604.0	68.02	45.47	300.67	155.67	7.6	1.38	5.61	6.56	-0.3	0.75	-0.9	0.6
605.0	68.07	45.5	245.0	155.67	7.6	1.38	5.8	6.56	-0.3	0.75	-0.69	0.6
606.0	68.11	45.54	233.33	155.67	7.59	1.38	5.93	6.56	-0.3	0.75	-0.75	0.6
607.0	68.15	45.64	233.33	155.67	7.59	1.38	5.93	6.56	-0.3	0.75	-0.75	0.6
608.0	68.2	45.8	245.0	155.67	7.59	1.38	5.8	6.56	-0.3	0.75	-0.69	0.6
609.0	68.24	45.8	245.0	155.67	7.59	1.38	5.8	6.56	-0.3	0.75	-0.69	0.6
610.0	68.28	45.87	233.33	155.67	7.59	1.38	5.93	6.56	-0.3	0.75	-0.75	0.6
611.0	68.33	45.91	230.0	155.67	7.59	1.38	5.86	6.56	-0.3	0.75	-0.8	0.6
612.0	68.37	46.0	230.0	155.67	7.59	1.38	5.86	6.56	-0.3	0.75	-0.8	0.6
613.0	68.41	46.01	174.33	155.67	7.59	1.38	6.06	6.56	-0.3	0.75	-0.59	0.6
614.0	68.46	46.07	174.33	155.67	7.59	1.38	6.06	6.56	-0.3	0.75	-0.59	0.6
615.0	68.5	46.23	233.33	155.67	7.59	1.39	5.93	6.56	-0.3	0.75	-0.75	0.6
616.0	68.55	46.26	245.0	155.67	7.59	1.39	5.8	6.56	-0.3	0.75	-0.69	0.6
617.0	68.59	46.27	245.0	162.33	7.58	1.39	5.8	6.39	-0.3	0.75	-0.69	0.56
618.0	68.63	46.3	213.33	161.0	7.58	1.39	6.11	6.31	-0.3	0.75	-0.57	0.58
619.0	68.68	46.36	174.33	161.0	7.58	1.39	6.06	6.31	-0.3	0.75	-0.59	0.58
620.0	68.72	46.39	174.33	161.0	7.58	1.39	6.06	6.31	-0.3	0.75	-0.59	0.58
621.0	68.77	46.46	241.67	161.0	7.58	1.39	5.74	6.31	-0.3	0.75	-0.74	0.58
622.0	68.81	46.45	174.33	161.0	7.58	1.39	6.06	6.31	-0.3	0.75	-0.59	0.58
623.0	68.85	46.44	174.33	161.0	7.57	1.38	6.06	6.31	-0.3	0.75	-0.59	0.58
624.0	68.9	46.46	230.0	161.0	7.57	1.38	5.86	6.31	-0.3	0.75	-0.8	0.58
625.0	68.94	46.5	174.33	161.0	7.57	1.38	6.06	6.31	-0.3	0.75	-0.59	0.58
626.0	68.99	46.56	225.0	161.0	7.57	1.38	5.98	6.31	-0.3	0.75	-0.5	0.58
627.0	69.03	46.58	245.0	161.0	7.57	1.38	5.8	6.31	-0.3	0.75	-0.69	0.58
628.0	69.08	46.59	233.33	161.0	7.57	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
629.0	69.12	46.69	174.33	161.0	7.57	1.38	6.06	6.31	-0.3	0.75	-0.59	0.58
630.0	69.17	46.68	233.33	161.0	7.57	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
631.0	69.21	46.72	233.33	161.0	7.57	1.38	5.93	6.31	-0.3	0.75	-0.75	0.58
632.0	69.25	46.74	245.0	161.0	7.56	1.39	5.8	6.31	-0.3	0.75	-0.69	0.58
633.0	69.3	46.75	245.0	161.0	7.56	1.39	5.8	6.31	-0.3	0.75	-0.69	0.58
634.0	69.34	46.79	245.0	161.0	7.56	1.39	5.8	6.31	-0.3	0.75	-0.69	0.58
635.0	69.39	46.81	230.0	162.33	7.56	1.39	5.86	6.39	-0.3	0.75	-0.8	0.56
636.0	69.43	46.81	174.33	162.33	7.56	1.39	6.06	6.39	-0.3	0.75	-0.59	0.56
637.0	69.48	46.88	174.33	162.33	7.56	1.39	6.06	6.39	-0.3	0.75	-0.59	0.56
638.0	69.52	46.95	233.33	162.33	7.56	1.39	5.93	6.39	-0.3	0.75	-0.75	0.56
639.0	69.57	46.97	233.33	162.33	7.56	1.39	5.93	6.39	-0.3	0.75	-0.75	0.56
640.0	69.61	46.96	300.67	162.33	7.55	1.39	5.61	6.39	-0.3	0.75	-0.9	0.56
641.0	69.66	47.09	300.67	162.33	7.55	1.39	5.61	6.39	-0.3	0.75	-0.9	0.56
642.0	69.71	47.11	233.33	176.33	7.55	1.39	5.93	6.02	-0.3	0.75	-0.75	0.55
643.0	69.75	47.16	174.33	176.33	7.55	1.39	6.06	6.02	-0.3	0.75	-0.59	0.55
644.0	69.8	47.24	284.0	176.33	7.55	1.39	5.85	6.02	-0.3	0.75	-0.66	0.55
645.0	69.84	47.27	300.67	176.33	7.55	1.39	5.61	6.02	-0.3	0.75	-0.9	0.55
646.0	69.89	47.26	233.33	176.33	7.55	1.39	5.93	6.02	-0.3	0.75	-0.75	0.55
647.0	69.93	47.54	233.33	176.33	7.55	1.39	5.93	6.02	-0.3	0.75	-0.75	0.55
648.0	69.98	47.57	233.33	212.33	7.55	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
649.0	70.02	47.57	233.33	212.33	7.55	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
650.0	70.07	47.6	233.33	212.33	7.55	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
651.0	70.12	47.64	233.33	212.33	7.54	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
652.0	70.16	47.77	245.0	212.33	7.54	1.4	5.8	5.82	-0.3	0.75	-0.69	0.59
653.0	70.21	47.76	213.33	212.33	7.54	1.39	6.11	5.82	-0.3	0.75	-0.57	0.59
654.0	70.25	47.77	233.33	212.33	7.54	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
655.0	70.3	47.8	233.33	212.33	7.54	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
656.0	70.35	47.79	233.33	212.33	7.54	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
657.0	70.39	47.83	300.67	212.33	7.53	1.39	5.61	5.82	-0.3	0.75	-0.9	0.59
658.0	70.44	47.92	233.33	212.33	7.53	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
659.0	70.48	47.91	174.33	212.33	7.53	1.39	6.06	5.82	-0.3	0.75	-0.59	0.59
660.0	70.53	47.9	174.33	212.33	7.53	1.39	6.06	5.82	-0.3	0.75	-0.59	0.59
661.0	70.58	47.96	174.33	212.33	7.53	1.39	6.06	5.82	-0.3	0.75	-0.59	0.59
662.0	70.62	48.05	174.33	212.33	7.53	1.39	6.06	5.82	-0.3	0.75	-0.59	0.59
663.0	70.67	48.06	233.33	212.33	7.53	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
664.0	70.72	48.07	284.0	212.33	7.53	1.39	5.85	5.82	-0.3	0.75	-0.66	0.59
665.0	70.76	48.09	284.0	212.33	7.52	1.39	5.85	5.82	-0.3	0.75	-0.66	0.59
666.0	70.81	48.09	233.33	212.33	7.52	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
667.0	70.86	48.09	245.0	212.33	7.52	1.39	5.8	5.82	-0.3	0.75	-0.69	0.59
668.0	70.9	48.11	245.0	212.33	7.52	1.39	5.8	5.82	-0.3	0.75	-0.69	0.59
669.0	70.95	48.24	233.33	212.33	7.52	1.39	5.93	5.82	-0.3	0.75	-0.75	0.59
670.0	71.0	48.3	284.0	212.33	7.52	1.4	5.85	5.82	-0.3	0.75	-0.66	0.59
671.0	71.05	49.23	233.33	212.33	7.52	1.4	5.93	5.82	-0.3	0.75	-0.75	0.59
672.0	71.09	49.24	233.33	212.33	7.52	1.4	5.93	5.82	-0.3	0.75	-0.75	0.59
673.0	71.14	49.24	300.67	212.33	7.52	1.4	5.61	5.82	-0.3	0.75	-0.9	0.59
674.0	71.19	49.35	284.0	212.33	7.51	1.4	5.85	5.82	-0.3	0.75	-0.66	0.59
675.0	71.23	49.34	284.0	212.33	7.51	1.4	5.85	5.82	-0.3	0.75	-0.66	0.59
676.0	71.28	49.51	233.33	212.33	7.51	1.4	5.93	5.82	-0.3	0.75	-0.75	0.59
677.0	71.33	49.6	233.33	212.33	7.51	1.4	5.93	5.82	-0.3	0.75	-0.75	0.59
678.0	71.38	49.61	300.67	212.33	7.51	1.4	5.61	5.82	-0.3	0.75	-0.9	0.59
679.0	71.42	49.67	233.33	212.33	7.51	1.4	5.93	5.82	-0.3	0.75	-0.75	0.59
680.0	71.47	49.73	233.33	198.33	7.51	1.4	5.93	6.19	-0.3	0.75	-0.75	0.59
681.0	71.52	49.72	233.33	198.33	7.51	1.4	5.93	6.19	-0.3	0.75	-0.75	0.59
682.0	71.57	49.73	233.33	198.33	7.5	1.4	5.93	6.19	-0.3	0.75	-0.75	0.59
683.0	71.62	49.8	233.33	198.33	7.5	1.4	5.93	6.19	-0.3	0.75	-0.75	0.59
684.0	71.66	49.8	233.33	198.33	7.5	1.4	5.93	6.19	-0.3	0.75	-0.75	0.59
685.0	71.71	49.79	233.33	198.33	7.5	1.39	5.93	6.19	-0.3	0.75	-0.75	0.59
686.0	71.76	50.33	300.67	198.33	7.5	1.39	5.61	6.19	-0.3	0.75	-0.9	0.59
687.0	71.81	50.33	245.0	198.33	7.5	1.39	5.8	6.19	-0.3	0.75	-0.69	0.59
688.0	71.86	50.34	245.0	198.33	7.5	1.39	5.8	6.19	-0.3	0.75	-0.69	0.59
689.0	71.9	50.34	233.33	198.33	7.49	1.39	5.93	6.19	-0.3	0.75	-0.75	0.59
690.0	71.95	50.33	174.33	198.33	7.49	1.39	6.06	6.19	-0.3	0.75	-0.59	0.59
691.0	72.0	50.32	245.0	198.33	7.49	1.39	5.8	6.19	-0.3	0.75	-0.69	0.59
692.0	72.05	50.39	245.0	198.33	7.49	1.39	5.8	6.19	-0.3	0.75	-0.69	0.59
693.0	72.1	50.46	174.33	198.33	7.49	1.39	6.06	6.19	-0.3	0.75	-0.59	0.59
694.0	72.15	50.49	174.33	198.33	7.49	1.39	6.06	6.19	-0.3	0.75	-0.59	0.59
695.0	72.19	50.52	233.33	198.33	7.49	1.39	5.93	6.19	-0.3	0.75	-0.75	0.59
696.0	72.24	50.56	245.0	198.33	7.48	1.39	5.8	6.19	-0.3	0.75	-0.69	0.59
697.0	72.29	50.58	213.33	198.33	7.48	1.39	6.11	6.19	-0.3	0.75	-0.57	0.59
698.0	72.34	50.6	233.33	198.33	7.48	1.39	5.93	6.19	-0.3	0.75	-0.75	0.59
699.0	72.39	50.63	300.67	198.33	7.48	1.39	5.61	6.19	-0.3	0.75	-0.9	0.59
700.0	72.44	50.63	245.0	198.33	7.48	1.39	5.8	6.19	-0.3	0.75	-0.69	0.59
701.0	72.49	50.87	NA	198.33	7.48	1.39	NA	6.19	-0.29	0.75	NA	0.59
702.0	72.54	50.98	253.33	198.33	7.48	1.39	5.82	6.19	-0.29	0.75	-0.78	0.59
703.0	72.59	51.02	253.33	198.33	7.48	1.39	5.82	6.19	-0.29	0.75	-0.78	0.59
704.0	72.64	51.08	253.33	198.33	7.48	1.4	5.82	6.19	-0.29	0.75	-0.78	0.59
705.0	72.68	51.11	253.33	198.33	7.47	1.4	5.82	6.19	-0.29	0.75	-0.78	0.59
706.0	72.73	51.13	253.33	198.33	7.47	1.4	5.82	6.19	-0.29	0.75	-0.78	0.59
707.0	72.78	51.18	253.33	198.33	7.47	1.4	5.82	6.19	-0.29	0.75	-0.78	0.59
708.0	72.83	51.17	253.33	198.33	7.47	1.39	5.82	6.19	-0.3	0.75	-0.78	0.59
709.0	72.88	51.2	253.33	198.33	7.47	1.39	5.82	6.19	-0.3	0.75	-0.78	0.59
710.0	72.93	51.24	253.33	198.33	7.47	1.39	5.82	6.19	-0.29	0.75	-0.78	0.59
711.0	72.98	51.33	253.33	198.33	7.47	1.4	5.82	6.19	-0.29	0.75	-0.78	0.59
712.0	73.03	51.33	253.33	198.33	7.46	1.4	5.82	6.19	-0.29	0.75	-0.78	0.59
713.0	73.08	51.32	253.33	198.33	7.46	1.39	5.82	6.19	-0.29	0.75	-0.78	0.59
714.0	73.13	51.3	253.33	198.33	7.46	1.39	5.82	6.19	-0.29	0.75	-0.78	0.59
715.0	73.18	51.36	253.33	198.33	7.46	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
716.0	73.23	51.42	250.0	198.33	7.46	1.39	5.76	6.19	-0.29	0.75	-0.83	0.59
717.0	73.28	51.45	253.33	198.33	7.46	1.39	5.82	6.19	-0.29	0.75	-0.78	0.59
718.0	73.33	51.53	320.67	198.33	7.45	1.39	5.5	6.19	-0.29	0.75	-0.92	0.59
719.0	73.38	51.56	253.33	198.33	7.45	1.39	5.82	6.19	-0.29	0.75	-0.78	0.59
720.0	73.43	51.56	253.33	198.33	7.45	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
721.0	73.48	51.61	253.33	198.33	7.45	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
722.0	73.53	51.65	253.33	198.33	7.45	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
723.0	73.58	51.77	253.33	198.33	7.45	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
724.0	73.63	51.83	253.33	198.33	7.45	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
725.0	73.68	51.82	253.33	198.33	7.45	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
726.0	73.74	52.05	253.33	198.33	7.45	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
727.0	73.79	52.04	253.33	198.33	7.44	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
728.0	73.84	52.08	253.33	198.33	7.44	1.39	5.82	6.19	-0.29	0.75	-0.78	0.59
729.0	73.89	52.1	253.33	198.33	7.44	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
730.0	73.94	52.11	253.33	198.33	7.44	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
731.0	73.99	52.11	321.33	198.33	7.44	1.39	5.64	6.19	-0.29	0.74	-0.7	0.59
732.0	74.04	52.12	321.33	198.33	7.43	1.39	5.64	6.19	-0.29	0.74	-0.7	0.59
733.0	74.09	52.12	321.33	198.33	7.43	1.39	5.64	6.19	-0.29	0.74	-0.7	0.59
734.0	74.14	52.15	321.33	198.33	7.43	1.39	5.64	6.19	-0.29	0.74	-0.7	0.59
735.0	74.19	52.13	262.33	198.33	7.43	1.39	5.69	6.19	-0.29	0.74	-0.7	0.59
736.0	74.25	52.13	253.33	198.33	7.43	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
737.0	74.3	52.68	253.33	198.33	7.43	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
738.0	74.35	52.7	253.33	198.33	7.42	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
739.0	74.4	52.7	253.33	198.33	7.42	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
740.0	74.45	53.08	253.33	198.33	7.42	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
741.0	74.5	53.15	253.33	198.33	7.42	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
742.0	74.56	53.17	242.33	198.33	7.42	1.39	5.88	6.19	-0.29	0.74	-0.52	0.59
743.0	74.61	53.21	253.33	198.33	7.42	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
744.0	74.66	53.25	253.33	198.33	7.42	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
745.0	74.71	53.29	253.33	198.33	7.42	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
746.0	74.76	53.28	253.33	198.33	7.42	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
747.0	74.82	53.29	253.33	198.33	7.41	1.4	5.82	6.19	-0.29	0.74	-0.78	0.59
748.0	74.87	53.28	253.33	198.33	7.41	1.4	5.82	6.19	-0.29	0.74	-0.78	0.59
749.0	74.92	53.42	253.33	198.33	7.41	1.4	5.82	6.19	-0.29	0.74	-0.78	0.59
750.0	74.97	53.43	253.33	198.33	7.41	1.4	5.82	6.19	-0.29	0.74	-0.78	0.59
751.0	75.03	53.42	253.33	198.33	7.41	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
752.0	75.08	53.48	250.0	198.33	7.41	1.4	5.76	6.19	-0.29	0.74	-0.83	0.59
753.0	75.13	53.59	321.33	198.33	7.41	1.4	5.64	6.19	-0.29	0.74	-0.7	0.59
754.0	75.18	53.58	253.33	198.33	7.4	1.39	5.82	6.19	-0.29	0.74	-0.78	0.59
755.0	75.24	53.57	250.0	198.33	7.4	1.39	5.76	6.19	-0.29	0.74	-0.83	0.59
756.0	75.29	53.7	250.0	198.33	7.4	1.39	5.76	6.19	-0.29	0.74	-0.83	0.59
757.0	75.34	53.75	318.0	198.33	7.4	1.39	5.58	6.19	-0.29	0.74	-0.75	0.59
758.0	75.4	53.75	253.33	224.33	7.4	1.39	5.82	5.83	-0.29	0.74	-0.78	0.59
759.0	75.45	53.78	253.33	224.33	7.4	1.39	5.82	5.83	-0.29	0.74	-0.78	0.59
760.0	75.5	53.77	338.0	224.33	7.4	1.39	5.4	5.83	-0.29	0.74	-0.94	0.59
761.0	75.56	53.77	250.0	224.33	7.39	1.39	5.76	5.83	-0.29	0.74	-0.83	0.59
762.0	75.61	53.95	250.0	224.33	7.39	1.39	5.76	5.83	-0.29	0.74	-0.83	0.59
763.0	75.66	53.96	253.33	224.33	7.39	1.39	5.82	5.83	-0.29	0.74	-0.78	0.59
764.0	75.72	53.97	250.0	224.33	7.39	1.39	5.76	5.83	-0.29	0.74	-0.83	0.59
765.0	75.77	53.97	253.33	224.33	7.39	1.39	5.82	5.83	-0.29	0.74	-0.78	0.59
766.0	75.82	54.02	253.33	224.33	7.39	1.39	5.82	5.83	-0.29	0.74	-0.78	0.59
767.0	75.88	54.02	253.33	224.33	7.38	1.39	5.82	5.83	-0.29	0.74	-0.78	0.59
768.0	75.93	54.01	253.33	224.33	7.38	1.39	5.82	5.83	-0.29	0.74	-0.78	0.59
769.0	75.98	54.01	253.33	224.33	7.38	1.39	5.82	5.83	-0.29	0.74	-0.78	0.59
