Iter	size_mean	size_sd	size_best3	size_best3_hyd	ent_mean	ent_sd	ent_best3	ent_best3_hyd	hyd_mean	hyd_sd	hyd_best3	hyd_best3_hyd
256.0	55.24	32.42	161.0	111.67	8.01	1.33	6.39	7.11	-0.29	0.78	-0.46	0.63
257.0	55.27	32.45	110.0	111.67	8.01	1.33	6.7	7.11	-0.29	0.78	-0.54	0.63
258.0	55.3	32.63	161.0	111.67	8.01	1.33	6.39	7.11	-0.29	0.78	-0.46	0.63
259.0	55.32	32.77	161.0	111.67	8.01	1.34	6.39	7.11	-0.29	0.78	-0.46	0.63
260.0	55.35	32.8	110.0	111.67	8.01	1.34	6.7	7.11	-0.29	0.78	-0.54	0.63
261.0	55.38	32.82	110.0	111.67	8.01	1.33	6.7	7.11	-0.29	0.78	-0.54	0.63
262.0	55.41	32.85	110.0	111.67	8.01	1.34	6.7	7.11	-0.29	0.78	-0.54	0.63
263.0	55.44	32.85	110.0	111.67	8.01	1.33	6.7	7.11	-0.29	0.78	-0.54	0.63
264.0	55.47	32.87	110.0	111.67	8.01	1.33	6.7	7.11	-0.29	0.78	-0.54	0.63
265.0	55.5	32.9	110.0	111.67	8.01	1.34	6.7	7.11	-0.29	0.78	-0.54	0.63
266.0	55.53	32.99	110.0	111.67	8.01	1.34	6.7	7.11	-0.29	0.78	-0.54	0.63
267.0	55.55	33.02	110.0	111.67	8.01	1.34	6.7	7.11	-0.29	0.78	-0.54	0.63
268.0	55.58	33.07	161.0	111.67	8.0	1.34	6.39	7.11	-0.28	0.78	-0.46	0.63
269.0	55.61	33.13	161.0	111.67	8.0	1.34	6.39	7.11	-0.28	0.78	-0.46	0.63
270.0	55.64	33.18	161.0	111.67	8.0	1.34	6.39	7.11	-0.28	0.78	-0.46	0.63
271.0	55.67	33.22	110.0	111.67	8.0	1.34	6.7	7.11	-0.28	0.78	-0.54	0.63
272.0	55.7	33.26	110.0	109.33	8.0	1.34	6.7	7.11	-0.28	0.78	-0.54	0.58
273.0	55.73	33.25	116.0	109.33	8.0	1.34	6.94	7.11	-0.28	0.78	-0.42	0.58
274.0	55.76	33.27	131.67	109.33	8.0	1.34	6.51	7.11	-0.28	0.78	-0.41	0.58
275.0	55.79	33.26	161.0	111.67	8.0	1.34	6.39	7.11	-0.28	0.78	-0.46	0.63
276.0	55.81	33.31	161.0	111.67	8.0	1.34	6.39	7.11	-0.28	0.78	-0.46	0.63
277.0	55.84	33.34	110.0	111.67	8.0	1.34	6.7	7.11	-0.28	0.78	-0.54	0.63
278.0	55.87	33.39	128.0	111.67	7.99	1.34	6.72	7.11	-0.28	0.78	-0.38	0.63
279.0	55.9	33.41	128.0	111.67	7.99	1.34	6.72	7.11	-0.28	0.78	-0.38	0.63
280.0	55.93	33.57	110.0	111.67	7.99	1.34	6.7	7.11	-0.28	0.78	-0.54	0.63
281.0	55.96	33.6	110.0	111.67	7.99	1.34	6.7	7.11	-0.28	0.78	-0.54	0.63
282.0	55.99	33.64	110.0	111.67	7.99	1.34	6.7	7.11	-0.28	0.78	-0.54	0.63
283.0	56.02	33.76	128.0	111.67	7.99	1.34	6.72	7.11	-0.28	0.78	-0.38	0.63
284.0	56.05	33.79	128.0	109.33	7.99	1.34	6.72	7.11	-0.28	0.78	-0.38	0.58
285.0	56.08	33.78	128.0	109.33	7.99	1.34	6.72	7.11	-0.29	0.78	-0.38	0.58
286.0	56.11	33.8	128.0	109.33	7.99	1.34	6.72	7.11	-0.29	0.78	-0.38	0.58
287.0	56.14	33.8	110.0	109.33	7.99	1.34	6.7	7.11	-0.29	0.78	-0.54	0.58
288.0	56.17	33.92	128.0	109.33	7.99	1.34	6.72	7.11	-0.29	0.78	-0.38	0.58
289.0	56.2	33.98	128.0	109.33	7.99	1.34	6.72	7.11	-0.29	0.78	-0.38	0.58
290.0	56.22	33.99	161.0	109.33	7.98	1.34	6.39	7.11	-0.29	0.78	-0.46	0.58
291.0	56.25	34.0	128.0	109.33	7.98	1.34	6.72	7.11	-0.29	0.78	-0.38	0.58
292.0	56.28	34.05	128.0	109.33	7.98	1.34	6.72	7.11	-0.29	0.78	-0.38	0.58
293.0	56.31	34.05	128.0	109.33	7.98	1.35	6.72	7.11	-0.29	0.78	-0.38	0.58
294.0	56.34	34.06	128.0	109.33	7.98	1.35	6.72	7.11	-0.29	0.78	-0.38	0.58
295.0	56.37	34.09	111.67	109.33	7.98	1.35	6.77	7.11	-0.29	0.78	-0.89	0.58
296.0	56.4	34.14	128.0	109.33	7.98	1.35	6.72	7.11	-0.29	0.78	-0.38	0.58
297.0	56.43	34.15	128.0	109.33	7.98	1.35	6.72	7.11	-0.29	0.78	-0.38	0.58
298.0	56.46	34.18	128.0	109.33	7.98	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
299.0	56.49	34.17	111.67	109.33	7.98	1.35	6.77	7.11	-0.29	0.78	-0.89	0.58
300.0	56.52	34.16	111.67	109.33	7.97	1.35	6.77	7.11	-0.29	0.77	-0.89	0.58
301.0	56.55	34.18	111.67	109.33	7.97	1.35	6.77	7.11	-0.29	0.77	-0.89	0.58
302.0	56.58	34.2	111.67	109.33	7.97	1.35	6.77	7.11	-0.29	0.77	-0.89	0.58
303.0	56.61	34.2	111.67	109.33	7.97	1.35	6.77	7.11	-0.29	0.77	-0.89	0.58
304.0	56.64	34.24	128.0	109.33	7.97	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
305.0	56.67	34.26	128.0	109.33	7.97	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
306.0	56.7	34.35	128.0	109.33	7.97	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
307.0	56.73	34.35	128.0	109.33	7.97	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
308.0	56.76	34.37	128.0	109.33	7.96	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
309.0	56.79	34.41	128.0	109.33	7.96	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
310.0	56.82	34.76	161.0	109.33	7.96	1.35	6.39	7.11	-0.29	0.77	-0.46	0.58
311.0	56.85	34.76	128.0	109.33	7.96	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
312.0	56.88	34.76	111.67	109.33	7.96	1.35	6.77	7.11	-0.29	0.77	-0.89	0.58
313.0	56.91	34.78	145.33	109.33	7.96	1.35	6.41	7.11	-0.29	0.77	-0.82	0.58
314.0	56.94	34.78	145.33	109.33	7.96	1.35	6.41	7.11	-0.29	0.77	-0.82	0.58
315.0	56.97	34.81	128.0	109.33	7.96	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
316.0	57.0	34.87	128.0	109.33	7.96	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
317.0	57.03	34.89	128.0	109.33	7.96	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
318.0	57.06	35.01	128.0	109.33	7.96	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
319.0	57.09	35.05	128.0	109.33	7.95	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
320.0	57.12	35.06	111.67	109.33	7.95	1.35	6.77	7.11	-0.29	0.77	-0.89	0.58
321.0	57.15	35.1	128.0	109.33	7.95	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
322.0	57.18	35.09	128.0	109.33	7.95	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
323.0	57.22	35.11	128.0	109.33	7.95	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
324.0	57.25	35.13	128.0	109.33	7.95	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
325.0	57.28	35.17	110.0	109.33	7.95	1.35	6.61	7.11	-0.29	0.77	-0.79	0.58
326.0	57.31	35.23	128.0	109.33	7.95	1.35	6.72	7.11	-0.29	0.77	-0.38	0.58
327.0	57.34	35.35	110.0	109.33	7.95	1.36	6.7	7.11	-0.29	0.77	-0.54	0.58
328.0	57.37	35.37	111.67	109.33	7.95	1.36	6.77	7.11	-0.29	0.77	-0.89	0.58
329.0	57.4	35.38	110.0	109.33	7.95	1.36	6.7	7.11	-0.29	0.77	-0.54	0.58
330.0	57.43	35.42	128.0	109.33	7.95	1.36	6.72	7.11	-0.29	0.77	-0.38	0.58
331.0	57.46	35.45	128.0	109.33	7.95	1.36	6.72	7.11	-0.29	0.77	-0.38	0.58
332.0	57.49	35.45	110.0	109.33	7.94	1.36	6.7	7.11	-0.29	0.77	-0.54	0.58
333.0	57.52	35.48	162.67	109.33	7.94	1.36	6.45	7.11	-0.29	0.77	-0.81	0.58
334.0	57.55	35.52	128.0	109.33	7.94	1.36	6.72	7.11	-0.29	0.77	-0.38	0.58
335.0	57.58	35.53	128.0	109.33	7.94	1.36	6.72	7.11	-0.29	0.77	-0.38	0.58
336.0	57.62	35.61	110.0	127.67	7.94	1.36	6.7	6.94	-0.29	0.77	-0.54	0.66
337.0	57.65	35.67	128.0	127.67	7.94	1.36	6.72	6.94	-0.29	0.77	-0.38	0.66
338.0	57.68	35.76	111.67	127.67	7.94	1.36	6.77	6.94	-0.29	0.77	-0.89	0.66
339.0	57.71	35.81	117.67	127.67	7.94	1.36	7.01	6.94	-0.29	0.77	-0.77	0.66
340.0	57.74	35.82	162.67	127.67	7.94	1.36	6.45	6.94	-0.29	0.77	-0.81	0.66
341.0	57.77	35.84	128.0	127.67	7.94	1.36	6.72	6.94	-0.29	0.77	-0.38	0.66
342.0	57.8	35.85	128.0	127.67	7.94	1.36	6.72	6.94	-0.29	0.77	-0.38	0.66
343.0	57.83	35.86	128.0	127.67	7.93	1.36	6.72	6.94	-0.29	0.77	-0.38	0.66
344.0	57.86	35.91	128.0	127.67	7.93	1.36	6.72	6.94	-0.29	0.77	-0.38	0.66
345.0	57.9	35.9	162.67	127.67	7.93	1.36	6.45	6.94	-0.29	0.77	-0.81	0.66
346.0	57.93	36.02	128.0	127.67	7.93	1.36	6.72	6.94	-0.29	0.77	-0.38	0.66
347.0	57.96	36.08	110.0	127.67	7.93	1.37	6.61	6.94	-0.29	0.77	-0.79	0.66
348.0	57.99	36.07	110.0	127.67	7.93	1.36	6.61	6.94	-0.29	0.77	-0.79	0.66
349.0	58.02	36.13	128.0	127.67	7.93	1.37	6.72	6.94	-0.29	0.77	-0.38	0.66
350.0	58.05	36.16	147.33	127.67	7.93	1.37	6.74	6.94	-0.29	0.77	-0.73	0.66
351.0	58.08	36.17	147.33	127.67	7.93	1.37	6.74	6.94	-0.29	0.77	-0.73	0.66
352.0	58.11	36.16	161.0	127.67	7.92	1.36	6.39	6.94	-0.29	0.77	-0.46	0.66
353.0	58.15	36.21	128.0	127.67	7.92	1.36	6.72	6.94	-0.29	0.77	-0.38	0.66
354.0	58.18	36.22	111.67	149.67	7.92	1.36	6.77	6.4	-0.29	0.77	-0.89	0.59
355.0	58.21	36.32	128.0	149.67	7.92	1.36	6.72	6.4	-0.29	0.77	-0.38	0.59
356.0	58.24	36.38	162.67	149.67	7.92	1.37	6.45	6.4	-0.29	0.77	-0.81	0.59
357.0	58.27	36.45	111.67	149.67	7.92	1.37	6.77	6.4	-0.29	0.77	-0.89	0.59
358.0	58.3	36.45	111.67	149.67	7.92	1.37	6.77	6.4	-0.29	0.77	-0.89	0.59
359.0	58.34	36.48	128.0	149.67	7.92	1.37	6.72	6.4	-0.29	0.77	-0.38	0.59
360.0	58.37	36.53	128.0	149.67	7.92	1.37	6.72	6.4	-0.29	0.77	-0.38	0.59
361.0	58.4	36.56	128.0	149.67	7.92	1.37	6.72	6.4	-0.29	0.77	-0.38	0.59
362.0	58.43	36.55	117.67	149.67	7.91	1.36	7.01	6.4	-0.29	0.77	-0.77	0.59
363.0	58.46	36.65	143.67	149.67	7.91	1.36	6.67	6.4	-0.29	0.77	-0.51	0.59
364.0	58.5	36.67	143.67	149.67	7.91	1.36	6.67	6.4	-0.29	0.77	-0.51	0.59
365.0	58.53	36.75	143.67	149.67	7.91	1.37	6.67	6.4	-0.29	0.77	-0.51	0.59
366.0	58.56	36.81	142.0	151.33	7.91	1.37	6.51	6.48	-0.29	0.77	-0.41	0.55
367.0	58.59	36.87	143.67	151.33	7.91	1.37	6.67	6.48	-0.29	0.77	-0.51	0.55
368.0	58.62	36.88	142.0	151.33	7.91	1.37	6.51	6.48	-0.29	0.77	-0.41	0.55
369.0	58.66	36.87	142.0	151.33	7.91	1.36	6.51	6.48	-0.29	0.77	-0.41	0.55
370.0	58.69	36.89	128.0	151.33	7.91	1.36	6.72	6.48	-0.29	0.77	-0.38	0.55
371.0	58.72	36.9	142.0	151.33	7.9	1.36	6.6	6.48	-0.29	0.77	-0.16	0.55
372.0	58.75	36.95	142.0	151.33	7.9	1.36	6.6	6.48	-0.29	0.77	-0.16	0.55
373.0	58.78	37.01	128.0	149.67	7.9	1.36	6.72	6.4	-0.29	0.77	-0.38	0.59
374.0	58.82	37.04	143.67	149.67	7.9	1.36	6.67	6.4	-0.29	0.77	-0.51	0.59
375.0	58.85	37.03	143.67	149.67	7.9	1.36	6.67	6.4	-0.29	0.77	-0.51	0.59
376.0	58.88	37.03	143.67	149.67	7.9	1.36	6.67	6.4	-0.29	0.77	-0.51	0.59
377.0	58.91	37.04	142.0	149.67	7.9	1.36	6.6	6.4	-0.29	0.77	-0.16	0.59
378.0	58.95	37.11	131.67	149.67	7.9	1.36	6.89	6.4	-0.29	0.77	-0.56	0.59
379.0	58.98	37.11	131.67	149.67	7.89	1.36	6.89	6.4	-0.29	0.77	-0.56	0.59
380.0	59.01	37.13	131.67	149.67	7.89	1.36	6.89	6.4	-0.29	0.77	-0.56	0.59
381.0	59.04	37.17	143.67	149.67	7.89	1.36	6.67	6.4	-0.29	0.77	-0.51	0.59
382.0	59.08	37.18	143.67	149.67	7.89	1.36	6.67	6.4	-0.29	0.77	-0.51	0.59
383.0	59.11	37.8	239.0	149.67	7.89	1.36	6.23	6.4	-0.29	0.77	-0.54	0.59
384.0	59.14	37.83	207.0	149.67	7.89	1.37	6.33	6.4	-0.29	0.77	-0.92	0.59
385.0	59.17	37.82	239.0	149.67	7.89	1.36	6.23	6.4	-0.29	0.77	-0.54	0.59
386.0	59.21	37.81	239.0	149.67	7.89	1.36	6.23	6.4	-0.29	0.77	-0.54	0.59
387.0	59.24	37.82	225.0	149.67	7.89	1.36	6.35	6.4	-0.29	0.77	-0.75	0.59
388.0	59.27	37.85	239.0	149.67	7.89	1.36	6.23	6.4	-0.29	0.77	-0.54	0.59
389.0	59.3	37.95	207.0	149.67	7.88	1.36	6.33	6.4	-0.29	0.77	-0.92	0.59
390.0	59.34	38.01	239.0	151.33	7.88	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
391.0	59.37	38.01	239.0	151.33	7.88	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
392.0	59.4	38.03	239.0	151.33	7.88	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
393.0	59.44	38.05	239.0	151.33	7.88	1.37	6.23	6.48	-0.29	0.77	-0.54	0.55
394.0	59.47	38.05	239.0	151.33	7.88	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
395.0	59.5	38.06	239.0	151.33	7.88	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
396.0	59.54	38.05	239.0	151.33	7.87	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
397.0	59.57	38.12	239.0	151.33	7.87	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
398.0	59.6	38.14	225.0	151.33	7.87	1.36	6.35	6.48	-0.29	0.77	-0.75	0.55
399.0	59.63	38.18	225.0	151.33	7.87	1.36	6.35	6.48	-0.29	0.77	-0.75	0.55
400.0	59.67	38.23	239.0	151.33	7.87	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
401.0	59.7	38.29	239.0	151.33	7.87	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
402.0	59.73	38.3	239.0	151.33	7.87	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
403.0	59.77	38.32	239.0	151.33	7.87	1.37	6.23	6.48	-0.29	0.77	-0.54	0.55
404.0	59.8	38.32	239.0	151.33	7.87	1.37	6.23	6.48	-0.29	0.77	-0.54	0.55
405.0	59.83	38.41	239.0	151.33	7.87	1.37	6.23	6.48	-0.29	0.77	-0.54	0.55
406.0	59.87	38.46	239.0	151.33	7.87	1.37	6.23	6.48	-0.29	0.77	-0.54	0.55
407.0	59.9	38.92	239.0	151.33	7.87	1.37	6.23	6.48	-0.29	0.77	-0.54	0.55
408.0	59.94	38.91	239.0	151.33	7.86	1.37	6.23	6.48	-0.29	0.77	-0.54	0.55
409.0	59.97	38.9	239.0	151.33	7.86	1.36	6.23	6.48	-0.29	0.77	-0.54	0.55
410.0	60.0	39.1	239.0	151.33	7.86	1.37	6.23	6.48	-0.29	0.76	-0.54	0.55
411.0	60.04	39.15	225.0	151.33	7.86	1.37	6.35	6.48	-0.29	0.76	-0.75	0.55
412.0	60.07	39.3	225.0	151.33	7.86	1.37	6.35	6.48	-0.29	0.76	-0.75	0.55
413.0	60.1	39.36	239.0	151.33	7.86	1.37	6.23	6.48	-0.29	0.76	-0.54	0.55
414.0	60.14	39.39	207.0	151.33	7.86	1.37	6.33	6.48	-0.29	0.77	-0.92	0.55
415.0	60.17	39.42	207.0	151.33	7.86	1.37	6.33	6.48	-0.29	0.77	-0.92	0.55
416.0	60.2	39.45	207.0	151.33	7.85	1.37	6.33	6.48	-0.29	0.76	-0.92	0.55
417.0	60.24	39.52	223.33	151.33	7.86	1.37	6.28	6.48	-0.29	0.76	-0.4	0.55
418.0	60.27	39.54	239.0	151.33	7.85	1.37	6.23	6.48	-0.29	0.76	-0.54	0.55
419.0	60.31	39.54	223.33	151.0	7.85	1.37	6.28	6.54	-0.29	0.76	-0.4	0.6
420.0	60.34	39.53	225.0	151.0	7.85	1.37	6.35	6.54	-0.29	0.77	-0.75	0.6
421.0	60.37	39.59	111.67	151.0	7.85	1.37	6.77	6.54	-0.29	0.77	-0.89	0.6
422.0	60.41	39.66	111.67	151.0	7.85	1.37	6.77	6.54	-0.29	0.76	-0.89	0.6
423.0	60.44	39.7	225.0	151.0	7.85	1.37	6.35	6.54	-0.29	0.77	-0.75	0.6
424.0	60.48	39.79	207.0	149.67	7.85	1.37	6.33	6.4	-0.29	0.77	-0.92	0.59
425.0	60.51	39.83	207.0	151.0	7.85	1.37	6.33	6.54	-0.29	0.77	-0.92	0.6
426.0	60.54	39.84	207.0	151.0	7.85	1.37	6.33	6.54	-0.29	0.77	-0.92	0.6
427.0	60.58	39.84	239.0	151.0	7.84	1.37	6.23	6.54	-0.29	0.77	-0.54	0.6
428.0	60.61	39.88	225.0	151.0	7.84	1.37	6.35	6.54	-0.29	0.77	-0.75	0.6
429.0	60.65	39.93	225.0	151.0	7.84	1.37	6.35	6.54	-0.29	0.77	-0.75	0.6
430.0	60.68	39.93	225.0	151.0	7.84	1.37	6.35	6.54	-0.29	0.76	-0.75	0.6
431.0	60.72	39.94	239.0	151.0	7.84	1.38	6.23	6.54	-0.29	0.76	-0.54	0.6
432.0	60.75	39.99	225.0	151.0	7.84	1.38	6.35	6.54	-0.29	0.76	-0.75	0.6
433.0	60.79	40.07	223.33	151.0	7.84	1.38	6.28	6.54	-0.29	0.76	-0.4	0.6
434.0	60.82	40.06	223.33	151.0	7.84	1.38	6.28	6.54	-0.29	0.76	-0.4	0.6
435.0	60.85	40.11	239.0	147.33	7.84	1.38	6.23	6.61	-0.29	0.76	-0.54	0.61
436.0	60.89	40.14	225.0	149.0	7.84	1.38	6.35	6.69	-0.29	0.76	-0.75	0.57
437.0	60.92	40.14	239.0	149.0	7.83	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
438.0	60.96	40.18	239.0	149.0	7.83	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
439.0	60.99	40.18	239.0	149.0	7.83	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
440.0	61.03	40.22	239.0	149.0	7.83	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
441.0	61.06	40.26	225.0	149.0	7.83	1.38	6.35	6.69	-0.29	0.76	-0.75	0.57
442.0	61.1	40.3	223.33	149.0	7.83	1.38	6.28	6.69	-0.29	0.76	-0.4	0.57
443.0	61.13	40.31	207.0	149.0	7.83	1.38	6.33	6.69	-0.29	0.76	-0.92	0.57
444.0	61.17	40.3	176.67	149.0	7.83	1.38	6.33	6.69	-0.29	0.76	-0.6	0.57
445.0	61.2	40.3	125.67	149.0	7.82	1.38	6.65	6.69	-0.29	0.76	-0.68	0.57
446.0	61.24	40.35	223.33	149.0	7.82	1.38	6.28	6.69	-0.29	0.76	-0.4	0.57
447.0	61.27	40.42	239.0	149.0	7.82	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
448.0	61.31	40.44	239.0	149.0	7.82	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
449.0	61.34	40.46	239.0	149.0	7.82	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
450.0	61.38	40.49	125.67	149.0	7.82	1.38	6.65	6.69	-0.29	0.76	-0.68	0.57
451.0	61.41	40.51	207.0	149.0	7.82	1.39	6.33	6.69	-0.29	0.76	-0.92	0.57
452.0	61.45	40.66	207.0	149.0	7.82	1.39	6.33	6.69	-0.29	0.76	-0.92	0.57
453.0	61.48	40.66	207.0	149.0	7.82	1.39	6.33	6.69	-0.29	0.76	-0.92	0.57
454.0	61.52	40.67	207.0	149.0	7.82	1.39	6.33	6.69	-0.29	0.76	-0.92	0.57
455.0	61.55	40.68	110.0	149.0	7.82	1.39	6.7	6.69	-0.29	0.76	-0.54	0.57
456.0	61.59	40.67	110.0	149.0	7.81	1.39	6.7	6.69	-0.29	0.76	-0.54	0.57
457.0	61.62	40.69	239.0	149.0	7.81	1.39	6.23	6.69	-0.29	0.76	-0.54	0.57
458.0	61.66	40.72	239.0	149.0	7.81	1.39	6.23	6.69	-0.29	0.76	-0.54	0.57
459.0	61.69	40.74	223.33	149.0	7.81	1.39	6.28	6.69	-0.29	0.76	-0.4	0.57
460.0	61.73	40.77	225.0	149.0	7.81	1.39	6.35	6.69	-0.29	0.76	-0.75	0.57
461.0	61.77	40.79	143.67	149.0	7.81	1.39	6.67	6.69	-0.29	0.76	-0.51	0.57
462.0	61.8	40.78	143.67	149.0	7.81	1.38	6.67	6.69	-0.29	0.76	-0.51	0.57
463.0	61.84	40.79	143.67	149.0	7.81	1.38	6.67	6.69	-0.29	0.76	-0.51	0.57
464.0	61.87	40.86	239.0	149.0	7.81	1.39	6.23	6.69	-0.29	0.76	-0.54	0.57
465.0	61.91	40.87	125.67	149.0	7.8	1.39	6.65	6.69	-0.29	0.76	-0.68	0.57
466.0	61.94	40.87	125.67	149.0	7.8	1.39	6.65	6.69	-0.29	0.76	-0.68	0.57
467.0	61.98	40.86	125.67	149.0	7.8	1.38	6.65	6.69	-0.29	0.76	-0.68	0.57
468.0	62.02	40.85	258.0	149.0	7.8	1.38	6.01	6.69	-0.29	0.76	-0.84	0.57
469.0	62.05	40.95	258.0	149.0	7.8	1.38	6.01	6.69	-0.29	0.76	-0.84	0.57
470.0	62.09	40.97	223.33	149.0	7.8	1.38	6.28	6.69	-0.29	0.76	-0.4	0.57
471.0	62.12	41.1	225.0	147.33	7.79	1.38	6.35	6.61	-0.29	0.76	-0.75	0.61
472.0	62.16	41.14	207.0	147.33	7.79	1.38	6.33	6.61	-0.29	0.76	-0.92	0.61
473.0	62.2	41.25	207.0	147.33	7.79	1.38	6.33	6.61	-0.29	0.76	-0.92	0.61
474.0	62.23	41.34	239.0	147.33	7.79	1.38	6.23	6.61	-0.29	0.76	-0.54	0.61
475.0	62.27	41.33	239.0	147.33	7.79	1.38	6.23	6.61	-0.29	0.76	-0.54	0.61
476.0	62.3	41.34	239.0	147.33	7.79	1.38	6.23	6.61	-0.29	0.76	-0.54	0.61
477.0	62.34	41.35	239.0	147.33	7.79	1.38	6.23	6.61	-0.29	0.76	-0.54	0.61
478.0	62.38	41.41	239.0	147.33	7.79	1.38	6.23	6.61	-0.29	0.76	-0.54	0.61
479.0	62.41	41.51	239.0	147.33	7.79	1.39	6.23	6.61	-0.29	0.76	-0.54	0.61
480.0	62.45	41.71	143.67	147.33	7.79	1.39	6.67	6.61	-0.29	0.76	-0.51	0.61
481.0	62.49	41.72	239.0	147.33	7.79	1.39	6.23	6.61	-0.29	0.76	-0.54	0.61
482.0	62.52	41.78	239.0	147.67	7.79	1.39	6.23	6.54	-0.29	0.77	-0.54	0.56
483.0	62.56	41.78	239.0	147.67	7.78	1.39	6.23	6.54	-0.29	0.76	-0.54	0.56
484.0	62.6	41.85	223.33	147.67	7.78	1.39	6.28	6.54	-0.29	0.76	-0.4	0.56
485.0	62.63	41.85	258.0	147.67	7.78	1.39	6.01	6.54	-0.29	0.76	-0.84	0.56
486.0	62.67	41.84	239.0	147.67	7.78	1.38	6.23	6.54	-0.29	0.76	-0.54	0.56
487.0	62.71	41.87	239.0	147.33	7.78	1.38	6.23	6.61	-0.29	0.76	-0.54	0.61
488.0	62.74	41.9	239.0	147.33	7.78	1.38	6.23	6.61	-0.29	0.76	-0.54	0.61
489.0	62.78	41.96	239.0	147.33	7.78	1.38	6.23	6.61	-0.29	0.76	-0.54	0.61
490.0	62.82	42.01	176.67	149.0	7.77	1.38	6.33	6.69	-0.29	0.76	-0.6	0.57
491.0	62.85	42.01	239.0	149.0	7.77	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
492.0	62.89	42.12	223.33	149.0	7.77	1.38	6.28	6.69	-0.29	0.76	-0.4	0.57
493.0	62.93	42.33	128.0	149.0	7.77	1.39	6.72	6.69	-0.29	0.76	-0.38	0.57
494.0	62.96	42.32	223.33	149.0	7.77	1.38	6.28	6.69	-0.29	0.76	-0.4	0.57
495.0	63.0	42.32	239.0	149.0	7.77	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
496.0	63.04	42.36	225.0	149.0	7.77	1.38	6.35	6.69	-0.29	0.76	-0.75	0.57
497.0	63.07	42.36	225.0	149.0	7.77	1.38	6.35	6.69	-0.29	0.76	-0.75	0.57
498.0	63.11	42.37	207.0	149.0	7.76	1.38	6.33	6.69	-0.29	0.76	-0.92	0.57
499.0	63.15	42.37	125.67	149.0	7.76	1.38	6.65	6.69	-0.29	0.76	-0.68	0.57
500.0	63.19	42.45	239.0	149.0	7.76	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
501.0	63.22	42.44	225.0	149.0	7.76	1.38	6.35	6.69	-0.29	0.76	-0.75	0.57
502.0	63.26	42.46	239.0	149.0	7.76	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
503.0	63.3	42.45	239.0	149.0	7.76	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
504.0	63.34	42.45	239.0	149.0	7.75	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
505.0	63.37	42.59	225.0	149.0	7.75	1.38	6.35	6.69	-0.29	0.76	-0.75	0.57
506.0	63.41	42.57	225.0	149.0	7.75	1.38	6.35	6.69	-0.29	0.76	-0.75	0.57
507.0	63.45	42.59	143.67	149.0	7.75	1.38	6.67	6.69	-0.29	0.76	-0.51	0.57
508.0	63.49	42.58	225.0	149.0	7.75	1.38	6.35	6.69	-0.29	0.76	-0.75	0.57
509.0	63.52	42.66	225.0	149.0	7.75	1.38	6.35	6.69	-0.29	0.76	-0.75	0.57
510.0	63.56	42.68	239.0	149.0	7.75	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
511.0	63.6	42.69	239.0	149.0	7.74	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
512.0	63.64	42.78	239.0	149.0	7.74	1.38	6.23	6.69	-0.29	0.76	-0.54	0.57
